Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Highland floating rate opps fund,HFRO,"",4721222.0,40555000.0,0.00770827,0.0077,1029,427430.0,9.954604,addition,No Data,Q4 2017,FINANCE,13F,09/30/2020,13.8467,10.2
Itau unibnco adr,ITUB,"",10189444.0,40553000.0,0.00770789,0.007,1030,3413822.0,50.383891,addition,0.1043738,Q2 2003,FINANCE,13F,09/30/2020,6.1345,6.19
Pioneer natural resources co.,PXD,"",470949.0,40496000.0,0.00769705,0.0085,1031,75579.0,19.116018,addition,0.2866813,Q1 2001,ENERGY,13F,09/30/2020,148.2822,112.49
Qorvo inc,QRVO,"",313043.0,40386000.0,0.00767615,0.0061,1032,63486.0,25.439479,addition,0.2740307,Q1 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,97.6243,167.11
Etsy inc,ETSY,"",330641.0,40215000.0,0.00764364,0.0079,1033,-5774.0,-1.716333,reduction,0.2611129,Q2 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,33.56,190.31
Zebra technologies corp,ZBRA,"",158914.0,40119000.0,0.0076254,0.0093,1034,-4473.0,-2.737672,reduction,0.2979274,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,214.42,376.89
Bank of america  7.25% non-cumulative convertible preferred stock  series l,BACPRL,"",26830.0,39856000.0,0.00757541,0.0082,1035,-879.0,-3.172255,reduction,0.8710524,Q1 2010,FINANCE,13F,09/30/2020,1169.96,1532.0
Tiffany & co. (de),TIF,"",344014.0,39852000.0,0.00757465,0.0085,1036,29803.0,9.485028,addition,0.2834457,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,113.6762,131.16
Northern trust corp.,NTRS,"",510781.0,39827000.0,0.0075699,0.0072,1037,100865.0,24.606261,addition,0.2454585,Q1 2001,FINANCE,13F,09/30/2020,92.5279,91.59
Vanguard energy etf,VDE,"",987363.0,39801000.0,0.00756495,0.0126,1038,-147702.0,-13.012647,reduction,No Data,Q2 2006,FINANCE,13F,09/30/2020,74.95,52.16
W.p. carey inc,WPC,"",609940.0,39744000.0,0.00755412,0.0105,1039,-88235.0,-12.637949,reduction,0.3507259,Q4 2004,FINANCE,13F,09/30/2020,65.14,70.4
2u  inc,TWOU,"",1173757.0,39744000.0,0.00755412,0.0083,1040,191351.0,19.477792,addition,1.8224990,Q2 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,35.0067,41.99
Ishares ibonds dec 2025 term corp etf,IBDQ,PRN,1464893.0,39743000.0,0.00755393,0.0075,1041,207811.0,16.531221,addition,No Data,Q4 2015,FINANCE,13F,09/30/2020,,27.3
Davita healthcare partners inc,DVA,"",463588.0,39706000.0,0.0075469,0.0087,1042,-32823.0,-6.612061,reduction,0.3800242,Q1 2001,HEALTH CARE,13F,09/30/2020,67.66,115.13
Nuveen corporate income november 2021 ta,JHB,"",4434873.0,39692000.0,0.00754424,0.0091,1043,-178048.0,-3.859767,reduction,No Data,Q3 2016,FINANCE,13F,09/30/2020,9.83,9.19
Vmware inc,VMW,"",276051.0,39660000.0,0.00753816,0.0086,1044,26102.0,10.44293,addition,0.0657065,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,110.3587,142.9
Biomarin pharmaceutical inc,BMRN,"",521133.0,39647000.0,0.00753568,0.0156,1045,-51593.0,-9.008322,reduction,0.2873637,Q4 2002,HEALTH CARE,13F,09/30/2020,87.17,88.66
Wisdomtree managed futures strategy fund,WTMF,"",1123716.0,39345000.0,0.00747828,0.0059,1046,367449.0,48.587205,addition,No Data,Q1 2011,FINANCE,13F,09/30/2020,38.7115,36.63
Tivity health inc,TVTY,"",2491510.0,39266197.6,0.00746331,0.0054,1047,492209.0,24.619054,addition,5.1307477,,HEALTH CARE,13G,10/15/2020,,19.6
Wynn resorts ltd,WYNN,"",546739.0,39263000.0,0.0074627,0.0074,1048,99560.0,22.264015,addition,0.5069535,Q1 2003,CONSUMER DISCRETIONARY,13F,09/30/2020,91.227,114.39
Newell brands inc,NWL,"",2286609.0,39239000.0,0.00745814,0.0053,1049,792621.0,53.054041,addition,0.5389133,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,27.9209,21.22
Regions financial corp.  (birmingham  al),RF,"",3399059.0,39192000.0,0.0074492,0.0097,1050,-554351.0,-14.022097,reduction,0.3540076,Q1 2001,FINANCE,13F,09/30/2020,15.34,15.95
Ansys  inc.,ANSS,"",118777.0,38868000.0,0.00738762,0.0078,1051,-2102.0,-1.738929,reduction,0.1384521,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,212.68,364.17
Ishares u.s. health care providers etf,IHF,"",192479.0,38846000.0,0.00738344,0.0086,1052,-8410.0,-4.186391,reduction,No Data,Q3 2006,HEALTH CARE,13F,09/30/2020,164.04,231.68
Legg mason low volatility high dividend etf,LVHD,"",1306551.0,38700000.0,0.00735569,0.0101,1053,-278522.0,-17.571557,reduction,No Data,Q2 2016,FINANCE,13F,09/30/2020,30.95,32.32
Broadridge financial solutions inc,BR,"",293158.0,38697000.0,0.00735512,0.0077,1054,18718.0,6.820434,addition,0.2545625,Q2 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,125.7746,150.01
Transdigm group inc,TDG,"",81369.0,38660000.0,0.00734809,0.0046,1055,34765.0,74.596601,addition,0.1501099,Q1 2007,INDUSTRIALS,13F,09/30/2020,420.4397,606.71
Spdr s&p semiconductor etf,XSD,"",307118.0,38614000.0,0.00733934,0.0076,1056,970.0,0.31684,addition,No Data,Q2 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,76.6356,168.5
Invesco s&p 500 high beta etf,SPHB,"",919071.0,38179000.0,0.00725666,0.0091,1057,-113328.0,-10.977151,reduction,No Data,Q2 2011,FINANCE,13F,09/30/2020,39.32,56.1
Invesco bulletshares 2025 corporate bd e,BSCP,"",1704861.0,38104000.0,0.00724241,0.0071,1058,268629.0,18.703733,addition,No Data,Q1 2016,FINANCE,13F,09/30/2020,21.1032,22.57
Liveramp holdings inc,RAMP,"",735803.0,38092000.0,0.00724013,0.0073,1059,-35889.0,-4.65069,reduction,1.1169259,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,42.11,72.25
Hubbell inc class b,HUBB,"",277919.0,38030000.0,0.00722834,0.0071,1060,20735.0,8.062321,addition,0.5124993,Q1 2001,INDUSTRIALS,13F,09/30/2020,124.3565,160.83
Spdr port aggregate bond etf,SPAB,"",1234331.0,38030000.0,0.00722834,0.0084,1061,11791.0,0.964467,addition,No Data,Q1 2008,FINANCE,13F,09/30/2020,28.7994,30.75
Nuveen california quality muni income fu,NAC,"",2611481.0,38023000.0,0.00722701,0.0081,1062,48496.0,1.892169,addition,No Data,Q3 2006,FINANCE,13F,09/30/2020,14.3637,15.06
Spdr s&p international dividend etf,DWX,"",1124483.0,37929000.0,0.00720914,0.0086,1063,-46238.0,-3.949532,reduction,No Data,Q1 2009,FINANCE,13F,09/30/2020,40.3,36.44
Wells fargo & co. 7.50% non-cumulative perpetual convertible class a preferred,WFCPRL,"",28200.0,37894000.0,0.00720249,0.0086,1064,-1599.0,-5.365952,reduction,0.7006211,Q3 2014,FINANCE,13F,09/30/2020,1243.66,1505.0
Lexington realty trust,LXP,"",3624170.0,37872000.0,0.00719831,0.0091,1065,-273135.0,-7.008304,reduction,1.3094038,Q4 2005,REAL ESTATE,13F,09/30/2020,10.65,10.76
Toll brothers  inc.,TOL,"",778111.0,37862000.0,0.00719641,0.0104,1066,-666244.0,-46.127441,reduction,0.6166528,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,32.06,45.62
Teleflex  inc.,TFX,"",111168.0,37844000.0,0.00719299,0.0079,1067,12835.0,13.052587,addition,0.2389886,Q1 2001,INDUSTRIALS,13F,09/30/2020,246.0038,405.06
Qiagen n.v.,QGEN,"",721953.0,37729000.0,0.00717113,0.0007,1068,650114.0,904.959702,addition,0.3157600,Q1 2002,HEALTH CARE,13F,09/30/2020,50.3226,52.21
Lennox international  inc.,LII,"",137803.0,37566000.0,0.00714015,0.0031,1069,77554.0,128.722468,addition,0.3602321,Q1 2001,INDUSTRIALS,13F,09/30/2020,252.7956,273.43
Spdr s&p oil & gas exploration & product,XOP,"",892350.0,37542000.0,0.00713559,0.0204,1070,-877637.0,-49.584375,reduction,No Data,Q3 2007,ENERGY,13F,09/30/2020,289.61,59.0
Hologic inc.,HOLX,"",563441.0,37452000.0,0.00711848,0.0061,1071,83742.0,17.457197,addition,0.2175572,Q1 2004,HEALTH CARE,13F,09/30/2020,43.4829,74.77
Chimera investment corp,CIM,"",4561950.0,37408000.0,0.00711012,0.0081,1072,740913.0,19.390364,addition,1.9661810,Q4 2007,REAL ESTATE,13F,09/30/2020,16.1236,10.61
Ishares global clean energy etf,ICLN,"",2016951.0,37293000.0,0.00708826,0.0035,1073,743740.0,58.414513,addition,No Data,Q3 2009,ENERGY,13F,09/30/2020,13.8692,27.71
Cameco corp.,CCJ,"",3671677.0,37083000.0,0.00704835,0.0078,1074,231406.0,6.726389,addition,0.9276040,Q1 2001,ENERGY,13F,09/30/2020,10.9714,13.53
Vanguard long-term corporate bond etf,VCLT,"",346071.0,36988000.0,0.00703029,0.0093,1075,-51238.0,-12.89626,reduction,No Data,Q1 2010,FINANCE,13F,09/30/2020,95.91,110.8
Leidos holdings inc,LDOS,"",414565.0,36957000.0,0.0070244,0.0081,1076,24968.0,6.408674,addition,0.2915498,Q4 2006,INDUSTRIALS,13F,09/30/2020,69.8189,104.24
Cargurus inc,CARG,"",1707211.0,36927000.0,0.0070187,0.0153,1077,-1019805.0,-37.39637,reduction,1.5111341,Q4 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,25.01,33.69
Dollar tree inc.,DLTR,"",404106.0,36912000.0,0.00701584,0.007,1078,62718.0,18.371472,addition,0.1702878,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,85.1138,109.03
Niu technologies,NIU,"",1922540.0,36912000.0,0.00701584,0.0097,1079,-803642.0,-29.478663,reduction,2.5720795,Q4 2018,CONSUMER DISCRETIONARY,13F,09/30/2020,9.49,28.31
Paycom software inc,PAYC,"",118468.0,36879000.0,0.00700957,0.017,1080,-129100.0,-52.147289,reduction,0.2023955,Q2 2014,INFORMATION TECHNOLOGY,13F,09/30/2020,156.57,462.13
Iron mountain  inc.,IRM,"",1376412.0,36874000.0,0.00700862,0.0213,1081,-2310982.0,-62.6725,reduction,0.4776748,Q1 2001,INDUSTRIALS,13F,09/30/2020,33.21,29.54
Oshkosh corporation,OSK,"",501539.0,36863000.0,0.00700653,0.0029,1082,318847.0,174.527073,addition,0.7364068,Q1 2001,INDUSTRIALS,13F,09/30/2020,72.99,85.61
Brookfield renewable corporation class a,BEPC.WI,"",942637.5,36824000.0,0.00699912,,1083,942637.5,,new,0.5473062,Q3 2020,FINANCE,13F,09/30/2020,39.0667,58.57
Whirlpool corp. (de),WHR,"",199963.0,36772000.0,0.00698923,0.0042,1084,54935.0,37.878892,addition,0.3209997,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,151.5718,193.2
Mack-cali realty corp.,CLI,"",2911965.0,36748000.0,0.00698467,0.0056,1085,1245397.0,74.728244,addition,3.2101356,Q1 2001,REAL ESTATE,13F,09/30/2020,18.6351,12.7
Kirkland lake gold ltd,KL,"",752202.0,36655000.0,0.006967,0.0057,1086,132307.0,21.343453,addition,0.2735073,Q3 2017,MATERIALS,13F,09/30/2020,29.8744,41.99
Ing groep nv ads adr,ING,"",5174994.0,36639000.0,0.00696396,0.0136,1087,-3740501.0,-41.955057,reduction,0.1327156,Q1 2001,FINANCE,13F,09/30/2020,12.93,9.54
Vistra energy corp,VST,"",1939280.0,36575000.0,0.00695179,0.0071,1088,222050.0,12.930708,addition,0.3967592,Q2 2017,ENERGY,13F,09/30/2020,20.569,18.71
Playa hotels & resorts nv,PLYA,"",7020050.0,36434059.5,0.006925,0.0,1089,7007349.0,55171.632155,addition,5.2196031,,CONSUMER DISCRETIONARY,13G,12/01/2020,,5.56
Proshares short dow30 etf,DOG,"",831123.0,36394000.0,0.00691739,0.0094,1090,-53765.0,-6.07591,reduction,No Data,Q2 2010,FINANCE,13F,09/30/2020,68.27,39.7
Wisdomtree international equity fund-n/a,DWM,"",799061.0,36335000.0,0.00690617,0.0082,1091,-38278.0,-4.571386,reduction,No Data,Q1 2007,FINANCE,13F,09/30/2020,45.64,50.12
Booking holdings inc. (priceline),BKNG,PRN,33887000.0,36229000.0,0.00688603,0.0081,1092,-352000.0,-1.028067,reduction,N/A,Q1 2013,CONSUMER DISCRETIONARY,13F,09/30/2020,,2088.35
Ishares global healthcare etf,IXJ,"",504062.0,36201000.0,0.0068807,0.0078,1093,-9102.0,-1.773702,reduction,No Data,Q1 2005,HEALTH CARE,13F,09/30/2020,49.49,74.97
Transunion,TRU,"",429830.0,36162000.0,0.00687329,0.0053,1094,153194.0,55.377464,addition,0.2261073,Q2 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,66.0772,100.97
Takeda pharmaceutical co ltd,TAK,"",2018318.0,36007000.0,0.00684383,0.0078,1095,44163.0,2.237058,addition,0.0645613,Q4 2018,HEALTH CARE,13F,09/30/2020,17.5074,18.11
Bank of montreal (nyse),BMO,"",612104.0,35753000.0,0.00679555,0.0081,1096,-80635.0,-11.640026,reduction,0.0951933,Q1 2001,FINANCE,13F,09/30/2020,68.09,75.9
Varian medical systems  inc.,VAR,"",207568.0,35702000.0,0.00678586,0.0046,1097,39612.0,23.584748,addition,0.2276930,Q1 2001,HEALTH CARE,13F,09/30/2020,117.77,174.77
Ii-vi inc.,IIVI,"",879594.0,35676000.0,0.00678092,0.0032,1098,577605.0,191.2669,addition,0.8484691,Q1 2001,INDUSTRIALS,13F,09/30/2020,40.5291,77.83
Blackrock municipal target term trust,BTT,"",1421483.0,35523000.0,0.00675184,0.0073,1099,41991.0,3.043947,addition,No Data,Q3 2012,FINANCE,13F,09/30/2020,21.6904,25.17
Blackrock municipal income quality trust,BYM,"",2494481.0,35521000.0,0.00675146,0.0075,1100,12567.0,0.506343,addition,No Data,Q1 2006,FINANCE,13F,09/30/2020,13.4639,15.01
Manulife financial corp,MFC,"",2550816.0,35482000.0,0.00674404,0.0059,1101,598429.0,30.651147,addition,0.1314994,Q1 2001,FINANCE,13F,09/30/2020,15.6857,17.52
Western asset emerg mkts debt fd inc,EMD,"",2877565.0,35451000.0,0.00673815,0.0077,1102,50109.0,1.772229,addition,No Data,Q4 2004,FINANCE,13F,09/30/2020,15.3857,13.78
Spdr port developed world ex-us etf,SPDW,"",1210683.0,35425000.0,0.00673321,0.0068,1103,92063.0,8.230051,addition,No Data,Q3 2009,FINANCE,13F,09/30/2020,28.8442,33.45
Norwegian cruise line holdings ltd,NCLH,"",2065123.0,35335000.0,0.0067161,0.0015,1104,1646265.0,393.036542,addition,0.7492676,Q1 2013,CONSUMER DISCRETIONARY,13F,09/30/2020,24.3995,24.58
Invesco natl amt-free muni bd etfo,PZA,"",1325260.0,35292000.0,0.00670793,0.0064,1105,243584.0,22.519128,addition,No Data,Q4 2007,FINANCE,13F,09/30/2020,25.4873,27.14
Ingersoll rand inc,IR,"",989189.0,35215000.0,0.0066933,0.0072,1106,-175224.0,-15.048269,reduction,0.2371820,Q2 2017,INDUSTRIALS,13F,09/30/2020,27.7,46.03
On semiconductor corp,ON,PRN,29186000.0,35176000.0,0.00668588,0.0018,1107,22296000.0,323.599419,addition,N/A,Q4 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,,31.99
Atlas air worldwide holdings inc,AAWW,"",577398.0,35163000.0,0.00668341,0.005,1108,51418.0,9.775657,addition,2.2092027,Q3 2006,TRANSPORTS,13F,09/30/2020,52.4191,56.14
Graco inc.,GGG,"",572818.0,35144000.0,0.0066798,0.0045,1109,151868.0,36.077444,addition,0.3436002,Q1 2001,INDUSTRIALS,13F,09/30/2020,44.2568,72.84
Adt inc,ADT,"",4301582.0,35144000.0,0.0066798,0.0036,1110,2270682.0,111.806687,addition,0.5212913,Q1 2018,INDUSTRIALS,13F,09/30/2020,7.8773,8.1
Schwab u.s. large-cap growth etf,SCHG,"",304869.0,35111000.0,0.00667353,0.007,1111,-7671.0,-2.454406,reduction,No Data,Q2 2013,FINANCE,13F,09/30/2020,66.87,127.48
Cohen & steers infrastructure fund inc,UTF,"",1577166.0,35060000.0,0.00666384,0.0077,1112,-9716.0,-0.61227,reduction,No Data,Q1 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,20.48,25.56
Calamos global dynamic income fund,CHW,"",4297199.0,34936000.0,0.00664027,0.0068,1113,98961.0,2.357203,addition,No Data,Q3 2007,FINANCE,13F,09/30/2020,8.1984,9.72
National grid plc adr,NGG,"",604486.0,34933000.0,0.0066397,0.0084,1114,-20135.0,-3.223555,reduction,0.0858598,Q4 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,61.91,57.89
Jbg smith properties,JBGS,"",1304988.0,34896000.0,0.00663266,0.0087,1115,-26070.0,-1.958592,reduction,0.9754031,Q3 2017,REAL ESTATE,13F,09/30/2020,33.91,30.88
Fmc corp. (food machinery & chemical corp.),FMC,"",328893.0,34835000.0,0.00662107,0.0043,1116,134760.0,69.416328,addition,0.2538414,Q1 2001,MATERIALS,13F,09/30/2020,87.5351,114.43
Arch coal inc,ARCH,"",819795.0,34824000.0,0.00661898,0.002,1117,509151.0,163.901765,addition,5.4125371,Q4 2016,ENERGY,13F,09/30/2020,53.6129,40.55
Pimco dynamic income fund,PDI,"",1368602.0,34708000.0,0.00659693,0.0068,1118,125650.0,10.108999,addition,No Data,Q2 2012,FINANCE,13F,09/30/2020,29.4923,26.31
Carnival corp.,CCL,"",2286416.0,34707000.0,0.00659674,0.0098,1119,-414106.0,-15.334295,reduction,0.2590542,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,34.88,20.84
Invesco bulletshares 2020 corporate bd e,BSCK,"",1633978.0,34673000.0,0.00659028,0.0088,1120,-243050.0,-12.948661,reduction,No Data,Q2 2012,FINANCE,13F,09/30/2020,21.2,
Zscaler inc,ZS,"",246359.0,34659000.0,0.00658762,0.0072,1121,-50432.0,-16.992429,reduction,0.1853629,Q1 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,81.14,205.27
Toyota motors corp. adr,TM,"",260917.0,34556000.0,0.00656804,0.0063,1122,34663.0,15.320392,addition,0.0186638,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,129.6998,150.47
Western gas partners lp,WES,"",4318515.0,34547000.0,0.00656633,0.0066,1123,1351411.0,45.546466,addition,1.0377626,Q2 2008,ENERGY,13F,09/30/2020,,13.92
Alamos gold inc,AGI,"",3899060.0,34351000.0,0.00652908,0.0013,1124,3257982.0,508.203682,addition,0.9961041,Q1 2013,MATERIALS,13F,09/30/2020,8.4187,8.81
Invesco senior income trust,VVR,"",9362045.0,34265000.0,0.00651273,0.0073,1125,-170007.0,-1.78353,reduction,No Data,Q1 2004,FINANCE,13F,09/30/2020,4.17,3.91
Spdr bloomberg barclays short term high yie,SJNK,"",1324107.0,34255000.0,0.00651083,0.0069,1126,89462.0,7.245969,addition,No Data,Q1 2012,FINANCE,13F,09/30/2020,,26.87
Inphi corp,IPHI,"",305056.0,34242000.0,0.00650836,0.012,1127,-157081.0,-33.990137,reduction,0.5874360,Q4 2010,INFORMATION TECHNOLOGY,13F,09/30/2020,38.85,160.5
Bp midstream partners lp,BPMP,"",3448578.0,34175000.0,0.00649562,0.0076,1128,448117.0,14.934938,addition,3.2913030,Q4 2017,ENERGY,13F,09/30/2020,12.0503,10.61
Ishares ibonds dec 2020 term corp etf,IBDL,PRN,1352186.0,34115000.0,0.00648422,0.0089,1129,-239652.0,-15.05505,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,,
Ericsson (l.m.) telephone companies adr,ERIC,"",3131642.0,34102000.0,0.00648175,0.0059,1130,241525.0,8.356928,addition,0.0942169,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,9.1642,11.76
Ishares morningstar mid-cap value etf,JKI,"",260029.0,34067000.0,0.0064751,0.0075,1131,-6956.0,-2.60539,reduction,No Data,Q3 2009,FINANCE,13F,09/30/2020,114.58,154.96
Healthcare trust of america inc,HTA,"",1308482.0,34021000.0,0.00646635,0.0068,1132,147941.0,12.747589,addition,0.5987252,Q3 2012,REAL ESTATE,13F,09/30/2020,29.4058,27.47
Rocket companies  inc.,RKT,"",1702712.0,33935000.0,0.00645001,,1133,1702712.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,19.93,20.83
Ubs group ag adr,UBS,"",3036769.0,33859000.0,0.00643556,0.0082,1134,-190881.0,-5.913931,reduction,0.0846562,Q4 2014,FINANCE,13F,09/30/2020,15.39,14.07
Spdr s&p aerospace & defense etf,XAR,"",385832.0,33699000.0,0.00640515,0.0081,1135,-30517.0,-7.329668,reduction,No Data,Q4 2011,INDUSTRIALS,13F,09/30/2020,71.44,113.35
Alliant energy corp,LNT,"",650561.0,33602000.0,0.00638671,0.0044,1136,236301.0,57.041713,addition,0.2605951,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,47.2754,50.02
Scotts miracle-gro co. (the),SMG,"",219226.0,33521000.0,0.00637132,0.0095,1137,-100484.0,-31.429733,reduction,0.3930978,Q1 2001,MATERIALS,13F,09/30/2020,106.66,199.5
Sprott physical silver trust etv,PSLV,"",4051178.0,33503000.0,0.0063679,0.0026,1138,2296913.0,130.933069,addition,No Data,Q4 2010,FINANCE,13F,09/30/2020,7.6378,9.11
Canadian imperial bank of commerce (nyse),CM,"",447622.0,33446000.0,0.00635706,0.007,1139,-23232.0,-4.934014,reduction,0.1004753,Q1 2001,FINANCE,13F,09/30/2020,85.49,87.31
Ishares dow jones u.s. etf,IYY,"",200585.0,33431000.0,0.00635421,0.0072,1140,-11040.0,-5.216775,reduction,No Data,Q4 2002,FINANCE,13F,09/30/2020,102.71,93.44
New residential investment corp.,NRZ,"",4203373.0,33416000.0,0.00635136,0.0094,1141,-1526188.0,-26.637084,reduction,1.0110471,Q2 2013,REAL ESTATE,13F,09/30/2020,10.91,10.11
Sunrun inc,RUN,"",431648.0,33267000.0,0.00632304,0.0032,1142,-299286.0,-40.945694,reduction,0.3401636,Q3 2015,ENERGY,13F,09/30/2020,11.01,68.62
Radware ltd.,RDWR,"",1367095.0,33139000.0,0.00629871,0.0087,1143,-304512.0,-18.216722,reduction,2.9501911,Q1 2010,INFORMATION TECHNOLOGY,13F,09/30/2020,21.66,27.16
Goldman sachs activebeta emerging markets equity etf,GEM,"",1010562.0,33136000.0,0.00629814,0.0071,1144,-53130.0,-4.994867,reduction,No Data,Q1 2016,FINANCE,13F,09/30/2020,30.64,37.13
Magna international inc. class a,MGA,"",723743.0,33112000.0,0.00629358,0.0086,1145,-144415.0,-16.634645,reduction,0.2420621,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,38.11,70.63
Global x mlp & energy infrastructure,MLPXZZZZ,"",1499540.0,33110000.0,0.0062932,0.0085,1146,-47765.0,-3.08698,reduction,N/A,Q2 2020, ,13F,09/30/2020,,
Tc pipelines lp,TCP,"",1292495.0,33062000.0,0.00628408,0.0054,1147,502548.0,63.617939,addition,1.8125934,Q3 2003,ENERGY,13F,09/30/2020,33.5376,28.69
Invesco cef income composite etf,PCEF,"",1633124.0,33055000.0,0.00628275,0.0069,1148,70421.0,4.506359,addition,No Data,Q1 2010,FINANCE,13F,09/30/2020,23.3977,22.16
Centerpoint energy inc,CNP,"",1691426.0,32730000.0,0.00622097,0.0041,1149,687255.0,68.440037,addition,0.3104565,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,24.6397,21.58
Alliancebernstein world dollar government fund ii,AWF,"",3112488.0,32713000.0,0.00621774,0.0066,1150,179745.0,6.128904,addition,No Data,Q3 2003,FINANCE,13F,09/30/2020,12.2061,11.69
Korea electric power co. adr,KEP,"",3754561.0,32701000.0,0.00621546,0.0067,1151,-17829.0,-0.472618,reduction,0.2924277,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,14.72,12.04
Hasbro inc.,HAS,"",395112.0,32685000.0,0.00621242,0.0062,1152,19925.0,5.310685,addition,0.2883551,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,99.347,93.15
Wix.com ltd,WIX,"",128059.0,32634000.0,0.00620273,0.0012,1153,107040.0,509.253533,addition,0.2323399,Q4 2013,COMMUNICATIONS,13F,09/30/2020,232.8887,267.1
First trust long/short equity etf,FTLS,"",765879.0,32600000.0,0.00619626,0.007,1154,-8132.0,-1.050631,reduction,No Data,Q1 2016,FINANCE,13F,09/30/2020,37.22,43.912
Orange sa adr,ORAN,"",3136356.0,32555000.0,0.00618771,0.0098,1155,-568926.0,-15.354459,reduction,0.1180296,Q3 2013,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,15.67,11.98
Algonquin power & utilities,AQN,"",2237914.0,32539000.0,0.00618467,0.0068,1156,-153001.0,-6.399266,reduction,0.3819275,Q4 2016,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,12.69,16.24
Orix corp ads,IX,"",516712.0,32330000.0,0.00614495,0.0068,1157,17217.0,3.446881,addition,0.1968217,Q2 2005,FINANCE,13F,09/30/2020,74.5085,73.99
Lazard ltd. class a,LAZ,"",976530.0,32275000.0,0.00613449,0.0027,1158,555737.0,132.068975,addition,0.9301935,Q2 2005,FINANCE,13F,09/30/2020,33.873,41.6
Schwab emerging markets equity etf,SCHE,"",1205827.0,32268000.0,0.00613316,0.0064,1159,18148.0,1.528022,addition,No Data,Q1 2010,FINANCE,13F,09/30/2020,23.1846,29.87
First trust mid cap growth alphadex fund,FNY,"",602796.0,32250000.0,0.00612974,0.0058,1160,54504.0,9.940689,addition,No Data,Q3 2011,FINANCE,13F,09/30/2020,39.0286,67.18
Nuveen amt-free muni credit income fund,NVG,"",2054721.0,32177000.0,0.00611586,0.007,1161,-12401.0,-0.599916,reduction,No Data,Q4 2008,FINANCE,13F,09/30/2020,15.5,16.43
