Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Sempra energy  6.75% mandatory convertible cumulative preferred stock series b,SRE+B,"",236362.0,23166000.0,0.00387695,0.0047,1399,-12966.0,-5.200379,reduction,4.1106435,Q3 2018,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,106.92,100.9
Autohome inc adr,ATHM,"",254995.0,23128000.0,0.00387059,0.0034,1400,22014.0,9.448839,addition,0.2141425,Q4 2015,COMMUNICATIONS,13F,09/30/2020,74.9491,102.88
Aercap holdings n.v.,AER,"",922819.0,23127000.0,0.00387043,0.0036,1401,321359.0,53.429821,addition,0.7111923,Q2 2014,INDUSTRIALS,13F,09/30/2020,42.8658,43.22
Benchmark electronics  inc.,BHE,"",1134926.0,23107000.0,0.00386708,0.005,1402,-66573.0,-5.540829,reduction,3.1115571,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,24.53,27.38
Concho resources inc,CXO,"",520305.0,23102000.0,0.00386624,0.0023,1403,292756.0,128.656245,addition,0.2650628,Q1 2008,ENERGY,13F,09/30/2020,77.467,65.6
Vanguard intermediate-term corp bond etf,VCIT,"",240973.0,23102000.0,0.00386624,0.0049,1404,-26707.0,-9.977212,reduction,No Data,Q4 2011,FINANCE,13F,09/30/2020,88.67,96.44
Penumbra inc,PEN,"",119242.0,23068000.0,0.00386055,0.0021,1405,57800.0,94.072459,addition,0.3283887,Q3 2015,HEALTH CARE,13F,09/30/2020,172.9859,228.46
Pluralsight inc note 0.375% 3/0,DEBT-PLUR,PRN,25904000.0,23048000.0,0.0038572,0.0041,1406,1755000.0,7.267382,addition,N/A,Q2 2020, ,13F,09/30/2020,,
Jpmorgan us momentum factor etf,JMOM,"",668000.0,23032000.0,0.00385453,0.0043,1407,-55000.0,-7.607192,reduction,No Data,Q4 2017,FINANCE,13F,09/30/2020,25.64,39.4
10x genomics inc,TXG,"",184244.0,23025000.0,0.00385336,0.0048,1408,-91456.0,-33.172289,reduction,0.2298565,Q3 2019,HEALTH CARE,13F,09/30/2020,59.44,179.67
Sap se adr,SAP,"",146666.0,22964000.0,0.00384315,0.004,1409,-3073.0,-2.052238,reduction,0.0122872,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,104.34,125.0
Blackstone mortgage trust  inc.,BXMT,"",1034554.0,22946000.0,0.00384013,0.0047,1410,16900.0,1.660682,addition,0.7076402,Q2 2013,REAL ESTATE,13F,09/30/2020,32.6231,26.66
Baidu inc adr,BIDU,CALL,187000.0,22922000.0,0.00383612,0.0009,1411,147000.0,367.5,addition,N/A,Q1 2016,COMMUNICATIONS,13F,09/30/2020,,238.87
Slm corp,SLM,"",2879569.0,22921000.0,0.00383595,0.0008,1412,2299244.0,396.199371,addition,0.7673984,Q1 2001,FINANCE,13F,09/30/2020,8.4749,13.78
Spdr bloomberg barclays investment grade,FLRN,"",748320.0,22891000.0,0.00383093,0.0042,1413,26441.0,3.662802,addition,No Data,Q1 2017,FINANCE,13F,09/30/2020,30.7247,30.64
Repligen corp.,RGEN,"",151925.0,22879000.0,0.00382892,0.0043,1414,-29207.0,-16.124705,reduction,0.2776546,Q2 2015,HEALTH CARE,13F,09/30/2020,98.84,215.47
Science applications international corp,SAIC,"",290865.0,22862000.0,0.00382608,0.0042,1415,8270.0,2.92645,addition,0.4995593,Q4 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,77.8371,98.31
Iovance biotherapeutics inc,IOVA,"",703472.0,22722000.0,0.00380265,0.0033,1416,77093.0,12.307724,addition,0.4795724,Q4 2015,HEALTH CARE,13F,09/30/2020,15.37,51.06
Ishares preferred and income securities,PFF,"",621344.0,22685000.0,0.00379645,0.0046,1417,-71071.0,-10.26422,reduction,No Data,Q4 2008,FINANCE,13F,09/30/2020,35.6,38.07
Ishares short-term national munibond etf,SUB,"",209470.0,22631000.0,0.00378742,0.0049,1418,-23761.0,-10.187754,reduction,No Data,Q2 2010,FINANCE,13F,09/30/2020,106.49,108.13
Tal education group american depositary adr,TAL,"",301940.0,22565000.0,0.00377637,0.006,1419,-150185.0,-33.217584,reduction,0.0502909,Q1 2012,CONSUMER DISCRETIONARY,13F,09/30/2020,47.46,65.6
Ishares trust - ishares s&p midcap 400 value index fund,IJJ,"",337306.0,22562000.0,0.00377587,0.0046,1420,-19086.0,-5.355339,reduction,No Data,Q3 2004,FINANCE,13F,09/30/2020,70.99,90.65
Interpublic group of companies inc (the),IPG,"",1354766.0,22516000.0,0.00376817,0.0067,1421,-656118.0,-32.628337,reduction,0.3473450,Q1 2001,COMMUNICATIONS,13F,09/30/2020,18.21,24.94
Vaneck vect gold miners etf,GDX,CALL,568900.0,22398000.0,0.00374842,0.0155,1422,-1623100.0,-74.046533,reduction,No Data,Q3 2014,FINANCE,13F,09/30/2020,,34.51
Market vectors tr russia etf,RSX,"",1080740.0,22392000.0,0.00374742,0.0019,1423,614970.0,132.032978,addition,No Data,Q2 2008,FINANCE,13F,09/30/2020,34.7972,25.7
Martin marietta materials inc.,MLM,CALL,96800.0,22367000.0,0.00374324,,1424,96800.0,,new,N/A,Q3 2020,MATERIALS,13F,09/30/2020,,303.58
At&t inc. (southwestern bell - sbc corp.),T,CALL,789500.0,22343000.0,0.00373922,0.0002,1425,763600.0,2948.262548,addition,N/A,Q3 2014,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,,29.17
Baozun inc adr,BZUN,"",699316.0,22288000.0,0.00373001,0.0036,1426,215520.0,44.547702,addition,0.8993255,Q4 2019,COMMUNICATIONS,13F,09/30/2020,36.5855,35.64
Ishares latin america 40 etf,ILF,"",1079944.0,22279000.0,0.00372851,0.0041,1427,88978.0,8.978916,addition,No Data,Q4 2009,FINANCE,13F,09/30/2020,22.3814,29.63
Teck resources ltd,TECK,"",1606751.0,22238000.0,0.00372165,0.0051,1428,-910767.0,-36.177179,reduction,0.3070206,Q3 2006,MATERIALS,13F,09/30/2020,21.71,19.63
Gartner  inc.,IT,"",176485.0,22101000.0,0.00369872,0.0019,1429,97097.0,122.306898,addition,0.1976606,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,118.9493,160.41
Scientific games corp. class a,SGMS,"",631373.0,22073000.0,0.00369403,0.0008,1430,374418.0,145.713452,addition,0.6634175,Q3 2001,INDUSTRIALS,13F,09/30/2020,30.3966,44.66
Investors bancorp inc,ISBC,"",3040346.0,22058000.0,0.00369152,0.0059,1431,-540087.0,-15.084405,reduction,1.2165366,Q4 2005,FINANCE,13F,09/30/2020,11.42,11.22
Lear corp,LEA,"",203968.0,22031000.0,0.003687,0.0032,1432,49643.0,32.167828,addition,0.3397271,Q1 2010,CONSUMER DISCRETIONARY,13F,09/30/2020,115.572,159.79
Ing groep nv ads adr,ING,"",3114461.0,22020000.0,0.00368516,0.0043,1433,-142362.0,-4.371192,reduction,0.0798447,Q1 2001,FINANCE,13F,09/30/2020,8.02,9.46
United bankshares  inc.,UBSI,"",1037879.0,21998000.0,0.00368148,0.0057,1434,-27762.0,-2.605193,reduction,0.7998306,Q1 2001,FINANCE,13F,09/30/2020,36.62,35.57
Diageo plc adr,DEO,"",161181.0,21936000.0,0.00367111,0.0042,1435,-131.0,-0.081209,reduction,0.0275588,Q1 2003,CONSUMER STAPLES,13F,09/30/2020,144.69,157.69
Bp plc adr (british petroleum),BP,"",1239717.0,21905000.0,0.00366592,0.0035,1436,451362.0,57.253648,addition,0.0365615,Q1 2001,ENERGY,13F,09/30/2020,31.3675,24.26
Futu holdings ltd,FUTU,"",766049.0,21832000.0,0.0036537,0.0,1437,761025.0,15147.790605,addition,0.5660679,Q2 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,28.5875,69.38
First american corp (the),FAF,"",428159.0,21713000.0,0.00363379,0.0025,1438,161556.0,60.597968,addition,0.3835002,Q1 2001,FINANCE,13F,09/30/2020,,53.0
Coca cola co.,KO,PUT,443700.0,21706000.0,0.00363261,0.005,1439,-135100.0,-23.341396,reduction,N/A,Q1 2008,CONSUMER STAPLES,13F,09/30/2020,,48.7
Zynga inc note 0.250% 6/0,DEBT-ZYNG,PRN,17171000.0,21679000.0,0.0036281,0.0044,1440,-563000.0,-3.174693,reduction,N/A,Q2 2020, ,13F,09/30/2020,,
Zillow group inc class c,Z,PUT,212700.0,21572000.0,0.00361019,0.0015,1441,79000.0,59.087509,addition,N/A,Q2 2019,COMMUNICATIONS,13F,09/30/2020,,137.5
Warrior met coal inc,HCC,"",1233440.0,21561000.0,0.00360835,0.0048,1442,-374293.0,-23.280794,reduction,2.4097120,Q2 2017,ENERGY,13F,09/30/2020,23.23,23.02
Atmos energy corp. (energas),ATO,"",226448.0,21537000.0,0.00360433,0.0043,1443,3388.0,1.518874,addition,0.1796684,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,87.7688,90.03
Group 1 automotive  inc.,GPI,"",247754.0,21536000.0,0.00360416,0.0016,1444,119247.0,92.794167,addition,1.3527968,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,69.9662,151.94
Invesco senior loan etf,BKLN,"",990445.0,21513000.0,0.00360031,0.0381,1445,-8263725.0,-89.297311,reduction,No Data,Q2 2012,FINANCE,13F,09/30/2020,21.38,22.42
Advance auto parts  inc.,AAP,"",141338.0,21439000.0,0.00358793,0.0052,1446,-47100.0,-24.994959,reduction,0.2082956,Q1 2003,CONSUMER DISCRETIONARY,13F,09/30/2020,135.63,165.25
Washington federal inc,WAFD,"",1034004.0,21435000.0,0.00358726,0.0065,1447,-212496.0,-17.047413,reduction,1.3638258,Q4 2001,FINANCE,13F,09/30/2020,31.28,28.31
Repligen corp.,RGEN,PRN,15218000.0,21367000.0,0.00357588,0.0032,1448,2012000.0,15.235499,addition,N/A,Q2 2017,HEALTH CARE,13F,09/30/2020,,215.47
Spire inc. (laclede gas light),SR,"",403239.0,21339000.0,0.00357119,0.0051,1449,208.0,0.051609,addition,0.7806183,Q3 2004,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,62.3953,61.65
Jpmorgan us dividend etf,JDIV,"",919629.0,21196000.0,0.00354726,0.004,1450,0.0,0.0,,No Data,Q4 2017,FINANCE,13F,09/30/2020,26.0,28.03
Foot locker inc. (f. w. woolworth),FL,"",659544.0,21178000.0,0.00354425,0.0012,1451,452235.0,218.145377,addition,0.6308709,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,38.1157,47.85
Ishares russell mid-cap value etf,IWS,"",263012.0,21164000.0,0.00354191,0.0038,1452,8345.0,3.276828,addition,No Data,Q2 2004,FINANCE,13F,09/30/2020,60.6419,100.52
Realogy holdings corp. (domus holdings corp.),RLGY,"",2224283.0,21132000.0,0.00353655,0.0037,1453,-328676.0,-12.874316,reduction,1.9265060,Q4 2012,REAL ESTATE,13F,09/30/2020,7.26,15.62
Micron technology  inc.,MU,PRN,4157000.0,21129000.0,0.00353605,0.0041,1454,0.0,0.0,,N/A,Q2 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,,80.72
Unity software inc.,U,"",222383.0,21108000.0,0.00353254,,1455,222383.0,,new,0.0821277,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,87.28,148.61
Sonoco products co.,SON,"",417558.0,21094000.0,0.00353019,0.0033,1456,88667.0,26.959388,addition,0.4158256,Q1 2001,MATERIALS,13F,09/30/2020,51.519,60.02
Costco co.,COST,CALL,59900.0,21093000.0,0.00353003,0.0031,1457,6200.0,11.545624,addition,N/A,Q3 2016,CONSUMER STAPLES,13F,09/30/2020,,362.16
Knowles corp.,KN,PRN,19750000.0,21036000.0,0.00352049,0.0041,1458,0.0,0.0,,N/A,Q2 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,,18.45
Schweitzer-mauduit inc.,SWM,"",705985.0,20981000.0,0.00351128,0.0049,1459,-58854.0,-7.694953,reduction,2.2538626,Q1 2001,MATERIALS,13F,09/30/2020,40.78,42.02
Verint systems inc,VRNT,"",444617.0,20976000.0,0.00351044,0.0039,1460,-3661.0,-0.816681,reduction,0.6763658,Q1 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,51.85,71.85
Umb financial corp (city national bank & trust co. - united missouri bancshares  kansas city  mo),UMBF,"",430473.0,20957000.0,0.00350726,0.004,1461,26172.0,6.473395,addition,0.8962425,Q3 2004,FINANCE,13F,09/30/2020,57.5567,74.24
Scansource inc.,SCSC,"",1037545.0,20834000.0,0.00348668,0.0052,1462,-76317.0,-6.851567,reduction,4.0831261,Q4 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,22.99,26.43
Qts realty trust inc,QTS,"",325517.0,20810000.0,0.00348266,0.0025,1463,119899.0,58.311529,addition,0.5061914,Q1 2015,REAL ESTATE,13F,09/30/2020,56.0717,61.59
American electric power company inc,AEPPRC,"",423319.0,20751000.0,0.00347279,,1464,423319.0,,new,N/A,Q3 2020,UTILITIES & TELECOMMUNICATIONS,13F,09/30/2020,49.02,49.2
Biomarin pharmaceutical inc,BMRN,PRN,20503000.0,20699000.0,0.00346409,0.006,1465,-4339000.0,-17.466388,reduction,N/A,Q2 2009,HEALTH CARE,13F,09/30/2020,,82.97
Tutor perini corp.,TPC,"",1826380.0,20693000.0,0.00346308,0.0045,1466,-77575.0,-4.074414,reduction,3.5933119,Q1 2007,INDUSTRIALS,13F,09/30/2020,10.66,16.21
Lannett co.  inc,LCI,"",3457186.0,20570000.0,0.0034425,0.004,1467,570677.0,19.770491,addition,8.2905549,Q2 2013,HEALTH CARE,13F,09/30/2020,7.6463,6.7
Virgin galactic holdings inc,SPCE,PUT,1005700.0,20557000.0,0.00344032,0.0072,1468,-1262600.0,-55.662831,reduction,N/A,Q2 2020,FINANCE,13F,09/30/2020,,30.43
New york community bancorp,NYCB,"",2452468.0,20502000.0,0.00343112,0.0013,1469,1788443.0,269.333685,addition,0.5286590,Q1 2001,FINANCE,13F,09/30/2020,9.1283,10.95
Nike inc.,NKE,PUT,162200.0,20494000.0,0.00342978,0.0008,1470,118200.0,268.636364,addition,N/A,Q3 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,,140.72
Sunpower corp,SPWR,PRN,20940000.0,20491000.0,0.00342928,0.003,1471,-5225145.0,-19.969868,reduction,N/A,Q1 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,,31.96
Uniti group inc,UNIT,"",2011257.0,20454000.0,0.00342309,0.0029,1472,402678.0,25.03315,addition,0.8641313,Q2 2015,REAL ESTATE,13F,09/30/2020,9.7552,12.55
Smucker (j.m.) co.,SJM,"",180653.0,20416000.0,0.00341673,0.0041,1473,-17835.0,-8.98543,reduction,0.1618860,Q4 2001,CONSUMER STAPLES,13F,09/30/2020,124.39,114.09
Jpmorgan core plus bond etf,JCPB,"",365246.0,20406000.0,0.00341505,0.0052,1474,-124754.0,-25.46,reduction,No Data,Q1 2019,FINANCE,13F,09/30/2020,51.3,55.42
Liberty latin america ltd class c,LILAK,"",2471937.0,20393000.0,0.00341288,0.0016,1475,1539127.18,164.999033,addition,1.3651000,Q3 2015,COMMUNICATIONS,13F,09/30/2020,9.643,11.14
Echo global logistics inc,ECHO,"",773859.0,20322000.0,0.00340099,0.0036,1476,-88064.0,-10.217154,reduction,2.9083709,Q4 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,23.12,27.3
Apellis pharmaceuticals inc,APLS,"",703405.0,20322000.0,0.00340099,0.0006,1477,602266.0,595.483444,addition,0.9287478,Q4 2017,HEALTH CARE,13F,09/30/2020,30.2735,52.4
Westinghouse air brake technologies corp,WAB,"",324759.0,20286000.0,0.00339497,0.0018,1478,166507.0,105.216364,addition,0.1706326,Q2 2006,INDUSTRIALS,13F,09/30/2020,68.2976,81.9
Under armour inc cl c,UA,"",2074631.0,20269000.0,0.00339212,0.0025,1479,584551.0,39.229504,addition,0.8954585,Q2 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,10.0339,15.59
Albertsons companies  inc.,ACI,"",1473340.0,20258000.0,0.00339028,0.0046,1480,-26662.0,-1.777464,reduction,0.3117172,Q2 2020,CONSUMER STAPLES,13F,09/30/2020,15.77,17.29
Redwood trust  inc.,RWT,PRN,21810000.0,20237000.0,0.00338677,0.0038,1481,148000.0,0.683224,addition,N/A,Q1 2013,REAL ESTATE,13F,09/30/2020,,8.65
Global x msci china consumer discretionary etf-global x china consumer etf,CHIQ,"",753330.0,20211000.0,0.00338242,,1482,753330.0,,new,No Data,Q3 2020,FINANCE,13F,09/30/2020,27.49,36.63
Exact sciences corp note 0.375% 3/0,PRN-EXAC,PRN,18683000.0,20174000.0,0.00337623,0.0032,1483,1436000.0,8.326086,addition,N/A,Q1 2020, ,13F,09/30/2020,,
Grifols s.a. adr,GRFS,"",1199799.0,20169000.0,0.00337539,0.0008,1484,962838.0,406.327624,addition,0.1752708,Q1 2013,HEALTH CARE,13F,09/30/2020,17.8438,19.08
Site centers corp. (developers diversified realty - ddr corp.),SITC,"",2795302.0,20070000.0,0.00335882,0.0013,1485,1946342.0,229.26192,addition,1.4466956,Q1 2001,REAL ESTATE,13F,09/30/2020,8.2022,11.44
Vivint solar inc,VSLR,"",501875.0,20060000.0,0.00335715,0.0002,1486,378235.0,305.91637,addition,N/A,Q2 2016,ENERGY,13F,09/30/2020,34.1069,
Ishares s&p smallcap 600 growth etf,IJT,"",227930.0,20042000.0,0.00335413,0.0039,1487,-12450.0,-5.179299,reduction,No Data,Q2 2003,FINANCE,13F,09/30/2020,80.98,122.85
Taylor morrison home corp,TMHC,"",821684.0,19975000.0,0.00334292,0.0025,1488,142864.0,21.045933,addition,0.6323414,Q2 2014,INDUSTRIALS,13F,09/30/2020,22.9873,24.82
Emergent biosolutions inc,EBS,"",191094.0,19939000.0,0.0033369,0.0007,1489,142592.0,293.992,addition,0.3605606,Q4 2006,HEALTH CARE,13F,09/30/2020,93.9669,106.29
Vanguard s&p 500 value etf,VOOV,"",184579.0,19907000.0,0.00333154,0.0038,1490,-4936.0,-2.604543,reduction,No Data,Q4 2017,FINANCE,13F,09/30/2020,99.26,126.5
Mdu resources group,MDU,"",893559.0,19846000.0,0.00332133,0.0042,1491,-99319.0,-10.003142,reduction,0.4456158,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,28.43,27.81
G1 therapeutics inc,GTHX,"",1664181.0,19837000.0,0.00331983,0.0096,1492,-381527.0,-18.65012,reduction,4.3741362,Q4 2017,HEALTH CARE,13F,09/30/2020,27.92,20.83
Acceleron pharma inc,XLRN,"",175143.0,19811000.0,0.00331548,0.0016,1493,88055.0,101.110371,addition,0.2906841,Q4 2013,HEALTH CARE,13F,09/30/2020,78.8072,126.19
Mr cooper group inc,COOP,"",885563.0,19695000.0,0.00329606,0.0025,1494,-162643.0,-15.51632,reduction,0.9747146,Q4 2015,FINANCE,13F,09/30/2020,12.6,28.84
Vanguard high dividend yield index fund-etf shares,VYM,"",243461.0,19552000.0,0.00327213,0.005,1495,-86453.0,-26.204708,reduction,No Data,Q2 2011,FINANCE,13F,09/30/2020,73.69,94.64
Beazer homes usa inc.,BZH,PUT,1494000.0,19512000.0,0.00326544,0.0029,1496,-1000.0,-0.06689,reduction,N/A,Q1 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,,15.37
Blackstone group inc,BX,PUT,370000.0,19503000.0,0.00326393,0.004,1497,0.0,0.0,,N/A,Q3 2014,FINANCE,13F,09/30/2020,,63.35
Jpmorgan us minimum volatility etf,JMIN,"",670817.0,19491000.0,0.00326192,0.0036,1498,0.0,0.0,,No Data,Q4 2017,FINANCE,13F,09/30/2020,25.79,31.992
Minerals technologies inc.,MTX,"",380945.0,19490000.0,0.00326175,0.0032,1499,27552.0,7.796419,addition,1.1206233,Q1 2001,MATERIALS,13F,09/30/2020,50.061,66.3
South jersey industries inc.,SJI,"",1015652.0,19471000.0,0.00325857,0.0016,1500,688413.0,210.370096,addition,1.0096917,Q2 2003,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,23.6841,22.72
Nice systems ltd ord shs (isr),NCSYF,PRN,7339000.0,19448000.0,0.00325473,0.0045,1501,-2790000.0,-27.544674,reduction,N/A,Q1 2018, ,13F,09/30/2020,,
Intercontinental exchange inc,ICE,CALL,195900.0,19427000.0,0.00325121,0.0014,1502,113900.0,138.902439,addition,N/A,Q2 2018,FINANCE,13F,09/30/2020,,115.19
Holly energy partners l.p.,HEP,"",1527973.0,19421000.0,0.00325021,0.0043,1503,-11253.0,-0.731082,reduction,1.4491370,Q4 2009,ENERGY,13F,09/30/2020,24.88,15.11
Royal caribbean cruises ltd,RCL,CALL,300800.0,19372000.0,0.00324201,,1504,300800.0,,new,N/A,Q3 2020,CONSUMER DISCRETIONARY,13F,09/30/2020,,72.92
Rent-a-center inc.,RCII,"",637870.0,19296000.0,0.00322929,0.0032,1505,35905.0,5.964632,addition,1.1767571,Q1 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,21.8307,47.36
Nuveen credit strategies income fund,JQC,"",3264600.0,19294000.0,0.00322895,0.0037,1506,0.0,0.0,,No Data,Q2 2009,FINANCE,13F,09/30/2020,8.01,6.36
Credit suisse group adr,CS,"",1962338.0,19291000.0,0.00322845,0.0028,1507,550201.0,38.962296,addition,0.0810284,Q2 2005,FINANCE,13F,09/30/2020,9.1065,13.8
Procter & gamble co. (oh) (1905),PG,PUT,140400.0,19271000.0,0.0032251,0.0028,1508,20800.0,17.391304,addition,N/A,Q1 2008,CONSUMER STAPLES,13F,09/30/2020,,134.78
Anglogold ashanti ltd ads,AU,"",726427.0,19221000.0,0.00321674,0.003,1509,201615.0,38.416614,addition,0.1746223,Q2 2014,MATERIALS,13F,09/30/2020,21.5757,22.08
Wayfair inc class a,W,PRN,7408000.0,19219000.0,0.0032164,0.0065,1510,-11437000.0,-60.689838,reduction,N/A,Q3 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,,300.0
Livongo health inc,LVGO,"",138785.0,19214000.0,0.00321556,0.0027,1511,-44803.0,-24.4041,reduction,0.1366191,Q3 2019,HEALTH CARE,13F,09/30/2020,31.19,
Zumiez inc,ZUMZ,"",694531.0,19204000.0,0.00321389,0.0043,1512,-126252.0,-15.381898,reduction,2.7262457,Q2 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,23.66,45.0
Realpage inc note 1.500% 5/1,DEBT-REAL,PRN,18582000.0,19196000.0,0.00321255,0.0034,1513,2143000.0,13.036073,addition,N/A,Q2 2020, ,13F,09/30/2020,,
Vasta platform ltd.,VSTA,"",1244660.0,19180000.0,0.00320987,,1514,1244660.0,,new,6.7005493,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,15.43,14.44
Cenovus energy inc,CVE,"",4902534.0,19169000.0,0.00320803,0.0026,1515,1978345.0,67.654485,addition,0.2430250,Q4 2009,ENERGY,13F,09/30/2020,6.6695,6.13
Aon plc,AON,CALL,93200.0,19114000.0,0.00319883,,1516,93200.0,,new,N/A,Q3 2020,FINANCE,13F,09/30/2020,,207.93
Westamerica bancorporation (san rafael  ca),WABC,"",348515.0,19098000.0,0.00319615,0.0042,1517,-29764.0,-7.868267,reduction,1.2970902,Q1 2001,FINANCE,13F,09/30/2020,49.06,59.43
Ball corp.,BLL,CALL,231800.0,19091000.0,0.00319498,,1518,231800.0,,new,N/A,Q3 2020,MATERIALS,13F,09/30/2020,,90.42
Enlink midstream llc,ENLC,"",8123755.0,19090000.0,0.00319481,0.0037,1519,219955.0,2.782902,addition,1.4782263,Q1 2014,ENERGY,13F,09/30/2020,7.8568,4.23
Churchill downs inc,CHDN,"",114941.0,19075000.0,0.0031923,0.0016,1520,51777.0,81.972326,addition,0.2913201,Q3 2004,CONSUMER DISCRETIONARY,13F,09/30/2020,129.6555,207.33
J & j snack foods corp.,JJSF,"",147363.0,19061000.0,0.00318996,0.003,1521,25012.0,20.442824,addition,0.7774061,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,123.2746,150.92
Navistar international corp. (international harvester),NAV,CALL,443600.0,19053000.0,0.00318862,,1522,443600.0,,new,N/A,Q3 2020,INDUSTRIALS,13F,09/30/2020,,43.92
Kelly services  inc.  class a,KELYA,"",1122661.0,18962000.0,0.00317339,0.0027,1523,222139.0,24.667804,addition,3.1298727,Q3 2004,INDUSTRIALS,13F,09/30/2020,18.7485,21.26
Ford motor co.,F,PUT,2870100.0,18943000.0,0.00317021,0.0022,1524,1000000.0,53.473076,addition,N/A,Q1 2013,CONSUMER DISCRETIONARY,13F,09/30/2020,,9.83
Hercules capital inc,HTGC,PRN,18734000.0,18906000.0,0.00316402,0.0037,1525,-470000.0,-2.447407,reduction,No Data,Q1 2018,FINANCE,13F,09/30/2020,,14.91
Ishares msci singapore capped etf,EWS,"",1016274.0,18893000.0,0.00316184,0.0029,1526,214346.0,26.728834,addition,No Data,Q2 2008,FINANCE,13F,09/30/2020,21.4345,22.43
Bausch health companies,BHC,"",1269394.0,18888000.0,0.00316101,0.0036,1527,248076.0,24.28979,addition,0.3574237,Q1 2001,HEALTH CARE,13F,09/30/2020,21.4375,26.37
Air lease corp,AL,"",644369.0,18860000.0,0.00315632,0.0008,1528,500702.0,348.515665,addition,0.5663343,Q2 2011,FINANCE,13F,09/30/2020,29.3999,43.28
Acco brands corp,ACCO,"",3161844.0,18844000.0,0.00315364,0.0047,1529,-266079.0,-7.762106,reduction,3.3459787,Q1 2009,INDUSTRIALS,13F,09/30/2020,8.28,8.83
Pentair plc,PNR,"",410821.0,18811000.0,0.00314812,0.0028,1530,31110.0,8.193073,addition,0.2469673,Q1 2001,INDUSTRIALS,13F,09/30/2020,37.2482,57.59
Kite realty group trust,KRG,"",1625219.0,18771000.0,0.00314143,0.0045,1531,-402154.0,-19.836212,reduction,1.9301070,Q2 2007,REAL ESTATE,13F,09/30/2020,12.33,16.81
Rapid7 inc,RPD,"",305692.0,18739000.0,0.00313607,0.0023,1532,68196.0,28.714589,addition,0.5896957,Q3 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,46.4709,87.32
Abbvie inc,ABBV,PUT,215300.0,18707000.0,0.00313072,0.0063,1533,-115000.0,-34.816833,reduction,N/A,Q3 2014,HEALTH CARE,13F,09/30/2020,,110.52
Rosetta stone  inc.,RST,"",625039.0,18689000.0,0.0031277,0.0004,1534,513513.0,460.442408,addition,N/A,Q4 2016,INFORMATION TECHNOLOGY,13F,09/30/2020,27.5855,
L brands inc,LB,CALL,614300.0,18650000.0,0.00312118,0.0007,1535,370900.0,152.382909,addition,N/A,Q1 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,,45.2
Centene corp,CNC,PUT,333600.0,18635000.0,0.00311867,,1536,333600.0,,new,N/A,Q3 2020,HEALTH CARE,13F,09/30/2020,,63.99
Tetra tech  inc.,TTEK,"",196149.0,18627000.0,0.00311733,0.0028,1537,13065.0,7.136069,addition,0.3647426,Q4 2007,INDUSTRIALS,13F,09/30/2020,58.323,132.52
Vishay intertechnology  inc.,VSH,PRN,19142000.0,18616000.0,0.00311549,0.0036,1538,-785000.0,-3.939379,reduction,N/A,Q3 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,,22.53
