Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Berkeley (w.r.) corp.,WRB,"",15999861.0,978392000.0,0.0324108,0.034,524,-712501.0,-4.263317,reduction,8.9775446,Q2 2002,FINANCE,13F,09/30/2020,40.05,66.14
Nisource inc.,NI,"",44012953.0,968285000.0,0.032076,0.0366,525,-1308912.0,-2.888036,reduction,11.4852695,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,17.16,22.93
Pinnacle west capital corp,PNW,"",12977935.0,967505000.0,0.0320502,0.0355,526,-680551.0,-4.982624,reduction,11.5260264,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,59.81,78.55
Graco inc.,GGG,"",15763421.0,967086000.0,0.0320363,0.0279,527,-638487.0,-3.892761,reduction,9.4086891,Q2 2002,INDUSTRIALS,13F,09/30/2020,33.67,73.54
Allegion plc,ALLE,"",9728835.0,962280000.0,0.0318771,0.0368,528,-411884.0,-4.061684,reduction,10.5703380,Q4 2013,INDUSTRIALS,13F,09/30/2020,55.3,114.41
Mongodb inc,MDB,"",4156204.0,962203000.0,0.0318745,0.0357,529,-288154.0,-6.483591,reduction,6.8963961,Q4 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,98.63,361.26
Nordson corporation,NDSN,"",5013780.0,961743000.0,0.0318593,0.0349,530,-171275.0,-3.303244,reduction,8.6303886,Q2 2002,INDUSTRIALS,13F,09/30/2020,56.0,193.25
Eldorado resorts inc,CZR,"",17145211.0,961161000.0,0.03184,0.0111,531,9355614.0,120.103954,addition,N/A,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,44.1929,80.0
Molina healthcare inc,MOH,"",5245073.0,960057000.0,0.0318034,0.0349,532,-279513.0,-5.059438,reduction,8.8449798,Q3 2003,HEALTH CARE,13F,09/30/2020,72.82,220.74
Penn national gaming inc.,PENN,"",13127275.0,954352000.0,0.0316144,0.0131,533,1055208.0,8.740906,addition,8.4515272,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,21.6429,99.11
Omega healthcare investors  inc.,OHI,"",31764167.0,951019000.0,0.031504,0.0352,534,-1619736.0,-4.851847,reduction,13.9927786,Q2 2002,REAL ESTATE,13F,09/30/2020,29.69,35.85
Fox corp class a,FOXA,"",33925858.0,944157000.0,0.0312767,0.0298,535,2619242.0,8.366417,addition,10.0508153,Q1 2019,COMMUNICATIONS,13F,09/30/2020,34.4649,31.49
Schein (henry) inc.,HSIC,"",16051824.0,943526000.0,0.0312558,0.0355,536,-1090534.0,-6.361634,reduction,11.2426502,Q2 2002,HEALTH CARE,13F,09/30/2020,43.78,71.46
Mgm resorts international  inc.,MGM,"",43018130.0,935645000.0,0.0309947,0.0312,537,-9353868.0,-17.860438,reduction,8.7091972,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,21.18,29.8
Zscaler inc,ZS,"",6618426.0,931147000.0,0.0308457,0.026,538,-69878.0,-1.044779,reduction,4.9320622,Q1 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,49.15,211.06
Raymond james financial inc.,RJF,"",12793206.0,930833000.0,0.0308353,0.0323,539,-420394.0,-3.181525,reduction,9.3427290,Q2 2002,FINANCE,13F,09/30/2020,50.49,102.94
Occidental petroleum corp.,OXY,"",92874215.0,929671000.0,0.0307968,0.0673,540,-10736515.0,-10.362358,reduction,9.9735039,Q2 2002,ENERGY,13F,09/30/2020,46.63,22.39
Snap-on inc.,SNA,"",6298713.0,926730000.0,0.0306994,0.0318,541,-178703.0,-2.758862,reduction,11.6181213,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,88.29,168.57
Crown holdings inc. (crown cork & seal),CCK,"",11966321.0,919731000.0,0.0304676,0.0291,542,-638651.0,-5.066659,reduction,8.8795567,Q1 2003,MATERIALS,13F,09/30/2020,33.67,95.2
Cable one inc,CABO,"",485441.0,915265000.0,0.0303196,0.0318,543,-19223.0,-3.809069,reduction,8.0575587,Q3 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,617.57,1985.75
Novocure ltd,NVCR,"",8207262.0,913551000.0,0.0302628,0.0157,544,732642.0,9.801729,addition,8.0623619,Q4 2015,HEALTH CARE,13F,09/30/2020,36.9942,167.55
Universal health services class b,UHS,"",8463734.0,905789000.0,0.0300057,0.0288,545,-286961.0,-3.279294,reduction,10.8894038,Q2 2002,HEALTH CARE,13F,09/30/2020,69.23,132.48
Avalara inc,AVLR,"",7086430.0,902387000.0,0.029893,0.0322,546,267200.0,3.918331,addition,8.3792799,Q2 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,75.8188,157.13
Globe life inc,GL,"",11292972.0,902308000.0,0.0298904,0.0309,547,-439144.0,-3.743093,reduction,10.7899449,Q2 2002,FINANCE,13F,09/30/2020,38.29,96.08
Lennox international  inc.,LII,"",3309643.0,902242000.0,0.0298882,0.0296,548,-274596.0,-7.661208,reduction,8.6437580,Q2 2002,INDUSTRIALS,13F,09/30/2020,91.47,281.44
Avantor inc,AVTR,"",39876859.0,896831000.0,0.029709,0.0219,549,3628044.0,10.008724,addition,6.8950687,Q2 2019,HEALTH CARE,13F,09/30/2020,18.563,28.95
Entegris inc.,ENTG,"",11938349.0,887496000.0,0.0293997,0.0261,550,-503826.0,-4.04934,reduction,8.8437177,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,14.24,107.57
Enphase energy inc,ENPH,"",10714071.0,884875000.0,0.0293129,0.0172,551,536103.0,5.267289,addition,8.4808464,Q3 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,21.8114,190.59
Loews corp,L,"",25399398.0,882630000.0,0.0292385,0.0323,552,-1194544.0,-4.49179,reduction,9.2404164,Q2 2002,FINANCE,13F,09/30/2020,34.73,47.19
Annaly mortgage management  inc.,NLY,"",122943580.0,875358000.0,0.0289976,0.031,553,-10435226.0,-7.823751,reduction,8.7928114,Q2 2002,REAL ESTATE,13F,09/30/2020,11.37,8.29
Vornado realty trust,VNO,"",25903011.0,873190000.0,0.0289258,0.0366,554,-1067370.0,-3.957564,reduction,13.5432804,Q2 2002,REAL ESTATE,13F,09/30/2020,63.23,38.56
Carnival corp.,CCL,"",57454742.0,872163000.0,0.0288918,0.0303,555,5495567.0,10.576702,addition,6.2359811,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,29.7129,20.79
Store capital corp,STOR,"",31787987.0,871945000.0,0.0288846,0.0272,556,-465060.0,-1.44191,reduction,12.0520573,Q4 2014,REAL ESTATE,13F,09/30/2020,26.07,30.86
Biotechne corp,TECH,"",3515534.0,870903000.0,0.0288501,0.0339,557,-101755.0,-2.813018,reduction,9.1054056,Q2 2002,HEALTH CARE,13F,09/30/2020,87.65,347.71
Textron inc.,TXT,"",24121026.0,870527000.0,0.0288376,0.0291,558,-786482.0,-3.15761,reduction,10.5389550,Q2 2002,INDUSTRIALS,13F,09/30/2020,33.02,48.94
Vistra energy corp,VST,"",46150177.0,870393000.0,0.0288332,0.0315,559,-1533796.0,-3.216586,reduction,9.4350879,Q2 2017,ENERGY,13F,09/30/2020,19.94,21.51
Everest re group ltd.,RE,"",4393918.0,867975000.0,0.0287531,0.0333,560,-165388.0,-3.627482,reduction,10.9942300,Q2 2002,FINANCE,13F,09/30/2020,165.53,231.2
Zynga  inc.,ZNGA,"",94669474.0,863386000.0,0.028601,0.0294,561,7720300.0,8.879095,addition,8.7738216,Q1 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,4.7206,9.67
Borg warner inc,BWA,"",22257701.0,862264000.0,0.0285639,0.0289,562,-786045.0,-3.411099,reduction,9.1026593,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,38.33,38.6
Toro co,TTC,"",10242239.0,859836000.0,0.0284834,0.025,563,-388490.0,-3.654406,reduction,9.5163114,Q2 2002,INDUSTRIALS,13F,09/30/2020,37.11,97.37
Chemed corporation,CHE,"",1787434.0,858593000.0,0.0284423,0.0297,564,-70562.0,-3.797748,reduction,11.2052028,Q2 2002,HEALTH CARE,13F,09/30/2020,114.03,529.2
Cubesmart,CUBE,"",26446147.0,854474000.0,0.0283058,0.0263,565,-1005419.0,-3.66252,reduction,13.5436210,Q4 2004,REAL ESTATE,13F,09/30/2020,18.28,34.44
Ally financial inc,ALLY,"",34077202.0,854316000.0,0.0283006,0.0255,566,-2208766.0,-6.087108,reduction,9.1150301,Q2 2014,FINANCE,13F,09/30/2020,21.94,40.88
Nrg energy inc,NRG,"",27783878.0,854077000.0,0.0282927,0.0337,567,-1368093.0,-4.692969,reduction,11.3765388,Q1 2004,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,25.49,40.82
Federal realty investment trust,FRT,"",11441024.0,840229000.0,0.0278339,0.0359,568,-446945.0,-3.759641,reduction,15.1241986,Q2 2002,REAL ESTATE,13F,09/30/2020,97.9,87.27
Renaissancere holdings ltd,RNR,"",4926933.0,836298000.0,0.0277037,0.0307,569,-140425.0,-2.771168,reduction,9.6967700,Q2 2002,FINANCE,13F,09/30/2020,98.69,159.74
Iac/interactive corp.,IAC,"",6927195.0,829740000.0,0.0274865,,570,6927195.0,,new,N/A,Q3 2020,COMMUNICATIONS,13F,09/30/2020,119.78,197.66
Nuance communications  inc.,NUAN,"",24970545.0,828772000.0,0.0274544,0.0236,571,-1314435.0,-5.000708,reduction,8.7647750,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,11.89,48.8
Td ameritrade holding corp class a,AMTD,"",21106094.0,826304000.0,0.0273726,0.0219,572,4128077.0,24.314247,addition,N/A,Q2 2002,FINANCE,13F,09/30/2020,31.9103,
Live nation entertainment inc,LYV,"",15299728.0,824350000.0,0.0273079,0.0245,573,-273054.0,-1.753405,reduction,7.1689329,Q4 2005,COMMUNICATIONS,13F,09/30/2020,31.34,71.57
National retail properties  inc.,NNN,"",23731304.0,818968000.0,0.0271296,0.0311,574,-977647.0,-3.956651,reduction,13.6600636,Q2 2002,REAL ESTATE,13F,09/30/2020,33.72,39.26
Royal gold inc,RGLD,"",6797402.0,816843000.0,0.0270592,0.0312,575,-281518.0,-3.97685,reduction,10.3611630,Q2 2002,MATERIALS,13F,09/30/2020,60.32,104.15
Five9 inc,FIVN,"",6286326.0,815211000.0,0.0270052,0.0255,576,-209206.0,-3.220768,reduction,9.5273973,Q2 2014,INFORMATION TECHNOLOGY,13F,09/30/2020,26.03,169.91
American express co,AXP,"",6874008.0,815188608.72,0.0270044,0.1578,577,-40694020.0,-85.5491,reduction,0.8536999,,FINANCE,13G,11/30/2020,,122.15
Viatris inc,MYL,"",54868307.0,813696000.0,0.026955,0.0327,578,-2474946.0,-4.31602,reduction,N/A,Q2 2002,HEALTH CARE,13F,09/30/2020,26.97,17.05
Assurant inc.,AIZ,"",6705970.0,813502000.0,0.0269486,0.0255,579,-243159.0,-3.499129,reduction,11.4126316,Q1 2004,FINANCE,13F,09/30/2020,60.38,140.17
Alcon inc,ALC,"",14253626.0,811743000.0,0.0268903,0.0293,580,-160997.0,-1.116901,reduction,2.9136603,Q2 2019,HEALTH CARE,13F,09/30/2020,61.42,70.17
F5 networks inc,FFIV,"",6610708.0,811597000.0,0.0268855,0.0337,581,-191506.0,-2.815348,reduction,10.7311284,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,83.17,195.1
Manulife financial corp,MFC,"",58241231.0,810134000.0,0.026837,0.0285,582,-780081.0,-1.321694,reduction,3.0023899,Q1 2015,FINANCE,13F,09/30/2020,16.52,19.03
Juniper networks inc,JNPR,"",37623137.0,808898000.0,0.026796,0.0315,583,-1238727.0,-3.187513,reduction,11.4100657,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,21.4,24.44
Ptc inc.,PTC,"",9660180.0,799090000.0,0.0264711,0.0277,584,-391217.0,-3.892165,reduction,8.2804310,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,37.63,124.12
Fidelity national financial inc,FNF,"",25482709.0,797863000.0,0.0264305,0.0296,585,-1702793.0,-6.263607,reduction,8.6772161,Q4 2005,FINANCE,13F,09/30/2020,17.12,39.33
Vanguard dividend appreciation etf,VIG,"",6175308.0,794515000.0,0.0263196,0.0254,586,72246.0,1.183766,addition,No Data,Q3 2013,FINANCE,13F,09/30/2020,90.6005,140.75
Smith (a.o.) corp.  class b,AOS,"",15043755.0,794311000.0,0.0263128,0.0258,587,-372143.0,-2.414021,reduction,11.1081708,Q2 2002,INDUSTRIALS,13F,09/30/2020,33.45,56.83
Franco-nevada corp,FNV,"",5682819.0,793207000.0,0.0262763,0.0284,588,-57198.0,-0.996478,reduction,2.9779213,Q1 2015,MATERIALS,13F,09/30/2020,63.68,121.2
Kilroy realty corp.,KRC,"",15238210.0,791778000.0,0.0262289,0.032,589,-138797.0,-0.902627,reduction,13.2217439,Q2 2002,REAL ESTATE,13F,09/30/2020,52.51,60.46
Lkq corp,LKQ,"",28541861.0,791465000.0,0.0262185,0.0291,590,-2723244.0,-8.710171,reduction,9.3781185,Q4 2003,INDUSTRIALS,13F,09/30/2020,22.73,37.85
Pentair plc,PNR,"",17233764.0,788790000.0,0.0261299,0.0243,591,-793619.0,-4.402297,reduction,10.3601729,Q2 2002,INDUSTRIALS,13F,09/30/2020,24.32,57.59
Bright horizons family solutions  inc.,BFAM,"",5172961.0,786497000.0,0.026054,0.023,592,-359179.0,-6.492587,reduction,8.5412693,Q1 2013,CONSUMER DISCRETIONARY,13F,09/30/2020,68.26,158.35
Neurocrine biosciences inc.,NBIX,"",8161533.0,784813000.0,0.0259982,0.0367,593,-317806.0,-3.748004,reduction,8.7355314,Q2 2002,HEALTH CARE,13F,09/30/2020,43.67,107.69
Davita healthcare partners inc,DVA,"",9159545.0,784516000.0,0.0259883,0.0283,594,-938360.0,-9.292621,reduction,8.1781652,Q2 2002,HEALTH CARE,13F,09/30/2020,46.52,118.75
Rexford industrial realty inc,REXR,"",17097796.0,782395000.0,0.0259181,0.0248,595,206999.0,1.225514,addition,13.0991997,Q3 2013,REAL ESTATE,13F,09/30/2020,26.585,47.66
On semiconductor corp,ON,"",35996620.0,780766000.0,0.0258641,0.0267,596,-1991839.0,-5.243274,reduction,8.7535409,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,11.12,36.71
Lamar advertising co,LAMR,"",11779415.0,779445000.0,0.0258204,0.029,597,-478074.0,-3.90026,reduction,13.6291705,Q2 2002,COMMUNICATIONS,13F,09/30/2020,58.54,83.15
Healthcare trust of america inc,HTA,"",29965944.0,779116000.0,0.0258095,0.029,598,-872352.0,-2.828794,reduction,13.7097608,Q2 2012,REAL ESTATE,13F,09/30/2020,44.24,28.59
Apollo glbl management llc,APO,"",17363084.0,776999000.0,0.0257393,0.0324,599,-923685.0,-5.051111,reduction,7.5882358,Q3 2019,FINANCE,13F,09/30/2020,40.28,47.95
Apartment investment and management co,AIV,"",172205069.63,774125000.0,0.0256441,0.0318,600,-6323667.81,-3.542101,reduction,14.7528473,Q2 2002,REAL ESTATE,13F,09/30/2020,31.32,4.89
Guidewire software  inc.,GWRE,"",7415177.0,773181000.0,0.0256129,0.0304,601,-306692.0,-3.971733,reduction,8.8535009,Q1 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,55.07,125.0
Axa equitable holdings inc,EQH,"",42282610.0,771234000.0,0.0255484,0.0303,602,-2043435.0,-4.61001,reduction,9.5084562,Q2 2018,FINANCE,13F,09/30/2020,21.54,27.5
Quidel corp.,QDEL,"",3513536.0,770801000.0,0.025534,0.0284,603,-66351.0,-1.853438,reduction,8.3521098,Q2 2002,HEALTH CARE,13F,09/30/2020,36.44,204.49
Newell brands inc,NWL,"",44742821.0,767786000.0,0.0254341,0.0263,604,-1959496.0,-4.195715,reduction,10.5450910,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,35.65,24.14
Cabot oil & gas corp.,COG,"",43979334.0,763482000.0,0.0252916,0.0278,605,-1698270.0,-3.717949,reduction,11.0340075,Q2 2002,ENERGY,13F,09/30/2020,23.94,19.07
Altice usa inc,ATUS,"",29325721.0,762469000.0,0.025258,0.0208,606,3370294.0,12.98493,addition,5.2516472,Q2 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,21.7693,35.4
Quanta services  inc.,PWR,"",14418910.0,762183000.0,0.0252485,0.0205,607,-305074.0,-2.071953,reduction,10.3837077,Q2 2002,INDUSTRIALS,13F,09/30/2020,25.38,76.16
Dish network corp  class a,DISH,"",26240973.0,761776000.0,0.0252351,0.0334,608,-1041592.0,-3.817794,reduction,9.1249698,Q1 2008,COMMUNICATIONS,13F,09/30/2020,39.1,33.12
Aspen technology inc,AZPN,"",6004994.0,760172000.0,0.0251819,0.023,609,-247208.0,-3.953935,reduction,8.8594071,Q1 2010,INFORMATION TECHNOLOGY,13F,09/30/2020,30.4,141.8
Vanguard total bond market indx fund etf,BND,"",8549694.0,754254000.0,0.0249859,0.0227,610,1292820.0,17.815109,addition,No Data,Q4 2013,FINANCE,13F,09/30/2020,83.2037,87.35
Chegg inc,CHGG,"",10493030.0,749622000.0,0.0248324,0.025,611,17940.0,0.171263,addition,8.1460738,Q4 2013,CONSUMER DISCRETIONARY,13F,09/30/2020,20.1179,97.77
Hubbell inc class b,HUBB,"",5471615.0,748736000.0,0.0248031,0.0254,612,-232058.0,-4.068571,reduction,10.0884427,Q2 2002,INDUSTRIALS,13F,09/30/2020,87.04,162.57
Vail resorts inc,MTN,"",3490891.0,746947000.0,0.0247438,0.0236,613,-158783.0,-4.350608,reduction,8.6726774,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,106.65,278.5
Watsco inc.,WSO,"",3291067.0,745591228.85,0.0246989,0.0245,614,111983.0,3.522493,addition,10.0196062,,INDUSTRIALS,13G,12/31/2020,,236.98
Cf industries holdings inc,CF,"",24217851.0,743730000.0,0.0246372,0.0258,615,-1641094.0,-6.34633,reduction,11.3211863,Q3 2005,MATERIALS,13F,09/30/2020,14.79,45.56
Berkshire hathaway inc class a,BRK.A,"",2320.0,742402000.0,0.0245933,0.0232,616,-128.0,-5.228758,reduction,0.3573717,Q2 2002,FINANCE,13F,09/30/2020,110191.16,350320.0
10x genomics inc,TXG,"",5954418.0,742397000.0,0.0245931,0.0125,617,1996647.0,50.448775,addition,7.4285272,Q3 2019,HEALTH CARE,13F,09/30/2020,95.5339,179.67
Interpublic group of companies inc (the),IPG,"",44407871.0,740278000.0,0.0245229,0.0273,618,-372410.0,-0.831638,reduction,11.3856208,Q2 2002,COMMUNICATIONS,13F,09/30/2020,16.04,24.94
News inc. class a,NWSA,"",52719097.0,739122000.0,0.0244846,0.023,619,-2011555.0,-3.675372,reduction,13.4846907,Q3 2013,COMMUNICATIONS,13F,09/30/2020,15.08,18.7
Wynn resorts ltd,WYNN,"",10287743.0,738763000.0,0.0244727,0.0278,620,-239210.0,-2.272357,reduction,9.5371147,Q4 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,101.12,106.23
L brands inc,LB,"",23146124.0,736278000.0,0.0243904,0.0127,621,-862743.0,-3.593435,reduction,8.3226938,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,42.34,45.2
Kimco realty corp.,KIM,"",65238286.0,734583000.0,0.0243342,0.0315,622,-3870753.0,-5.600936,reduction,15.0840434,Q2 2002,REAL ESTATE,13F,09/30/2020,23.95,16.47
Livongo health inc,LVGO,"",5237681.0,733537000.0,0.0242996,0.0112,623,1027282.0,24.398685,addition,5.1559399,Q3 2019,HEALTH CARE,13F,09/30/2020,66.3515,
New oriental education & tech group inc adr,EDU,"",4891689.0,731307000.0,0.0242257,0.023,624,-96148.0,-1.927649,reduction,2.8963863,Q4 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,84.13,172.81
Trex company,TREX,"",10201599.0,730433000.0,0.0241968,0.0244,625,-370045.0,-3.500354,reduction,8.8106460,Q2 2002,INDUSTRIALS,13F,09/30/2020,9.66,91.15
Guardant health inc,GH,"",6526996.0,729588000.0,0.0241688,0.0182,626,207731.0,3.287265,addition,6.5287989,Q4 2018,HEALTH CARE,13F,09/30/2020,74.1858,159.29
Anaplan inc,PLAN,"",11566601.0,723838000.0,0.0239783,0.0183,627,195083.0,1.715541,addition,8.1516923,Q4 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,46.1617,70.9
Aptargroup  inc.,ATR,"",6393658.0,723762000.0,0.0239758,0.0264,628,-258611.0,-3.887561,reduction,9.8785711,Q2 2002,MATERIALS,13F,09/30/2020,51.66,138.83
Pinduoduo inc,PDD,"",9754162.0,723271000.0,0.0239595,0.0299,629,-76876.0,-0.781972,reduction,0.7953970,Q3 2018,CONSUMER DISCRETIONARY,13F,09/30/2020,59.87,161.2
Nio inc,NIO,"",34040329.0,722336000.0,0.0239285,0.0078,630,5454930.0,19.082924,addition,2.1836034,Q1 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,6.9358,56.27
Sun life financial inc,SLF,"",17609745.0,717244000.0,0.0237599,0.0233,631,-269904.0,-1.50956,reduction,3.0100539,Q1 2015,FINANCE,13F,09/30/2020,33.68,46.73
Boston beer inc class a,SAM,"",810004.0,715526000.0,0.0237029,0.016,632,-29657.0,-3.532021,reduction,8.1533425,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,149.7,907.22
Eastgroup properties  inc.,EGP,"",5523557.0,714362000.0,0.0236644,0.0246,633,-325214.0,-5.560382,reduction,13.9635634,Q2 2002,REAL ESTATE,13F,09/30/2020,58.07,133.76
Nxp semiconductors n.v.,NXPI,"",5698581.0,711240000.0,0.023561,0.0245,634,-361529.0,-5.965717,reduction,2.0370292,Q2 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,110.05,172.22
Scotts miracle-gro co. (the),SMG,"",4632742.0,708393000.0,0.0234667,0.0227,635,-125668.0,-2.640966,reduction,8.3189929,Q2 2002,MATERIALS,13F,09/30/2020,64.93,220.89
Perrigo co plc,PRGO,"",15428238.0,708311000.0,0.0234639,0.0314,636,-599108.0,-3.738036,reduction,11.3034583,Q2 2002,HEALTH CARE,13F,09/30/2020,90.89,43.71
Vmware inc,VMW,"",4928682.0,708103000.0,0.023457,0.0274,637,-58961.0,-1.182142,reduction,4.3788657,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,91.94,134.81
Ferrari n.v.,RACE,"",3845271.0,707876000.0,0.0234495,0.0234,638,-12726.0,-0.32986,reduction,2.0813613,Q1 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,61.75,210.07
Life storage inc,LSI,"",6676813.0,702868000.0,0.0232836,0.0238,639,-382614.0,-5.419902,reduction,13.4954325,Q2 2002,REAL ESTATE,13F,09/30/2020,69.12,122.91
Fastly inc,FSLY,"",7498246.0,702436000.0,0.0232693,0.0183,640,1422197.0,23.406608,addition,7.3225059,Q2 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,70.0427,88.21
Universal display corp,OLED,"",3866770.0,698880000.0,0.0231515,0.0214,641,-166614.0,-4.130874,reduction,8.2089354,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,49.21,250.6
Amedisys inc,AMED,"",2947833.0,696956000.0,0.0230878,0.0216,642,-117317.0,-3.827447,reduction,8.9844089,Q1 2004,HEALTH CARE,13F,09/30/2020,57.94,293.89
Owens corning inc,OC,"",10113661.0,695921000.0,0.0230535,0.021,643,-506656.0,-4.77063,reduction,9.3443200,Q4 2006,INDUSTRIALS,13F,09/30/2020,39.23,82.97
Ugi corp. (united gas improvement),UGI,"",21074005.0,695020000.0,0.0230237,0.025,644,-1064019.0,-4.806296,reduction,10.1108932,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,33.39,37.63
First industrial realty trust  inc.,FR,"",17427142.0,693600000.0,0.0229766,0.0249,645,-828647.0,-4.539092,reduction,13.5041456,Q2 2002,REAL ESTATE,13F,09/30/2020,19.94,41.0
Gci liberty inc. (liberty interactive corp.),GLIBA,"",8356383.0,684888000.0,0.022688,0.0218,646,-297264.0,-3.43513,reduction,7.8953093,Q3 2012,COMMUNICATIONS,13F,09/30/2020,36.74,
Sealed air corp.,SEE,"",17535551.0,680556000.0,0.0225445,0.0215,647,-950314.0,-5.14076,reduction,11.3020851,Q2 2002,MATERIALS,13F,09/30/2020,30.79,44.4
Jazz pharmaceuticals plc,JAZZ,"",4772733.0,680543000.0,0.0225441,0.0193,648,-158325.0,-3.210771,reduction,8.5664869,Q1 2008,HEALTH CARE,13F,09/30/2020,94.5,167.71
Williams-sonoma inc.,WSM,"",7519060.0,680025000.0,0.0225269,0.0229,649,-347972.0,-4.423167,reduction,9.8162979,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,45.62,124.86
Exelixis inc,EXEL,"",27790831.0,679486000.0,0.0225091,0.0242,650,-983916.0,-3.419373,reduction,8.9577347,Q2 2002,HEALTH CARE,13F,09/30/2020,11.87,23.73
Howmet aerospace inc. (aluminum co. of america - alcoa - arconic),HWM,"",40581453.0,678522000.0,0.0224771,0.0236,651,-1409941.0,-3.35769,reduction,N/A,Q2 2002,INDUSTRIALS,13F,09/30/2020,83.71,27.95
Xpo logistics inc,XPO,"",8007784.0,677939000.0,0.0224578,0.0232,652,-471722.0,-5.563084,reduction,8.7597454,Q2 2012,TRANSPORTS,13F,09/30/2020,47.44,118.86
Robert half international  inc.,RHI,"",12754107.0,675202000.0,0.0223671,0.0249,653,-556809.0,-4.183101,reduction,11.1897728,Q2 2002,INDUSTRIALS,13F,09/30/2020,40.02,63.79
Discovery inc series c,DISCK,"",34412899.0,674492000.0,0.0223436,0.0247,654,-1697144.0,-4.699922,reduction,10.6155992,Q4 2008,COMMUNICATIONS,13F,09/30/2020,27.22,32.35
Jones lang lasalle inc,JLL,"",7038835.0,673335000.0,0.0223053,0.027,655,-317669.0,-4.318206,reduction,13.7576067,Q2 2002,REAL ESTATE,13F,09/30/2020,124.75,148.3
Nutrien ltd,NTR,"",17110143.0,671231000.0,0.0222356,0.0197,656,-226586.0,-1.306971,reduction,3.0062840,Q1 2015,MATERIALS,13F,09/30/2020,27.63,53.64
Beyond meat inc,BYND,"",4037744.0,670507000.0,0.0222116,0.0163,657,617881.0,18.06742,addition,6.4443405,Q2 2019,CONSUMER STAPLES,13F,09/30/2020,118.6464,140.1
Service corp. international  inc.,SCI,"",15856197.0,668814000.0,0.0221555,0.0234,658,-1084770.0,-6.403235,reduction,9.1790343,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,16.49,50.04
Pra health sciences inc,PRAH,"",6588957.0,668384000.0,0.0221413,0.0236,659,-248523.0,-3.634716,reduction,10.2712321,Q4 2014,HEALTH CARE,13F,09/30/2020,61.96,130.84
American capital agency corp.,AGNC,"",48026251.0,668046000.0,0.0221301,0.0244,660,-5197337.0,-9.765101,reduction,8.8087366,Q2 2008,REAL ESTATE,13F,09/30/2020,22.26,15.65
