Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Pacira biosciences inc,PCRX,"",6661399.0,400485000.0,0.0147304,0.0147,889,-360575.0,-5.134952,reduction,15.3334066,Q2 2012,HEALTH CARE,13F,09/30/2020,42.09,73.68
Anaplan inc,PLAN,"",6382833.0,399437000.0,0.0146918,0.012,890,-230773.0,-3.489367,reduction,4.4983734,Q4 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,43.19,70.9
Coca-cola european partners plc,CCEP,"",10291458.0,399410000.0,0.0146908,0.0172,891,-1148658.0,-10.040615,reduction,2.2636225,Q3 2007,CONSUMER STAPLES,13F,09/30/2020,43.91,48.59
Arena pharmaceuticals inc,ARNA,"",5334771.0,398987000.0,0.0146753,0.0147,892,-527903.0,-9.004475,reduction,9.1719431,Q4 2009,HEALTH CARE,13F,09/30/2020,463.1,80.5
Natera inc,NTRA,"",5519813.0,398752000.0,0.0146666,0.0104,893,318587.0,6.125229,addition,6.4657604,Q3 2015,HEALTH CARE,13F,09/30/2020,26.4262,120.16
Invesco ltd. adr,IVZ,"",34702569.0,395957000.0,0.0145638,0.0157,894,-1754259.0,-4.811881,reduction,7.5549567,Q3 2007,FINANCE,13F,09/30/2020,28.93,20.0
Ultragenyx pharmaceutical inc,RARE,"",4809197.0,395268000.0,0.0145385,0.0153,895,-101469.0,-2.066298,reduction,7.2695019,Q1 2014,HEALTH CARE,13F,09/30/2020,64.21,137.97
Green dot corp,GDOT,"",7796148.0,394564000.0,0.0145126,0.0151,896,79003.0,1.023734,addition,14.5777475,Q3 2010,FINANCE,13F,09/30/2020,41.0677,54.02
Lancaster colony corp.,LANC,"",2203942.0,394065000.0,0.0144942,0.0144,897,-118585.0,-5.105861,reduction,8.0029849,Q2 2009,CONSUMER STAPLES,13F,09/30/2020,131.15,174.27
Viavi solutions inc,VIAV,"",33454291.0,392419000.0,0.0144337,0.018,898,-1967711.0,-5.555053,reduction,14.6092601,Q4 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,11.16,15.83
Sealed air corp.,SEE,"",10106353.0,392228000.0,0.0144267,0.0141,899,-639347.0,-5.949794,reduction,6.5137880,Q4 2008,MATERIALS,13F,09/30/2020,43.3,44.4
Alarm.com holdings inc,ALRM,"",7097033.0,392110000.0,0.0144223,0.0178,900,219566.0,3.192542,addition,14.4506897,Q4 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,46.7416,97.61
Brixmor property group inc,BRX,"",33389811.0,390328000.0,0.0143568,0.0172,901,-297097.0,-0.881936,reduction,11.2619947,Q4 2013,REAL ESTATE,13F,09/30/2020,19.73,16.85
New york community bancorp,NYCB,"",47097944.0,389498000.0,0.0143263,0.0196,902,-943709.0,-1.964356,reduction,10.1525291,Q1 2009,FINANCE,13F,09/30/2020,13.77,10.95
Sabra healthcare reit inc,SBRA,"",28229578.0,389143000.0,0.0143132,0.0165,903,-452937.0,-1.57914,reduction,13.6422010,Q4 2010,HEALTH CARE,13F,09/30/2020,23.02,17.5
Tandem diabetes care inc,TNDM,"",3425114.0,388750000.0,0.0142988,0.0134,904,36355.0,1.072812,addition,5.5070915,Q1 2016,HEALTH CARE,13F,09/30/2020,39.9886,91.72
Franklin electric co,FELE,"",6599790.0,388265000.0,0.0142809,0.0134,905,191717.0,2.991804,addition,14.2845532,Q4 2009,INDUSTRIALS,13F,09/30/2020,44.3822,71.61
Murphy usa inc,MUSA,"",3019126.0,387263000.0,0.0142441,0.0143,906,-159117.0,-5.006445,reduction,10.5683142,Q3 2013,ENERGY,13F,09/30/2020,74.98,124.59
Stifel financial corp,SF,"",11471355.0,386659000.0,0.0142218,0.0152,907,-544776.0,-4.533706,reduction,7.4245376,Q1 2009,FINANCE,13F,09/30/2020,51.14,52.15
Siteone landscape supply inc,SITE,"",3168402.0,386387000.0,0.0142118,0.0142,908,54809.0,1.760314,addition,7.1633095,Q2 2016,INDUSTRIALS,13F,09/30/2020,63.8822,165.4
Wyndham hotels & resorts inc,WH,"",7643042.0,385975000.0,0.0141967,0.0141,909,-620028.0,-7.503603,reduction,8.2035916,Q2 2018,CONSUMER DISCRETIONARY,13F,09/30/2020,58.49,60.75
Semtech corp,SMTC,"",7256765.0,384318000.0,0.0141357,0.0162,910,-536288.0,-6.881616,reduction,11.1636895,Q2 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,35.94,77.32
Flir systems inc,FLIR,"",10718829.0,384268000.0,0.0141339,0.0167,911,384296.0,3.718562,addition,8.1727581,Q1 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,36.9781,53.69
Brunswick corp.,BC,"",6522445.0,384238000.0,0.0141328,0.0172,912,-224677.0,-3.329968,reduction,8.3255400,Q4 2008,CONSUMER DISCRETIONARY,13F,09/30/2020,60.66,87.95
Hanesbrands  inc.,HBI,"",24394488.0,384213000.0,0.0141319,0.0121,913,-2411585.0,-8.996413,reduction,7.0033881,Q3 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,20.12,15.72
Mdu resources group,MDU,"",17068185.0,384035000.0,0.0141253,0.0165,914,-1625125.0,-8.693618,reduction,8.5118647,Q1 2009,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,26.96,27.81
Ishares 20+ year treasury bond etf,TLT,"",2348895.0,383480000.0,0.0141049,0.022,915,-1010320.0,-30.076074,reduction,No Data,Q2 2014,FINANCE,13F,09/30/2020,138.34,151.82
Berkshire hathaway inc class a,BRK.A,"",1197.0,383041000.0,0.0140888,0.0137,916,-85.0,-6.630265,reduction,0.1843853,Q3 2014,FINANCE,13F,09/30/2020,257530.94,350320.0
Primerica inc,PRI,"",3383365.0,382793000.0,0.0140796,0.0168,917,-218797.0,-6.074047,reduction,8.6083550,Q4 2010,FINANCE,13F,09/30/2020,85.96,138.05
Cogent communications group inc,CCOI,"",6367815.0,382388000.0,0.0140647,0.02,918,-93522.0,-1.447409,reduction,13.4764807,Q4 2009,COMMUNICATIONS,13F,09/30/2020,45.57,59.54
W d-40 co,WDFC,"",2014650.0,381393000.0,0.0140282,0.0163,919,-41698.0,-2.02777,reduction,14.7181482,Q4 2009,CONSUMER STAPLES,13F,09/30/2020,120.26,278.4
Astrazeneca plc,AZN,"",6945739.0,380626000.0,0.0139999,0.0156,920,-433771.0,-5.878046,reduction,N/A,Q3 2016,HEALTH CARE,13F,09/30/2020,38.08,51.34
Highwoods properties  inc.,HIW,"",11307867.0,379605000.0,0.0139624,0.0171,921,-156387.0,-1.364127,reduction,10.8825519,Q2 2009,REAL ESTATE,13F,09/30/2020,49.2,40.82
Science applications international corp,SAIC,"",4839182.0,379489000.0,0.0139581,0.0139,922,340901.0,7.578473,addition,8.3112721,Q4 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,75.6964,98.31
Peoples united financial  inc.,PBCT,"",36724781.0,378632000.0,0.0139266,0.0176,923,-1491726.0,-3.903355,reduction,8.6438388,Q3 2007,FINANCE,13F,09/30/2020,17.69,14.42
News inc. class a,NWSA,"",26992604.0,378435000.0,0.0139194,0.0129,924,-159458.0,-0.587278,reduction,6.9042707,Q3 2013,COMMUNICATIONS,13F,09/30/2020,13.15,18.7
Dorman products  inc.,DORM,"",4181656.0,377939000.0,0.0139011,0.0115,925,-113838.0,-2.650172,reduction,12.9516376,Q4 2010,CONSUMER DISCRETIONARY,13F,09/30/2020,79.99,97.76
Cliffs natural resources inc.,CLF,"",58844531.0,377781000.0,0.0138953,0.0131,926,-821379.0,-1.37663,reduction,12.3253112,Q1 2009,MATERIALS,13F,09/30/2020,6.97,16.48
Syneos health inc class a,SYNH,"",7084916.0,376635000.0,0.0138531,0.0163,927,75715.0,1.080223,addition,6.8176627,Q2 2015,HEALTH CARE,13F,09/30/2020,51.0725,75.42
Koninklijke philips electronics nv adr,PHG,"",7966723.0,375631000.0,0.0138162,0.0162,928,-688911.0,-7.959105,reduction,0.8759723,Q1 2017,INDUSTRIALS,13F,09/30/2020,40.37,54.22
Woodward inc,WWD,"",4681211.0,375246000.0,0.0138021,0.0148,929,-112117.0,-2.339022,reduction,7.4413559,Q2 2009,INDUSTRIALS,13F,09/30/2020,69.96,122.77
Wendys co. (the),WEN,"",16792102.0,374380000.0,0.0137702,0.0139,930,759675.0,4.738366,addition,7.4925017,Q3 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,14.471,21.65
Rli corp.,RLI,"",4469008.0,374190000.0,0.0137632,0.0154,931,-234438.0,-4.984388,reduction,9.9189696,Q4 2009,FINANCE,13F,09/30/2020,62.89,101.88
Curtiss-wright corp.,CW,"",4011257.0,374089000.0,0.0137595,0.0162,932,-539955.0,-11.863983,reduction,9.6652077,Q4 2009,INDUSTRIALS,13F,09/30/2020,100.0,116.01
Eaton vance corp.,EV,"",9792922.0,373597000.0,0.0137414,0.0157,933,-393932.0,-3.867062,reduction,8.5754928,Q2 2009,FINANCE,13F,09/30/2020,45.6,71.82
Globus medical inc,GMED,"",7163794.0,373376943.28,0.0137333,0.0132,934,-37787.0,-0.524704,reduction,7.2599122,,HEALTH CARE,13G,10/31/2020,,63.64
Louisiana pacific corp.,LPX,"",12629919.0,372709000.0,0.0137087,0.0135,935,-508888.0,-3.873167,reduction,11.5527603,Q3 2008,MATERIALS,13F,09/30/2020,25.05,37.96
Ormat technologies inc,ORA,"",5258745.0,372687258.15,0.0137079,0.0092,936,1022264.0,24.130027,addition,9.4173395,,UTILITIES AND TELECOMMUNICATIONS,13G,10/31/2020,,108.03
Asgn inc. (on assignment inc.),ASGN,"",5849367.0,371785000.0,0.0136748,0.0164,937,-326052.0,-5.279836,reduction,11.0574045,Q2 2011,INDUSTRIALS,13F,09/30/2020,55.88,85.84
Pnm resources  inc.,PNM,"",8963651.0,370468000.0,0.0136263,0.0142,938,-272072.0,-2.945866,reduction,10.4429011,Q2 2009,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,37.9,48.7
Discovery inc series a,DISCA,"",16989997.0,369872000.0,0.0136044,0.0103,939,4735339.0,38.641135,addition,10.5878440,Q1 2009,COMMUNICATIONS,13F,09/30/2020,26.3718,36.76
New jersey resources corp.,NJR,"",13612631.0,367812000.0,0.0135286,0.0183,940,-395275.0,-2.821799,reduction,14.1602733,Q2 2009,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,40.38,37.73
Tencent music entertainment group,TME,"",24848327.0,367010000.0,0.0134991,0.0121,941,2251510.0,9.963837,addition,1.4812422,Q1 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,14.3426,22.21
Zions bancorp,ZION,"",12546124.0,366598000.0,0.013484,0.0169,942,74651.0,0.598574,addition,7.6495348,Q3 2007,FINANCE,13F,09/30/2020,41.6059,49.14
Installed building products inc,IBP,"",3591051.0,365390000.0,0.0134395,0.0095,943,126661.0,3.656084,addition,12.0502904,Q2 2015,INDUSTRIALS,13F,09/30/2020,55.5202,111.25
Vertiv holdings ord shs class a,VRT,"",21073590.0,364995000.0,0.013425,0.0088,944,4785910.0,29.38362,addition,N/A,Q1 2020, ,13F,09/30/2020,,
Liveramp holdings inc,RAMP,"",7045526.0,364747000.0,0.0134159,0.013,945,-632834.0,-8.241786,reduction,10.6247244,Q2 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,29.09,85.96
J2 global inc,JCOM,"",5267746.0,364635000.0,0.0134118,0.0142,946,-356653.0,-6.341175,reduction,11.7692421,Q2 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,83.14,95.19
Ke holdings inc.,BEKE,"",5943456.0,364334000.0,0.0134007,,947,5943456.0,,new,0.5042043,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,61.3,62.38
Liberty sirius xm group  series c,LSXMK,"",11002780.0,363971000.0,0.0133873,0.0158,948,-476333.0,-4.149563,reduction,4.7860957,Q2 2016,COMMUNICATIONS,13F,09/30/2020,37.24,39.85
Voya financial inc,VOYA,"",7571321.0,362895000.0,0.0133478,0.0146,949,-281297.0,-3.582207,reduction,5.9962402,Q2 2013,FINANCE,13F,09/30/2020,38.38,59.51
Erie indemnity co  class a,ERIE,"",1725365.0,362809000.0,0.0133446,0.0128,950,52875.0,3.161454,addition,3.7354402,Q2 2009,FINANCE,13F,09/30/2020,175.9455,247.9
Ishares europe 350 etf,IEV,"",8664616.0,362701000.0,0.0133406,0.0143,951,-211089.0,-2.378279,reduction,No Data,Q1 2015,FINANCE,13F,09/30/2020,45.07,48.74
Abm industries inc,ABM,"",9878730.0,362155000.0,0.0133206,0.0147,952,-233902.0,-2.312969,reduction,14.7976735,Q4 2009,INDUSTRIALS,13F,09/30/2020,39.93,41.19
Tempur sealy international inc,TPX,"",16203104.0,361290000.0,0.0132887,0.0116,953,-17496.0,-0.107863,reduction,1.9630229,Q4 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,48.64,28.71
Chart industries inc,GTLS,"",5131420.0,360586000.0,0.0132628,0.0101,954,-98670.0,-1.886583,reduction,14.2300222,Q4 2009,INDUSTRIALS,13F,09/30/2020,44.8,134.88
Nielsen n.v.,NLSN,"",25353164.0,359506000.0,0.0132231,0.015,955,135711.0,0.538163,addition,7.0882625,Q1 2011,COMMUNICATIONS,13F,09/30/2020,38.897,22.13
Fuller (h.b.) co.,FUL,"",7845757.0,359179000.0,0.0132111,0.014,956,-2044.0,-0.026046,reduction,15.1651147,Q4 2009,MATERIALS,13F,09/30/2020,51.12,53.02
Bandwidth inc,BAND,"",2056702.0,359038000.0,0.0132059,0.01,957,84002.0,4.258225,addition,9.3202889,Q4 2017,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,74.5299,162.1
Kbr inc,KBR,"",16052757.0,358939000.0,0.0132023,0.015,958,-578432.0,-3.477995,reduction,11.2629544,Q1 2009,INDUSTRIALS,13F,09/30/2020,15.79,31.53
Fox factory holding corp,FOXF,"",4799771.0,356766000.0,0.0131223,0.0197,959,-1180254.0,-19.736606,reduction,11.5060363,Q1 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,39.43,124.55
Aaon  inc,AAON,"",5921016.0,356742000.0,0.0131215,0.0131,960,-139537.0,-2.302381,reduction,11.3338028,Q4 2010,INDUSTRIALS,13F,09/30/2020,36.32,70.44
Manpowergroup inc.,MAN,"",4864407.0,356707000.0,0.0131202,0.0146,961,-470020.0,-8.811068,reduction,8.4549538,Q1 2009,INDUSTRIALS,13F,09/30/2020,99.4,92.68
Tcf financial corp (delisted merged with chemical financial),TCF,"",15250066.0,356242000.0,0.0131031,0.0185,962,-530344.0,-3.360775,reduction,N/A,Q1 2009,FINANCE,13F,09/30/2020,17.29,
Irobot corp,IRBT,"",4684633.0,355563000.0,0.0130781,0.0145,963,357185.0,8.253941,addition,16.6550884,Q3 2010,CONSUMER DISCRETIONARY,13F,09/30/2020,70.2466,89.21
Covetrus inc,CVET,"",14536301.0,354688000.0,0.0130459,0.0105,964,-206769.0,-1.402483,reduction,10.7071340,Q1 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,24.15,36.88
National storage affiliates trust,NSA,"",10813505.0,353711000.0,0.01301,0.0127,965,-250796.0,-2.266713,reduction,15.6269891,Q2 2015,REAL ESTATE,13F,09/30/2020,25.69,36.86
Glacier bancorp  inc.,GBCI,"",11018239.0,353133000.0,0.0129887,0.015,966,349911.0,3.279905,addition,11.5477192,Q4 2008,FINANCE,13F,09/30/2020,35.6519,50.12
Itron  inc.,ITRI,"",5807201.0,352728000.0,0.0129738,0.0146,967,278641.0,5.040029,addition,14.3753598,Q2 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,62.2251,97.01
Littelfuse inc.,LFUS,"",1988940.0,352718000.0,0.0129734,0.0141,968,-75954.0,-3.678349,reduction,8.1597374,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,166.19,275.85
Diodes inc.,DIOD,"",6220099.0,351125000.0,0.0129149,0.0129,969,-131506.0,-2.070437,reduction,11.9520837,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,26.92,76.94
Beyond meat inc,BYND,"",2111996.0,350717000.0,0.0128998,0.0081,970,605212.0,40.16581,addition,3.3707985,Q2 2019,CONSUMER STAPLES,13F,09/30/2020,126.6495,140.1
Terreno realty corp,TRNO,"",6400879.0,350513000.0,0.0128923,0.0138,971,-188954.0,-2.867356,reduction,9.3617648,Q2 2011,REAL ESTATE,13F,09/30/2020,33.21,56.06
Tapestry inc,TPR,"",22424017.0,350488000.0,0.0128914,0.0099,972,3672165.0,19.582946,addition,8.0834810,Q3 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,35.1646,33.62
Sensata technologies holding n.v.,ST,"",8122267.0,350395000.0,0.012888,0.0123,973,-123762.0,-1.500868,reduction,5.1632363,Q4 2010,INFORMATION TECHNOLOGY,13F,09/30/2020,43.61,54.72
Block (h&r) inc.,HRB,"",21463338.0,349636000.0,0.0128601,0.011,974,2138820.0,11.067909,addition,11.7018491,Q4 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,22.4934,16.5
Canadian solar inc,CSIQ,"",6821427.0,349529919.48,0.0128562,0.0049,975,3000171.0,78.512693,addition,11.5535774,,INFORMATION TECHNOLOGY,13G,12/31/2020,,51.27
Brinker international inc.,EAT,"",8179603.0,349433000.0,0.0128526,0.0065,976,1408084.0,20.794212,addition,18.0607270,Q2 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,36.9747,59.18
Aci worldwide inc. (transaction systems architects),ACIW,"",13360402.0,349108000.0,0.0128407,0.0148,977,-374131.0,-2.724017,reduction,11.4424690,Q2 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,23.05,38.45
Xencor inc,XNCR,"",8982031.0,348413000.0,0.0128151,0.011,978,474654.0,5.579323,addition,15.6331026,Q1 2015,HEALTH CARE,13F,09/30/2020,31.137,48.46
Select medical holdings corp,SEM,"",16731086.0,348341000.0,0.0128125,0.0101,979,-434569.0,-2.531619,reduction,12.4152027,Q2 2011,HEALTH CARE,13F,09/30/2020,14.28,28.52
United bankshares  inc.,UBSI,"",16220289.0,348251000.0,0.0128091,0.0186,980,-594006.0,-3.532744,reduction,12.4999965,Q3 2007,FINANCE,13F,09/30/2020,38.98,35.57
Quaker chemical corp.,KWR,"",1934298.0,347613000.0,0.0127857,0.0146,981,-30247.0,-1.539644,reduction,10.8475998,Q4 2010,MATERIALS,13F,09/30/2020,139.99,271.27
Valley national bancorp,VLY,"",50707147.0,347345000.0,0.0127758,0.0163,982,-1587890.0,-3.036407,reduction,12.5551180,Q4 2007,FINANCE,13F,09/30/2020,11.59,10.66
Esco technologies inc,ESE,"",4305885.0,346881000.0,0.0127588,0.0146,983,-35390.0,-0.815198,reduction,16.5371084,Q4 2009,INDUSTRIALS,13F,09/30/2020,62.03,106.33
Advanced energy industries inc,AEIS,"",5509854.0,346791000.0,0.0127554,0.0154,984,-192250.0,-3.371562,reduction,14.3962977,Q1 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,67.43,115.47
Jbg smith properties,JBGS,"",12886469.0,344584000.0,0.0126743,0.0157,985,-435282.0,-3.267453,reduction,9.7282286,Q3 2017,REAL ESTATE,13F,09/30/2020,35.09,31.93
Stepan co,SCL,"",3155206.0,343916000.0,0.0126497,0.012,986,67598.0,2.189332,addition,14.0472128,Q4 2009,MATERIALS,13F,09/30/2020,80.5919,122.59
Teva pharmaceutical industries ltd  adr,TEVA,"",38007629.0,342446000.0,0.0125956,0.0185,987,388509.0,1.032743,addition,3.4679394,Q1 2014,HEALTH CARE,13F,09/30/2020,27.7762,11.96
Mattel inc.,MAT,"",29181185.0,341420000.0,0.0125579,0.012,988,-1943159.0,-6.243213,reduction,8.3844269,Q4 2008,CONSUMER DISCRETIONARY,13F,09/30/2020,19.72,18.76
Realpage inc,RP,"",4931938.0,340254402.62,0.012515,0.0115,989,-465342.0,-8.621787,reduction,4.8422813,,INFORMATION TECHNOLOGY,13G,11/30/2020,,87.03
Redfin corp,RDFN,"",6812484.0,340150000.0,0.0125112,0.0113,990,35548.0,0.524544,addition,6.6564559,Q3 2017,REAL ESTATE,13F,09/30/2020,23.4191,76.77
Ps business parks inc.,PSB,"",2774920.0,339622000.0,0.0124918,0.0151,991,-80721.0,-2.826721,reduction,10.0948224,Q4 2009,REAL ESTATE,13F,09/30/2020,116.4,137.18
Applied industrial technologies inc. (brown fence & wire - jim brown stores - bearings specialists),AIT,"",6163092.0,339588000.0,0.0124905,0.0157,992,-137123.0,-2.176481,reduction,15.9006526,Q1 2009,INDUSTRIALS,13F,09/30/2020,62.37,83.4
Lattice semconductor corp.,LSCC,"",11691435.0,338583000.0,0.0124535,0.0125,993,632889.0,5.723076,addition,8.5868020,Q2 2010,INFORMATION TECHNOLOGY,13F,09/30/2020,11.0926,43.09
Cullen/frost bankers  inc. (frost national bank) (san antonio  tx),CFR,"",5294447.0,338580000.0,0.0124534,0.0169,994,-356507.0,-6.308793,reduction,8.4233272,Q3 2007,FINANCE,13F,09/30/2020,87.88,96.6
Ishares broad usd inv gr corp bd etf,USIG,"",5558123.0,337822000.0,0.0124256,0.0061,995,3035783.0,120.35582,addition,No Data,Q4 2015,FINANCE,13F,09/30/2020,57.0996,61.31
Ishares msci eafe growth etf,EFG,"",3757284.0,337705000.0,0.0124212,0.0123,996,44408.0,1.196054,addition,No Data,Q4 2015,FINANCE,13F,09/30/2020,82.0338,101.31
Selective insurance group inc.,SIGI,"",6554810.0,337507000.0,0.012414,0.0143,997,-255811.0,-3.75606,reduction,10.9548636,Q4 2009,FINANCE,13F,09/30/2020,49.25,67.91
Four corners property trust inc,FCPT,"",13166026.0,336919000.0,0.0123923,0.0129,998,-111217.0,-0.837651,reduction,17.9263453,Q4 2015,REAL ESTATE,13F,09/30/2020,23.79,27.69
Potlatchdeltic corp,PCH,"",7990091.0,336382000.0,0.0123726,0.0125,999,-259863.0,-3.149872,reduction,11.9481478,Q2 2009,REAL ESTATE,13F,09/30/2020,47.28,50.53
Conmed corp,CNMD,"",4261172.0,335226000.0,0.0123301,0.0125,1000,-90550.0,-2.080785,reduction,14.8983698,Q4 2009,HEALTH CARE,13F,09/30/2020,54.17,114.89
Fabrinet,FN,"",5293790.0,333669000.0,0.0122728,0.0136,1001,-159766.0,-2.929575,reduction,14.3313806,Q3 2010,INFORMATION TECHNOLOGY,13F,09/30/2020,42.51,82.57
Diamondback energy inc,FANG,"",11072917.0,333515000.0,0.0122671,0.0184,1002,30346.0,0.274809,addition,7.0093169,Q2 2013,ENERGY,13F,09/30/2020,97.2156,59.24
Shenandoah telecommunications co,SHEN,"",7492414.0,332925000.0,0.0122454,0.0146,1003,91039.0,1.230028,addition,15.0292059,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,36.389,43.28
Northwestern corp,NWE,"",6843242.0,332855000.0,0.0122429,0.0159,1004,-454391.0,-6.226553,reduction,13.5290136,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,59.02,59.13
Kemper corp. (1990),KMPR,"",4977691.0,332659000.0,0.0122356,0.015,1005,-219063.0,-4.215381,reduction,7.6101690,Q1 2009,FINANCE,13F,09/30/2020,51.06,77.22
Acuity brands inc (holding company),AYI,"",3247595.0,332390000.0,0.0122258,0.0135,1006,-294194.0,-8.306367,reduction,9.0143985,Q4 2009,INDUSTRIALS,13F,09/30/2020,171.91,117.98
Rayonier inc.,RYN,"",12554512.0,331943000.0,0.0122093,0.0128,1007,-336693.0,-2.611804,reduction,9.1962152,Q3 2008,REAL ESTATE,13F,09/30/2020,28.88,31.14
Carters inc,CRI,"",3820596.0,330786000.0,0.0121668,0.0118,1008,142017.0,3.860648,addition,8.7532833,Q4 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,90.6913,98.34
Proofpoint inc,PFPT,"",3126706.0,330021000.0,0.0121386,0.0143,1009,-96863.0,-3.004837,reduction,5.4181263,Q2 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,85.47,135.37
Hms holdings corp.,HMSY,"",13769638.0,329784000.0,0.0121299,0.0181,1010,-215797.0,-1.543012,reduction,15.5465069,Q4 2009,HEALTH CARE,13F,09/30/2020,22.47,36.37
Merit medical systems inc.,MMSI,"",7573989.0,329469000.0,0.0121183,0.0153,1011,-845251.0,-10.039517,reduction,13.6351664,Q4 2008,HEALTH CARE,13F,09/30/2020,36.54,55.72
California water services group,CWT,"",7570700.0,328947000.0,0.0120991,0.0148,1012,-209822.0,-2.69676,reduction,15.1900080,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,37.87,54.53
Jefferies financial group inc. (talcott national - leucadia national),JEF,"",18206275.0,327713000.0,0.0120537,0.0126,1013,-2085742.0,-10.278633,reduction,7.2897706,Q4 2008,FINANCE,13F,09/30/2020,21.34,26.16
Glaukos corp,GKOS,"",6613983.0,327523000.0,0.0120467,0.0098,1014,201182.0,3.137194,addition,14.7103527,Q1 2016,HEALTH CARE,13F,09/30/2020,39.0679,86.34
Hillenbrand inc.,HI,"",11544116.0,327394000.0,0.012042,0.013,1015,-451119.0,-3.760818,reduction,15.3851239,Q4 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,36.69,43.48
Ishares u.s. treasury bond etf-ishares u.s. treasury bond etf,GOVT,"",11695601.0,326893000.0,0.0120236,0.0126,1016,400961.0,3.550011,addition,No Data,Q4 2014,FINANCE,13F,09/30/2020,25.8544,27.09
Shake shack inc,SHAK,"",5062670.0,326441000.0,0.0120069,0.0109,1017,-83856.0,-1.629371,reduction,13.1500904,Q2 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,52.07,111.26
Vonage holdings corp,VG,"",31817441.0,325494000.0,0.0119721,0.0131,1018,-746968.0,-2.293817,reduction,12.8124211,Q2 2011,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,8.13,13.39
Exlservice holdings inc,EXLS,"",4933410.0,325458000.0,0.0119708,0.0129,1019,-170759.0,-3.345481,reduction,14.5917648,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,50.77,84.87
Spdr s&p technology etf,XLK,"",2786455.0,325180000.0,0.0119606,0.0139,1020,-549636.0,-16.47545,reduction,No Data,Q3 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,50.4,127.42
Ashland inc.,ASH,"",4571131.0,324185000.0,0.011924,0.014,1021,-500657.0,-9.87141,reduction,7.5373504,Q3 2007,MATERIALS,13F,09/30/2020,65.71,84.98
Caretrust reit inc,CTRE,"",18211130.0,324066000.0,0.0119196,0.0125,1022,-62713.0,-0.343185,reduction,19.0222827,Q2 2014,REAL ESTATE,13F,09/30/2020,17.74,22.44
