Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Builders firstsource inc,BLDR,"",12120379.0,395367000.0,0.0130989,0.0088,872,82980.0,0.689352,addition,10.3839122,Q3 2005,INDUSTRIALS,13F,09/30/2020,15.7364,42.27
Vanguard esg us stock etf,ESGV,"",6395640.0,395315000.0,0.0130971,0.0125,873,145017.0,2.320041,addition,No Data,Q3 2018,FINANCE,13F,09/30/2020,53.0238,69.58
Lattice semconductor corp.,LSCC,"",13637196.0,394934000.0,0.0130845,0.0157,874,-1953606.0,-12.530504,reduction,10.0785396,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,8.31,43.76
Thomson reuters corp.,TRI,"",4950621.0,394910000.0,0.0130837,0.0121,875,-70774.0,-1.409449,reduction,0.9966473,Q2 2010,COMMUNICATIONS,13F,09/30/2020,42.81,80.6
Kirkland lake gold ltd,KL,"",8103338.0,394875000.0,0.0130826,0.0118,876,40988.0,0.508388,addition,2.9464450,Q3 2017,MATERIALS,13F,09/30/2020,22.3839,41.99
Ashland inc.,ASH,"",5561943.0,394453000.0,0.0130686,0.0146,877,-403635.0,-6.766067,reduction,9.1977792,Q2 2002,MATERIALS,13F,09/30/2020,42.83,79.22
Agco corp,AGCO,"",5294524.0,393224000.0,0.0130279,0.011,878,-305418.0,-5.453949,reduction,7.0691258,Q2 2002,INDUSTRIALS,13F,09/30/2020,45.11,103.21
Arrowhead pharmaceuticals inc,ARWR,"",9120882.0,392745000.0,0.013012,0.0149,879,-598481.0,-6.157615,reduction,8.9165326,Q2 2006,HEALTH CARE,13F,09/30/2020,44.8,84.19
United therapeutics corp,UTHR,"",3883869.0,392271000.0,0.0129963,0.0173,880,-147943.0,-3.669392,reduction,8.7451297,Q2 2002,HEALTH CARE,13F,09/30/2020,77.91,149.83
Tempur sealy international inc,TPX,"",17565368.0,391664000.0,0.0129762,0.0114,881,-374976.0,-2.090127,reduction,8.5159191,Q4 2003,CONSUMER DISCRETIONARY,13F,09/30/2020,38.0,28.06
Ii-vi inc.,IIVI,"",9619601.0,390170000.0,0.0129267,0.0142,882,1123919.0,13.229297,addition,9.2792068,Q2 2002,INDUSTRIALS,13F,09/30/2020,28.0721,77.83
Us foods holding corp,USFD,"",17554903.0,390071000.0,0.0129234,0.0141,883,-2669744.0,-13.200448,reduction,7.9562447,Q2 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,27.74,33.31
Manpowergroup inc.,MAN,"",5318405.0,389998000.0,0.012921,0.0137,884,-318887.0,-5.656741,reduction,9.1584499,Q2 2002,INDUSTRIALS,13F,09/30/2020,64.79,91.37
Cabot microelectronics corp,CCMP,"",2717446.0,388078000.0,0.0128574,0.0141,885,-124453.0,-4.37922,reduction,9.3526792,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,60.24,143.83
Iovance biotherapeutics inc,IOVA,"",11778527.0,387750000.0,0.0128465,0.0119,886,-449943.0,-3.679471,reduction,8.0430679,Q1 2015,HEALTH CARE,13F,09/30/2020,16.99,49.55
Qiagen n.v.,QGEN,"",7416853.0,387605000.0,0.0128417,0.0112,887,27395.0,0.370731,addition,3.2439029,Q2 2011,HEALTH CARE,13F,09/30/2020,29.4147,52.21
Invitae corp,NVTA,"",8907588.0,386144000.0,0.0127933,0.0067,888,2636713.0,42.046971,addition,6.7468250,Q1 2015,HEALTH CARE,13F,09/30/2020,24.8561,47.07
Block (h&r) inc.,HRB,"",23697734.0,386036000.0,0.0127897,0.014,889,-3871221.0,-14.041958,reduction,12.2850813,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,22.45,15.47
National health investors  inc.,NHI,"",6403692.0,385951000.0,0.0127869,0.0146,890,-364228.0,-5.381683,reduction,14.3419747,Q2 2002,REAL ESTATE,13F,09/30/2020,55.24,69.71
Ollies bargain outlet holdings inc,OLLI,"",4417988.0,385910000.0,0.0127855,0.0156,891,-82765.0,-1.838915,reduction,6.7578346,Q3 2015,CONSUMER STAPLES,13F,09/30/2020,30.86,82.51
Pembina pipeline corp,PBA,"",18141028.0,385134000.0,0.0127598,0.0162,892,-73620.0,-0.40418,reduction,3.2987172,Q1 2015,ENERGY,13F,09/30/2020,31.62,24.07
Cirrus logic inc,CRUS,"",5695251.0,384144000.0,0.012727,0.0129,893,-174739.0,-2.976819,reduction,9.7533366,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,27.43,80.96
Prog holdings inc com,PRG,"",7991251.39,383973000.0,0.0127214,0.011,894,-66865.81,-0.829794,reduction,10.0952257,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,25.06,54.01
Arena pharmaceuticals inc,ARNA,"",5123047.0,383152000.0,0.0126942,0.0115,895,-24659.0,-0.479029,reduction,8.8869370,Q2 2002,HEALTH CARE,13F,09/30/2020,1947.35,78.08
Potlatchdeltic corp,PCH,"",9100318.0,383125000.0,0.0126933,0.0126,896,-245050.0,-2.622155,reduction,13.6087089,Q2 2002,REAL ESTATE,13F,09/30/2020,43.49,50.64
Exponent inc.,EXPO,"",5313273.0,382715000.0,0.0126797,0.0158,897,-185602.0,-3.375272,reduction,10.2925738,Q1 2003,INDUSTRIALS,13F,09/30/2020,32.34,88.79
Old republic international corp.,ORI,"",25850994.0,381044000.0,0.0126243,0.016,898,-1834311.0,-6.625576,reduction,8.5026196,Q2 2002,FINANCE,13F,09/30/2020,17.11,19.21
Wendys co. (the),WEN,"",17064233.0,380447000.0,0.0126046,0.0138,899,-830300.0,-4.639965,reduction,7.6241563,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,8.76,22.45
Eaton vance corp.,EV,"",9951193.0,379638000.0,0.0125778,0.0144,900,-539562.0,-5.143214,reduction,8.6805362,Q2 2002,FINANCE,13F,09/30/2020,34.01,67.7
Pnm resources  inc.,PNM,"",9157150.0,378464000.0,0.0125389,0.013,901,-355457.0,-3.736694,reduction,11.4962127,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,27.48,48.65
Flowserve corporation,FLS,"",13822554.0,377218000.0,0.0124976,0.0146,902,-606649.0,-4.204314,reduction,10.6196863,Q2 2002,INDUSTRIALS,13F,09/30/2020,41.68,36.68
Signature bank (new york  ny),SBNY,"",4545128.0,377200000.0,0.012497,0.0183,903,-277318.0,-5.750567,reduction,8.4856138,Q2 2004,FINANCE,13F,09/30/2020,84.42,134.2
Mercury systems inc.,MRCY,"",4857817.0,376287000.0,0.0124667,0.0141,904,-206408.0,-4.075806,reduction,8.6745807,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,33.39,86.64
Magna international inc. class a,MGA,"",8204397.0,375351000.0,0.0124357,0.0133,905,-194830.0,-2.319618,reduction,2.7440319,Q1 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,48.18,70.63
Dolby laboratories,DLB,"",5659579.0,375117000.0,0.012428,0.0138,906,-235920.0,-4.001697,reduction,5.6261070,Q1 2005,INFORMATION TECHNOLOGY,13F,09/30/2020,44.14,95.28
Littelfuse inc.,LFUS,"",2113350.0,374780000.0,0.0124168,0.0133,907,-88962.0,-4.039482,reduction,8.6820562,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,86.23,251.66
Ares management lp,ARES,"",9219299.0,372643000.0,0.012346,0.0118,908,826434.0,9.846864,addition,6.4376136,Q4 2018,FINANCE,13F,09/30/2020,25.4173,49.06
Ps business parks inc.,PSB,"",3038277.0,371856000.0,0.0123199,0.015,909,-156336.0,-4.893738,reduction,11.0553176,Q2 2002,REAL ESTATE,13F,09/30/2020,70.38,131.89
Nutanix inc,NTNX,"",16710152.0,370630000.0,0.0122793,0.0138,910,330279.0,2.016371,addition,8.2728384,Q3 2016,INFORMATION TECHNOLOGY,13F,09/30/2020,32.1294,33.22
Noble energy inc,NBL,"",43201601.0,369373000.0,0.0122377,0.0169,911,-10092309.0,-18.937077,reduction,8.9139832,Q2 2002,ENERGY,13F,09/30/2020,33.7,
Ufp industries inc,UFPI,"",6510429.0,367904000.0,0.012189,0.0113,912,76590.0,1.190425,addition,10.6433156,Q2 2002,INDUSTRIALS,13F,09/30/2020,28.5528,56.41
Jefferies financial group inc. (talcott national - leucadia national),JEF,"",20437999.0,367885000.0,0.0121884,0.0107,913,1004289.0,5.167768,addition,7.8836314,Q2 2002,FINANCE,13F,09/30/2020,21.9176,23.67
Medpace holdings inc,MEDP,"",3283544.0,366937000.0,0.012157,0.012,914,-350340.0,-9.640924,reduction,9.2734209,Q3 2016,HEALTH CARE,13F,09/30/2020,49.36,139.14
Allison transmission holdings inc,ALSN,"",10436690.0,366744000.0,0.0121506,0.0148,915,-877648.0,-7.756954,reduction,9.2195406,Q2 2012,CONSUMER DISCRETIONARY,13F,09/30/2020,30.75,43.26
Envestnet inc,ENV,"",4732030.0,365125000.0,0.0120969,0.0128,916,-185545.0,-3.7731,reduction,8.8000958,Q3 2010,COMMUNICATIONS,13F,09/30/2020,42.76,83.85
Corporate office properties trust,OFC,"",15369741.0,364569000.0,0.0120785,0.0145,917,-719182.0,-4.470044,reduction,13.7005738,Q2 2002,REAL ESTATE,13F,09/30/2020,28.97,26.01
Plug power inc.,PLUG,"",27182136.0,364513000.0,0.0120766,0.0047,918,10901690.0,66.961863,addition,6.7660991,Q2 2002,INDUSTRIALS,13F,09/30/2020,7.4865,35.58
Hawaiian electric industries,HE,"",10951317.0,364022000.0,0.0120604,0.015,919,-794479.0,-6.763943,reduction,10.0304124,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,29.25,34.59
Brooks automation inc,BRKS,"",7864600.0,363817000.0,0.0120536,0.0126,920,-135585.0,-1.694773,reduction,10.6623831,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,18.7,74.56
Murphy usa inc,MUSA,"",2832427.0,363316000.0,0.012037,0.0123,921,-255274.0,-8.267446,reduction,9.7075290,Q3 2013,ENERGY,13F,09/30/2020,49.56,130.16
Essent group ltd,ESNT,"",9808344.0,363007000.0,0.0120268,0.0132,922,-420328.0,-4.109312,reduction,8.7244758,Q4 2013,FINANCE,13F,09/30/2020,30.17,43.91
Acuity brands inc (holding company),AYI,"",3544394.0,362769000.0,0.0120189,0.0129,923,-254292.0,-6.69421,reduction,8.9420478,Q2 2002,INDUSTRIALS,13F,09/30/2020,115.75,118.95
Skechers usa  inc. class a,SKX,"",11978256.0,361982000.0,0.0119928,0.0139,924,-476002.0,-3.822002,reduction,7.5872835,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,23.8,36.12
Texas roadhouse inc  class a,TXRH,"",5951470.0,361789000.0,0.0119864,0.0116,925,-258662.0,-4.165161,reduction,8.5751148,Q4 2004,CONSUMER DISCRETIONARY,13F,09/30/2020,29.04,79.96
Fti consulting  inc.,FCN,"",3412385.0,361611000.0,0.0119805,0.0152,926,-325672.0,-8.712334,reduction,9.3247704,Q2 2002,INDUSTRIALS,13F,09/30/2020,45.43,111.05
Kemper corp. (1990),KMPR,"",5407404.0,361377000.0,0.0119727,0.0146,927,-264462.0,-4.662698,reduction,8.2769562,Q2 2002,FINANCE,13F,09/30/2020,52.29,77.15
Healthequity inc,HQY,"",7019805.0,360606000.0,0.0119472,0.0137,928,419412.0,6.354349,addition,9.1328182,Q3 2014,HEALTH CARE,13F,09/30/2020,43.124,68.33
Lancaster colony corp.,LANC,"",2000197.0,357636000.0,0.0118488,0.0116,929,-104636.0,-4.971226,reduction,7.2671014,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,80.51,174.3
Xerox corp. (haloid co.),XRX,"",19045919.0,357491000.0,0.011844,0.0114,930,-1980687.0,-9.419908,reduction,8.9411751,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,325.49,22.58
Autonation  inc. (republic industries),AN,"",6747377.0,357138000.0,0.0118323,0.0095,931,-348991.0,-4.917882,reduction,7.7364751,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,38.74,68.05
Logitech international sa adr,LOGI,"",4616278.0,356884000.0,0.0118239,0.0107,932,-9004.0,-0.194669,reduction,2.7382498,Q1 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,21.55,92.96
Devon energy corp.,DVN,"",37721936.0,356850000.0,0.0118228,0.019,933,-9635543.0,-20.346402,reduction,9.8591988,Q2 2002,ENERGY,13F,09/30/2020,37.98,15.33
Wright medical group n.v.,WMGI,"",11676184.0,356591000.0,0.0118142,0.013,934,-667022.0,-5.403961,reduction,9.0035514,Q2 2011,HEALTH CARE,13F,09/30/2020,24.13,
Vanguard large-cap index fund-etf shares,VV,"",2277497.0,356292000.0,0.0118043,0.0117,935,-33910.0,-1.467072,reduction,No Data,Q1 2014,FINANCE,13F,09/30/2020,99.86,173.92
Innovative industrial properties inc,IIPR,"",2863029.0,355330000.0,0.0117724,0.0067,936,706731.0,32.775201,addition,13.1934218,Q1 2017,REAL ESTATE,13F,09/30/2020,79.9602,188.43
Mattel inc.,MAT,"",30310051.0,354627000.0,0.0117491,0.011,937,-1805691.0,-5.622448,reduction,8.7374696,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,24.15,17.53
First financial bankshares inc,FFIN,"",12614054.0,352057000.0,0.011664,0.0136,938,-667495.0,-5.025732,reduction,8.9395833,Q2 2002,FINANCE,13F,09/30/2020,19.48,35.77
Regal beloit corp,RBC,"",3747519.0,351780000.0,0.0116548,0.0122,939,-207691.0,-5.251074,reduction,9.2351551,Q2 2002,INDUSTRIALS,13F,09/30/2020,58.1,120.23
Yeti holdings inc,YETI,"",7749075.0,351189000.0,0.0116352,0.0118,940,-40524.0,-0.520232,reduction,8.9058137,Q4 2018,CONSUMER DISCRETIONARY,13F,09/30/2020,31.38,73.09
Rli corp.,RLI,"",4193906.0,351156000.0,0.0116341,0.0129,941,-230525.0,-5.210274,reduction,9.3296179,Q2 2002,FINANCE,13F,09/30/2020,45.75,103.78
One gas  inc.,OGS,"",5059547.0,349160000.0,0.011568,0.0146,942,-300367.0,-5.603952,reduction,9.5606505,Q1 2014,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,48.38,76.55
Starwood property trust inc,STWD,"",23054168.0,347887000.0,0.0115258,0.0129,943,-1180357.0,-4.87056,reduction,8.1046092,Q3 2009,REAL ESTATE,13F,09/30/2020,20.58,19.52
Hanover insurance group  inc. (the),THG,"",3720986.0,346721000.0,0.0114872,0.0143,944,-259966.0,-6.530247,reduction,9.8649481,Q2 2002,FINANCE,13F,09/30/2020,64.95,116.08
Heico corp.,HEI,"",3309854.0,346409000.0,0.0114768,0.0127,945,-284116.0,-7.905353,reduction,2.4527814,Q2 2002,INDUSTRIALS,13F,09/30/2020,45.94,131.2
Black hills corp.,BKH,"",6463942.0,345756000.0,0.0114552,0.0136,946,-318601.0,-4.697368,reduction,10.3018687,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,54.5,59.95
National oilwell varco  inc.,NOV,"",38077123.0,344979000.0,0.0114295,0.0198,947,-7408291.0,-16.287179,reduction,9.8065212,Q2 2002,ENERGY,13F,09/30/2020,40.83,13.5
Southwest gas holdings inc,SWX,"",5446878.0,343697000.0,0.011387,0.0139,948,-247952.0,-4.353984,reduction,9.7414382,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,57.34,60.14
Adaptive biotechnologies corp,ADPT,"",7066107.0,343625000.0,0.0113846,0.0097,949,1424673.0,25.253739,addition,5.2035592,Q2 2019,HEALTH CARE,13F,09/30/2020,36.5745,62.53
Balchem corp.,BCPC,"",3506251.0,342315000.0,0.0113412,0.0122,950,-123468.0,-3.401586,reduction,10.8390158,Q4 2004,MATERIALS,13F,09/30/2020,50.28,113.65
Bluebird bio inc,BLUE,"",6321228.0,341029000.0,0.0112986,0.0132,951,224168.0,3.676657,addition,9.5453715,Q3 2013,HEALTH CARE,13F,09/30/2020,89.0688,45.54
Carlyle group inc,CG,"",13794005.0,340298000.0,0.0112744,0.0144,952,-710162.0,-4.896262,reduction,3.9559068,Q2 2020,FINANCE,13F,09/30/2020,27.9,31.36
Nexstar media group inc,NXST,"",3771573.0,339177000.0,0.0112372,0.0117,953,-172927.0,-4.384003,reduction,8.3279026,Q4 2003,COMMUNICATIONS,13F,09/30/2020,57.03,105.03
Aerojet rocketdyne holdings  inc. (general tire and rubber - gencorp),AJRD,"",8496000.0,338906000.0,0.0112283,0.0124,954,-312378.0,-3.546374,reduction,10.8062349,Q2 2002,INDUSTRIALS,13F,09/30/2020,26.65,52.85
Louisiana pacific corp.,LPX,"",11476473.0,338671000.0,0.0112205,0.0104,955,4054.0,0.035337,addition,10.2188690,Q2 2002,MATERIALS,13F,09/30/2020,17.5042,38.76
Proto labs inc,PRLB,"",2611549.0,338196000.0,0.0112047,0.0108,956,-92354.0,-3.415581,reduction,9.7786813,Q2 2012,CONSUMER DISCRETIONARY,13F,09/30/2020,71.79,172.55
Emcor group  inc.,EME,"",4990417.0,337901000.0,0.011195,0.0126,957,-390630.0,-7.259368,reduction,9.0890317,Q2 2002,INDUSTRIALS,13F,09/30/2020,39.28,92.22
Envista holdings corp,NVST,"",13660495.0,337140000.0,0.0111698,0.0108,958,-727761.0,-5.058021,reduction,8.5702817,Q3 2019,HEALTH CARE,13F,09/30/2020,26.43,32.44
Interactive brokers group inc,IBKR,"",6969435.0,336833000.0,0.0111596,0.0104,959,-57878.0,-0.823615,reduction,1.6724374,Q2 2007,FINANCE,13F,09/30/2020,38.76,61.08
Graphic packaging holding company,GPK,"",23873674.0,336379000.0,0.0111445,0.0125,960,-1327227.0,-5.266586,reduction,8.5617968,Q2 2002,MATERIALS,13F,09/30/2020,9.43,16.93
Grand canyon education inc,LOPE,"",4193855.0,335257000.0,0.0111074,0.0139,961,-134151.0,-3.099603,reduction,8.8699373,Q1 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,42.77,94.94
Halozyme therapeutics inc,HALO,"",12727416.0,334477000.0,0.0110815,0.0124,962,-320183.0,-2.453961,reduction,9.2882765,Q4 2006,HEALTH CARE,13F,09/30/2020,13.14,42.91
Saia inc,SAIA,"",2648608.0,334096000.0,0.0110689,0.0108,963,-78567.0,-2.880893,reduction,10.1289729,Q4 2002,TRANSPORTS,13F,09/30/2020,49.69,185.47
Ensign group inc. (the),ENSG,"",5845823.0,333563000.0,0.0110512,0.0088,964,-51771.0,-0.877833,reduction,10.8717673,Q2 2008,HEALTH CARE,13F,09/30/2020,14.99,72.82
Curtiss-wright corp.,CW,"",3562130.0,332205000.0,0.0110063,0.012,965,-213263.0,-5.648763,reduction,8.5675523,Q2 2002,INDUSTRIALS,13F,09/30/2020,57.47,113.29
Liveperson inc.,LPSN,"",6389019.0,332165000.0,0.0110049,0.0096,966,-155598.0,-2.377496,reduction,9.6548530,Q3 2003,COMMUNICATIONS,13F,09/30/2020,13.9,65.06
Power integrations  inc.,POWI,"",5989108.0,331797000.0,0.0109927,0.013,967,-195694.0,-3.164111,reduction,10.0195335,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,12.29,79.54
Omnicell inc,OMCL,"",4436321.0,331216000.0,0.0109735,0.0115,968,-158535.0,-3.450271,reduction,10.3741764,Q2 2003,HEALTH CARE,13F,09/30/2020,47.37,118.16
New york community bancorp,NYCB,"",40050112.0,331214000.0,0.0109734,0.0153,969,-2353759.0,-5.550812,reduction,8.6331703,Q2 2002,FINANCE,13F,09/30/2020,15.35,10.44
Globus medical inc,GMED,"",6674099.0,330501000.0,0.0109498,0.0118,970,-318315.0,-4.552291,reduction,6.8255426,Q3 2012,HEALTH CARE,13F,09/30/2020,26.13,65.32
National fuel gas co.,NFG,"",8115937.0,329426000.0,0.0109142,0.0126,971,-356849.0,-4.211708,reduction,8.9230960,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,50.67,42.14
Chewy inc,CHWY,"",6004900.0,329248000.0,0.0109083,0.0081,972,921313.0,18.123286,addition,1.4953807,Q2 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,38.5673,104.01
Open text corp.,OTEX,"",7766203.0,328045000.0,0.0108684,0.0118,973,-40841.0,-0.52313,reduction,2.8542931,Q1 2015,COMMUNICATIONS,13F,09/30/2020,28.12,45.73
Howard hughes corp (the),HHC,"",5692504.0,327888000.0,0.0108632,0.0109,974,-208265.0,-3.529455,reduction,10.3577541,Q4 2010,REAL ESTATE,13F,09/30/2020,111.11,79.73
Novanta inc,NOVT,"",3108864.0,327488000.0,0.01085,0.0122,975,-113402.0,-3.519325,reduction,8.8431881,Q1 2011,INFORMATION TECHNOLOGY,13F,09/30/2020,44.0,120.81
Amicus therapeutics inc,FOLD,"",23187567.0,327409000.0,0.0108474,0.0129,976,-925169.0,-3.836848,reduction,8.9600716,Q4 2007,HEALTH CARE,13F,09/30/2020,11.91,24.23
Hollyfrontier corp,HFC,"",16590859.0,327006000.0,0.010834,0.0184,977,-1168977.0,-6.582138,reduction,10.2402941,Q3 2011,ENERGY,13F,09/30/2020,38.75,25.35
American states water co.,AWR,"",4361768.0,326915000.0,0.010831,0.0125,978,-129706.0,-2.887827,reduction,11.8256775,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,31.88,77.67
Uniti group inc,UNIT,"",31014091.0,326733000.0,0.010825,0.0102,979,144091.0,0.466767,addition,13.3231749,Q2 2015,REAL ESTATE,13F,09/30/2020,19.0005,11.59
Park hotels & resorts inc,PK,"",32697976.0,326652000.0,0.0108223,0.012,980,-1462277.0,-4.280639,reduction,13.8783228,Q1 2017,REAL ESTATE,13F,09/30/2020,26.53,17.19
Synaptics inc,SYNA,"",4061693.0,326641000.0,0.0108219,0.0094,981,-336070.0,-7.64184,reduction,11.8545049,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,41.68,86.15
Portland general electric co.,POR,"",9198892.0,326561000.0,0.0108193,0.0144,982,-527818.0,-5.42648,reduction,10.2771104,Q2 2006,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,34.33,41.45
Eagle materials inc.,EXP,"",3780393.0,326323000.0,0.0108114,0.0098,983,-171477.0,-4.339136,reduction,9.0533841,Q1 2004,MATERIALS,13F,09/30/2020,59.22,99.99
Timken (roller bearing axle) co.,TKR,"",6017311.0,326259000.0,0.0108093,0.0102,984,-327888.0,-5.167498,reduction,8.0125830,Q2 2002,INDUSTRIALS,13F,09/30/2020,31.98,77.36
Pure storage inc,PSTG,"",21181017.0,325975000.0,0.0107998,0.0135,985,-745885.0,-3.401689,reduction,7.8970744,Q4 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,16.84,23.98
Marriot vacations worldwide corp,VAC,"",3584476.0,325507000.0,0.0107843,0.0096,986,281395.0,8.519167,addition,8.7302447,Q4 2011,CONSUMER DISCRETIONARY,13F,09/30/2020,74.8773,134.05
Carters inc,CRI,"",3759497.0,325496000.0,0.010784,0.0114,987,-206487.0,-5.206451,reduction,8.6157672,Q4 2003,CONSUMER DISCRETIONARY,13F,09/30/2020,52.8,95.01
Axis capital holdings ltd,AXS,"",7369014.0,324531000.0,0.010752,0.0118,988,-834815.0,-10.175919,reduction,8.7407261,Q3 2003,FINANCE,13F,09/30/2020,43.33,50.36
Semtech corp,SMTC,"",6121388.0,324190000.0,0.0107407,0.0118,989,-239676.0,-3.76786,reduction,9.3940826,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,25.82,71.72
Kinross gold corp. adr,KGC,"",36739046.0,324038000.0,0.0107357,0.0095,990,-212971.0,-0.576345,reduction,2.9197915,Q1 2015,MATERIALS,13F,09/30/2020,3.1,7.39
Icu medical inc,ICUI,"",1768395.0,323192000.0,0.0107076,0.012,991,-68923.0,-3.751283,reduction,8.4459217,Q2 2002,HEALTH CARE,13F,09/30/2020,131.25,211.72
Equitrans midstream corp,ETRN,"",38185921.0,323054000.0,0.0107031,0.0075,992,12705303.0,49.862617,addition,8.8297271,Q4 2018,ENERGY,13F,09/30/2020,14.4655,8.16
Harley davidson inc,HOG,"",13160557.0,322960000.0,0.0107,0.0119,993,-938043.0,-6.653448,reduction,8.5881293,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,42.74,37.11
Varonis systems inc,VRNS,"",2784068.0,321337000.0,0.0106462,0.0091,994,-110438.0,-3.815435,reduction,8.8246047,Q1 2014,INFORMATION TECHNOLOGY,13F,09/30/2020,55.54,170.09
Qualys  inc.,QLYS,"",3263963.0,319902000.0,0.0105986,0.0121,995,-23514.0,-0.71526,reduction,8.3165694,Q4 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,53.23,120.36
Tcf financial corp (delisted merged with chemical financial),TCF,"",13636391.0,318547000.0,0.0105538,0.0151,996,-805672.0,-5.578649,reduction,N/A,Q2 2002,FINANCE,13F,09/30/2020,17.54,
Apache corp,APA,"",33587519.0,318073000.0,0.010538,0.021,997,-10215818.0,-23.322009,reduction,8.8983306,Q2 2002,ENERGY,13F,09/30/2020,53.2,14.43
Sailpoint technologies holdings inc,SAIL,"",8034884.0,317941000.0,0.0105337,0.0078,998,-253867.0,-3.06279,reduction,8.8605870,Q4 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,23.98,56.43
Premier inc,PINC,"",9633587.0,316270000.0,0.0104783,0.0079,999,3113035.0,47.741894,addition,7.9047847,Q4 2013,HEALTH CARE,13F,09/30/2020,34.3462,35.59
Community bank system  inc.,CBU,"",5807289.0,316265000.0,0.0104781,0.0121,1000,-164824.0,-2.759894,reduction,10.8487421,Q2 2002,FINANCE,13F,09/30/2020,40.62,62.64
Ralph lauren corp. class a,RL,"",4644385.0,315679000.0,0.0104587,0.013,1001,-421389.0,-8.318354,reduction,6.3582795,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,105.74,100.92
Dicks sporting goods  inc,DKS,"",5416924.0,313532000.0,0.0103876,0.0083,1002,-257592.0,-4.539453,reduction,6.0787665,Q4 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,35.42,55.59
Valvoline inc,VVV,"",16396983.0,312199000.0,0.0103434,0.0119,1003,-936674.0,-5.403788,reduction,8.8615438,Q3 2016,MATERIALS,13F,09/30/2020,23.25,23.49
Chemours co (the),CC,"",14881554.0,311174000.0,0.0103095,0.0086,1004,-893478.0,-5.663874,reduction,9.0608442,Q3 2015,MATERIALS,13F,09/30/2020,11.16,26.92
Solaredge technologies inc,SEDG,"",1301238.0,310149000.0,0.0102755,0.0059,1005,110404.0,9.271149,addition,2.5963202,Q2 2015,ENERGY,13F,09/30/2020,63.2077,324.09
Vertiv holdings ord shs class a,VRT,"",17855726.0,309263000.0,0.0102462,0.0069,1006,3563731.0,24.935154,addition,N/A,Q2 2020, ,13F,09/30/2020,,
Marathon oil corp. (1901) (old u.s. steel),MRO,"",75499955.0,308795000.0,0.0102307,0.0191,1007,-12620313.0,-14.321692,reduction,9.5637451,Q2 2002,ENERGY,13F,09/30/2020,18.33,6.63
