Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Stamps.com inc,STMP,"",2681329.0,646066000.0,0.0237979,0.0183,622,180704.0,7.226353,addition,15.2558995,Q3 2011,CONSUMER DISCRETIONARY,13F,09/30/2020,150.5524,221.71
Beigene ltd adr,BGNE,"",2245594.0,643228000.0,0.0236933,0.0164,623,63336.0,2.902315,addition,2.4836887,Q1 2016,HEALTH CARE,13F,09/30/2020,134.4415,263.72
Kilroy realty corp.,KRC,"",12371446.0,642821000.0,0.0236784,0.0294,624,-176750.0,-1.408569,reduction,10.7410091,Q4 2009,REAL ESTATE,13F,09/30/2020,71.49,56.63
Snap-on inc.,SNA,"",4361789.0,641752000.0,0.023639,0.0248,625,-119698.0,-2.670944,reduction,8.0082569,Q3 2008,CONSUMER DISCRETIONARY,13F,09/30/2020,159.64,169.77
Five below inc,FIVE,"",5050266.0,641383000.0,0.0236254,0.0211,626,109573.0,2.217766,addition,9.0439138,Q3 2012,CONSUMER DISCRETIONARY,13F,09/30/2020,54.3218,158.85
Mylan nv,MYL,"",43215600.0,640887000.0,0.0236071,0.0282,627,-738931.0,-1.681126,reduction,8.3597741,Q4 2008,HEALTH CARE,13F,09/30/2020,36.28,17.77
Concho resources inc,CXO,"",14457800.0,637877000.0,0.0234962,0.0296,628,58775.0,0.408187,addition,7.3499037,Q4 2009,ENERGY,13F,09/30/2020,129.8401,57.46
Axa equitable holdings inc,EQH,"",34940672.0,637318000.0,0.0234756,0.0285,629,-2034573.0,-5.502527,reduction,7.7747614,Q2 2018,FINANCE,13F,09/30/2020,20.82,25.1
Hubspot inc,HUBS,"",2174877.0,635565000.0,0.0234111,0.0213,630,-202606.0,-8.52187,reduction,4.7732230,Q2 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,100.6,414.76
Textron inc.,TXT,"",17569656.0,634089000.0,0.0233567,0.0237,631,-453340.0,-2.515342,reduction,7.7047912,Q3 2007,INDUSTRIALS,13F,09/30/2020,47.03,48.07
Universal health services class b,UHS,"",5894113.0,630789000.0,0.0232352,0.0222,632,-104407.0,-1.740546,reduction,6.9377148,Q2 2009,HEALTH CARE,13F,09/30/2020,122.6,136.93
Trip.com group ltd,TCOM,"",20226581.0,629856000.0,0.0232008,0.0221,633,-1110537.0,-5.204719,reduction,3.4104894,Q2 2012,CONSUMER DISCRETIONARY,13F,09/30/2020,39.29,31.99
Arch capital group ltd.,ACGL,"",19485326.0,627427497.2,0.0231113,0.026,634,-4594063.0,-19.078819,reduction,4.7996691,,FINANCE,13G,11/30/2020,,34.86
Howmet aerospace inc. (aluminum co. of america - alcoa - arconic),HWM,"",37522282.0,627374000.0,0.0231094,0.0238,635,-59132.0,-0.157344,reduction,N/A,Q3 2007,INDUSTRIALS,13F,09/30/2020,26.0,27.38
Simpson manufacturing co.  inc.,SSD,"",6447491.0,626439000.0,0.0230749,0.0209,636,235583.0,3.792442,addition,14.8304286,Q2 2009,INDUSTRIALS,13F,09/30/2020,49.6325,92.89
Sirius xm holdings inc,SIRI,"",116631090.0,625142000.0,0.0230271,0.0298,637,-10512201.0,-8.267995,reduction,2.6871729,Q3 2009,COMMUNICATIONS,13F,09/30/2020,5.67,6.31
Bjs wholesale club holdings inc,BJ,"",14991923.0,622915000.0,0.0229451,0.022,638,232432.0,1.574797,addition,10.8682096,Q2 2018,CONSUMER DISCRETIONARY,13F,09/30/2020,25.9753,38.21
Dunkin brands group inc,DNKN,"",7582855.0,621112000.0,0.0228787,0.0199,639,-60426.0,-0.790577,reduction,9.2165400,Q3 2011,CONSUMER DISCRETIONARY,13F,09/30/2020,57.88,
Check point software technologies ltd,CHKP,"",5157099.0,620607000.0,0.0228601,0.0217,640,99132.0,1.959918,addition,3.6783849,Q4 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,104.5789,134.75
Ishares jp morgan usd emerging markets b,EMB,"",5594377.0,620359000.0,0.022851,0.021,641,782501.0,16.26187,addition,No Data,Q2 2009,FINANCE,13F,09/30/2020,110.804,115.49
Neogen corp.,NEOG,"",7925225.0,620150000.0,0.0228433,0.0247,642,-61590.0,-0.771146,reduction,14.9416960,Q4 2009,HEALTH CARE,13F,09/30/2020,51.3,80.95
Service corp. international  inc.,SCI,"",14664804.0,618559000.0,0.0227847,0.024,643,-797705.0,-5.158962,reduction,8.3219192,Q2 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,31.55,48.74
Mgm resorts international  inc.,MGM,"",28427780.0,618305000.0,0.0227753,0.0214,644,-3458860.0,-10.847364,reduction,5.7629972,Q4 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,29.37,30.74
Elanco animal health inc,ELAN,"",21958522.0,613301000.0,0.022591,0.022,645,-3727223.0,-14.510862,reduction,4.6537199,Q3 2018,HEALTH CARE,13F,09/30/2020,29.59,30.54
Zendesk inc,ZEN,"",5949169.0,612289000.0,0.0225537,0.0238,646,-786023.0,-11.670387,reduction,5.1540957,Q2 2014,INFORMATION TECHNOLOGY,13F,09/30/2020,46.9,142.83
Td ameritrade holding corp class a,AMTD,"",15580521.0,609976000.0,0.0224685,0.0219,647,490277.0,3.248967,addition,2.8802773,Q3 2007,FINANCE,13F,09/30/2020,42.3365,
Arrow electronics corp.,ARW,"",7740097.0,608836000.0,0.0224265,0.0226,648,-485466.0,-5.901918,reduction,9.9709267,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,73.5,97.12
Chegg inc,CHGG,"",8517883.0,608519000.0,0.0224148,0.0219,649,372708.0,4.575813,addition,6.6279682,Q2 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,22.5664,92.41
Juniper networks inc,JNPR,"",28276129.0,607936000.0,0.0223934,0.0255,650,343968.0,1.231441,addition,8.5233152,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,27.2788,22.4
Aptargroup  inc.,ATR,"",5352028.0,605851000.0,0.0223166,0.0249,651,-216730.0,-3.891891,reduction,8.3010891,Q1 2009,MATERIALS,13F,09/30/2020,80.03,135.7
Iron mountain  inc.,IRM,"",22578243.0,604871000.0,0.0222805,0.0231,652,362165.0,1.630193,addition,7.8356324,Q3 2007,INDUSTRIALS,13F,09/30/2020,34.8289,29.54
Neogenomics  inc.,NEO,"",16385080.0,604445000.0,0.0222648,0.0206,653,-291155.0,-1.745928,reduction,14.8374414,Q2 2015,HEALTH CARE,13F,09/30/2020,18.13,55.4
Atlassian corp plc,TEAM,"",3318441.0,603260000.0,0.0222211,0.0229,654,140579.0,4.423697,addition,1.3410699,Q4 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,75.3486,241.79
F5 networks inc,FFIV,"",4911189.0,602946000.0,0.0222096,0.0265,655,148057.0,3.108396,addition,8.0283462,Q2 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,143.5637,175.61
Cf industries holdings inc,CF,"",19631754.0,602888000.0,0.0222074,0.0226,656,-447655.0,-2.229423,reduction,9.1788664,Q1 2009,MATERIALS,13F,09/30/2020,30.81,36.81
Loews corp,L,"",17349009.0,602879000.0,0.0222071,0.0243,657,-380774.0,-2.147652,reduction,6.2918012,Q4 2008,FINANCE,13F,09/30/2020,46.8,44.0
Lear corp,LEA,"",5528261.0,602858000.0,0.0222063,0.0247,658,-156217.0,-2.748133,reduction,9.2224405,Q4 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,138.05,159.86
Tetra tech  inc.,TTEK,"",6305890.0,602212000.0,0.0221825,0.0207,659,-234975.0,-3.592415,reduction,11.7017755,Q4 2008,INDUSTRIALS,13F,09/30/2020,44.59,115.42
On semiconductor corp,ON,"",27756518.0,602037000.0,0.0221761,0.0213,660,836475.0,3.107257,addition,6.7563407,Q2 2008,INFORMATION TECHNOLOGY,13F,09/30/2020,18.2761,31.99
First industrial realty trust  inc.,FR,"",15114499.0,601557000.0,0.0221584,0.0234,661,-163300.0,-1.068871,reduction,11.8817463,Q4 2010,REAL ESTATE,13F,09/30/2020,27.97,41.56
Borg warner inc,BWA,"",15500353.0,600482000.0,0.0221188,0.0217,662,78015.0,0.505857,addition,7.4789096,Q1 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,43.7944,38.96
First american corp (the),FAF,"",11752007.0,598295000.0,0.0220382,0.0214,663,584901.0,5.237713,addition,10.5381135,Q1 2009,FINANCE,13F,09/30/2020,43.0991,51.86
Pentair plc,PNR,"",13065221.0,597994000.0,0.0220271,0.0207,664,-600992.0,-4.397648,reduction,7.8749430,Q4 2007,INDUSTRIALS,13F,09/30/2020,31.24,52.59
Ishares 10plus year investment grade cor,IGLB,"",8528844.0,592157638.92,0.0218122,0.0045,665,6786100.0,389.391672,addition,No Data,,FINANCE,13G,10/31/2020,,72.9
Kinsale capital group inc,KNSL,"",3109595.0,591381000.0,0.0217836,0.0193,666,-4157.0,-0.133505,reduction,14.3422738,Q1 2017,FINANCE,13F,09/30/2020,73.1,207.28
Carlisle companies inc,CSL,"",4819126.0,589717000.0,0.0217223,0.0244,667,-289667.0,-5.669969,reduction,8.8295029,Q2 2009,INDUSTRIALS,13F,09/30/2020,107.36,157.35
Williams-sonoma inc.,WSM,"",6502133.0,588052000.0,0.0216609,0.024,668,-818594.0,-11.181868,reduction,8.3575131,Q2 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,54.78,107.68
Agree realty corp.,ADC,"",9215710.0,586486000.0,0.0216032,0.0242,669,-14391.0,-0.155914,reduction,17.1133396,Q4 2010,REAL ESTATE,13F,09/30/2020,56.41,64.67
Smith (a.o.) corp.  class b,AOS,"",11054027.0,583654000.0,0.0214989,0.0225,670,-890364.0,-7.454244,reduction,6.8482781,Q4 2009,INDUSTRIALS,13F,09/30/2020,49.56,55.48
Iaa inc,IAA,"",11172943.0,581774000.0,0.0214297,0.0092,671,5193407.0,86.85301,addition,8.3349331,Q2 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,44.9521,64.94
American homes 4 rent,AMH,"",20417556.0,581494000.0,0.0214194,0.021,672,854508.0,4.36797,addition,6.4571976,Q3 2013,REAL ESTATE,13F,09/30/2020,22.8365,29.47
Reliance steel & aluminum co.,RS,"",5682530.0,579845000.0,0.0213586,0.0228,673,-332518.0,-5.528102,reduction,8.9126334,Q3 2007,MATERIALS,13F,09/30/2020,82.02,118.12
Franklin resources inc,BEN,"",28452026.0,578998000.0,0.0213274,0.0243,674,-529336.0,-1.82647,reduction,5.7437461,Q4 2008,FINANCE,13F,09/30/2020,36.83,24.8
Pg&e corp. (pacific gas & electric),PCG,"",61624578.0,578656000.0,0.0213148,0.0055,675,46209845.0,299.777135,addition,3.1029284,Q4 2008,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,20.3686,12.39
Myokardia inc,MYOK,"",4237157.0,577651000.0,0.0212778,0.0173,676,-242628.0,-5.416063,reduction,7.9941662,Q1 2016,HEALTH CARE,13F,09/30/2020,47.62,
Cousins properties  inc.,CUZ,"",20162661.0,576451000.0,0.0212336,0.0234,677,548108.0,2.794395,addition,13.5713251,Q2 2009,REAL ESTATE,13F,09/30/2020,325.3669,33.69
Slack technologies inc,WORK,"",21421625.0,575384000.0,0.0211943,0.0183,678,6646987.0,44.98917,addition,3.7547241,Q2 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,29.8119,42.65
American capital agency corp.,AGNC,"",41241040.0,573662000.0,0.0211309,0.0213,679,-197289.0,-0.476103,reduction,7.4239006,Q4 2009,REAL ESTATE,13F,09/30/2020,19.04,15.57
Life storage inc,LSI,"",5443598.0,573046000.0,0.0211082,0.0208,680,-52500.0,-0.955223,reduction,11.6022558,Q4 2009,REAL ESTATE,13F,09/30/2020,84.68,119.41
Vereit inc,VER,"",17586052.8,571544000.0,0.0210529,0.0233,681,-568398.6,-3.130905,reduction,8.1572315,Q2 2013,REAL ESTATE,13F,09/30/2020,8.52,37.58
Healthcare realty trust inc,HR,"",18918923.0,569837000.0,0.02099,0.0223,682,-152958.0,-0.802008,reduction,13.9060410,Q4 2009,REAL ESTATE,13F,09/30/2020,32.18,29.45
Mirati therapeutics inc,MRTX,"",3410886.0,566377000.0,0.0208625,0.0157,683,-36751.0,-1.065976,reduction,7.6579096,Q1 2015,HEALTH CARE,13F,09/30/2020,59.72,234.83
Live nation entertainment inc,LYV,"",10460169.0,563594000.0,0.02076,0.0176,684,518694.0,5.217475,addition,4.8147015,Q4 2009,COMMUNICATIONS,13F,09/30/2020,37.4664,71.64
Silicon laboratories inc,SLAB,"",5757805.0,563400000.0,0.0207529,0.0233,685,-57834.0,-0.994456,reduction,13.1470041,Q4 2008,INFORMATION TECHNOLOGY,13F,09/30/2020,81.94,126.29
Globe life inc,GL,"",7027671.0,561512000.0,0.0206833,0.022,686,-389322.0,-5.249054,reduction,6.5979661,Q2 2008,FINANCE,13F,09/30/2020,78.37,92.87
Scotts miracle-gro co. (the),SMG,"",3670271.0,561220000.0,0.0206726,0.02,687,-46963.0,-1.263386,reduction,6.5812242,Q1 2009,MATERIALS,13F,09/30/2020,93.64,199.5
United airlines holdings inc,UAL,"",16106835.0,559710000.0,0.020617,0.0195,688,1991140.0,14.105859,addition,5.5353016,Q4 2009,TRANSPORTS,13F,09/30/2020,66.9657,43.26
Paylocity holding corp,PCTY,"",3465984.0,559477000.0,0.0206084,0.0208,689,-112849.0,-3.153235,reduction,6.4407354,Q2 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,79.37,214.28
Caseys general stores  inc.,CASY,"",3148968.0,559414000.0,0.020606,0.019,690,-39370.0,-1.234813,reduction,8.5289872,Q4 2009,CONSUMER STAPLES,13F,09/30/2020,114.42,177.72
Gentex corp.,GNTX,"",21723201.0,559372000.0,0.0206045,0.0234,691,-1056679.0,-4.63865,reduction,8.8384882,Q2 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,21.6,33.85
Mercury systems inc.,MRCY,"",7199207.0,557651000.0,0.0205411,0.0235,692,-290764.0,-3.882044,reduction,12.8555897,Q4 2010,INFORMATION TECHNOLOGY,13F,09/30/2020,46.77,86.64
Gci liberty inc. (liberty interactive corp.),GLIBA,"",6802322.0,557517000.0,0.0205362,0.0194,693,-45521.0,-0.664749,reduction,6.4285717,Q3 2012,COMMUNICATIONS,13F,09/30/2020,51.43,
Guardant health inc,GH,"",4985750.0,557306000.0,0.0205284,0.0148,694,411884.0,9.005161,addition,5.0146207,Q4 2018,HEALTH CARE,13F,09/30/2020,75.3505,133.79
Rollins  inc.,ROL,"",15421954.5,557144000.0,0.0205224,0.0173,695,65863.5,0.428908,addition,3.1368501,Q2 2008,INDUSTRIALS,13F,09/30/2020,25.3836,40.05
Axon enterprise inc. (taser international inc.),AAXN,"",6137293.0,556652000.0,0.0205043,0.0257,696,-418367.0,-6.381768,reduction,9.6687468,Q2 2011,INDUSTRIALS,13F,09/30/2020,29.94,130.75
Livongo health inc,LVGO,"",3958676.0,554413000.0,0.0204218,0.0128,697,-321788.0,-7.517596,reduction,3.8968955,Q3 2019,HEALTH CARE,13F,09/30/2020,32.74,
Vornado realty trust,VNO,"",16415256.0,553359000.0,0.020383,0.0247,698,208283.0,1.285144,addition,8.5875794,Q3 2008,REAL ESTATE,13F,09/30/2020,77.9514,36.15
American campus communities inc,ACC,"",15834522.0,552942000.0,0.0203677,0.0226,699,-354613.0,-2.190438,reduction,11.5049636,Q4 2009,REAL ESTATE,13F,09/30/2020,47.11,43.5
Lithia motors inc  class a,LAD,"",2425242.0,552810000.0,0.0203628,0.0201,700,-897851.0,-27.018534,reduction,10.6179582,Q4 2010,CONSUMER DISCRETIONARY,13F,09/30/2020,91.06,290.01
Grubhub inc,GRUB,"",7633057.0,552098000.0,0.0203366,0.0222,701,-286979.0,-3.623456,reduction,8.2718303,Q2 2014,COMMUNICATIONS,13F,09/30/2020,49.06,73.6
Plug power inc.,PLUG,"",41154255.0,551879000.0,0.0203285,0.011,702,7629118.0,22.756411,addition,10.2439987,Q2 2014,INDUSTRIALS,13F,09/30/2020,5.1986,35.58
Exponent inc.,EXPO,"",7648161.0,550897000.0,0.0202923,0.0253,703,-177797.0,-2.271888,reduction,14.8155876,Q4 2009,INDUSTRIALS,13F,09/30/2020,36.25,88.79
Heico corp.,HEI,"",5260271.0,550540000.0,0.0202792,0.0213,704,-86947.0,-1.626023,reduction,3.8981462,Q4 2010,INDUSTRIALS,13F,09/30/2020,77.98,131.2
Toll brothers  inc.,TOL,"",11312465.0,550463000.0,0.0202763,0.0175,705,-2103713.0,-15.68042,reduction,8.9651260,Q3 2008,CONSUMER DISCRETIONARY,13F,09/30/2020,36.07,45.62
Idacorp inc. holding co.,IDA,"",6882687.0,549928000.0,0.0202566,0.0264,706,-679499.0,-8.985484,reduction,13.6395811,Q2 2009,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,85.04,95.11
Manhattan associates  inc.,MANH,"",5757550.0,549789000.0,0.0202515,0.0227,707,-266957.0,-4.431184,reduction,9.0639577,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,52.56,106.57
Ishares msci eurozone etf,EZU,"",14490755.0,549490000.0,0.0202405,0.0226,708,-1011469.0,-6.52467,reduction,No Data,Q1 2014,FINANCE,13F,09/30/2020,38.82,44.13
Federal realty investment trust,FRT,"",7468309.0,548472000.0,0.020203,0.0254,709,-5062.0,-0.067734,reduction,9.8736535,Q2 2009,REAL ESTATE,13F,09/30/2020,131.1,86.58
Mks instruments inc,MKSI,"",5020127.0,548349000.0,0.0201985,0.0232,710,-103340.0,-2.016994,reduction,9.1067626,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,73.38,149.88
Helen of troy ltd.,HELE,"",2829813.0,547624000.0,0.0201718,0.0221,711,-103792.0,-3.538036,reduction,11.1748982,Q4 2009,CONSUMER STAPLES,13F,09/30/2020,99.85,224.83
Davita healthcare partners inc,DVA,"",6369831.0,545576000.0,0.0200963,0.0211,712,-313672.0,-4.693227,reduction,5.2216405,Q4 2007,HEALTH CARE,13F,09/30/2020,63.62,115.13
Iac/interactive corp.,IAC,"",4531356.0,542766000.0,0.0199928,,713,4531356.0,,new,No Data,Q3 2020,COMMUNICATIONS,13F,09/30/2020,119.78,179.48
Gaming and leisure properties inc,GLPI,"",14659237.0,541365000.0,0.0199412,0.02,714,161681.0,1.115229,addition,6.7296736,Q4 2013,REAL ESTATE,13F,09/30/2020,33.9235,43.0
Arrowhead pharmaceuticals inc,ARWR,"",12560369.0,540850000.0,0.0199222,0.0223,715,-394559.0,-3.045629,reduction,12.2789594,Q2 2014,HEALTH CARE,13F,09/30/2020,18.83,84.19
Occidental petroleum corp.,OXY,"",53919816.0,539739000.0,0.0198813,0.0412,716,-2488173.0,-4.411029,reduction,2.7816431,Q3 2007,ENERGY,13F,09/30/2020,60.9,17.67
Nrg energy inc,NRG,"",17548547.0,539439000.0,0.0198703,0.023,717,-179461.0,-1.012302,reduction,7.1879666,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,22.1,35.08
Ciena corp,CIEN,"",13585364.0,539205000.0,0.0198616,0.0309,718,-712829.0,-4.985448,reduction,8.8033981,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,25.05,53.25
Lkq corp,LKQ,"",19438418.0,539028000.0,0.0198551,0.0209,719,-585317.0,-2.923116,reduction,6.3880684,Q2 2009,INDUSTRIALS,13F,09/30/2020,29.05,36.26
Aecom,ACM,"",12740317.0,533055000.0,0.0196351,0.0199,720,-537693.0,-4.0495,reduction,7.9433982,Q2 2009,INDUSTRIALS,13F,09/30/2020,35.56,48.66
Spdr s&p 500 etf trust,SPY,"",1586458.0,531289000.0,0.0195701,0.0315,721,-974656.0,-38.05594,reduction,No Data,Q1 2009,FINANCE,13F,09/30/2020,285.73,369.0
Carvana co,CVNA,"",2377521.0,530332000.0,0.0195348,0.0119,722,-106170.0,-4.274686,reduction,1.3933384,Q2 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,54.88,274.71
Emergent biosolutions inc,EBS,"",5108399.0,527853000.0,0.0194435,0.0217,723,-1758241.0,-25.605551,reduction,9.6521676,Q3 2010,HEALTH CARE,13F,09/30/2020,40.92,93.84
Jones lang lasalle inc,JLL,"",5510531.0,527136000.0,0.0194171,0.023,724,-69787.0,-1.250592,reduction,10.6420349,Q2 2009,REAL ESTATE,13F,09/30/2020,125.91,153.76
Zto express cayman inc adr,ZTO,"",17615133.0,527045000.0,0.0194137,0.0253,725,322881.0,1.8672,addition,2.2471299,Q1 2017,INDUSTRIALS,13F,09/30/2020,21.3991,28.02
Ishares short treasury bond etf,SHV,"",4745574.0,525335000.0,0.0193507,0.0197,726,285167.0,6.393295,addition,No Data,Q4 2014,FINANCE,13F,09/30/2020,110.465,110.52
Proto labs inc,PRLB,"",4050504.0,524539000.0,0.0193214,0.0184,727,-57411.0,-1.39757,reduction,15.1667029,Q2 2012,CONSUMER DISCRETIONARY,13F,09/30/2020,74.65,172.55
Wex  inc.,WEX,"",3770536.0,523992000.0,0.0193013,0.0254,728,-84015.0,-2.179631,reduction,8.5509664,Q4 2009,FINANCE,13F,09/30/2020,118.55,203.51
Yeti holdings inc,YETI,"",11550822.0,523482000.0,0.0192825,0.0176,729,1208886.0,11.689165,addition,13.2750644,Q4 2018,CONSUMER DISCRETIONARY,13F,09/30/2020,37.0918,73.09
New york times co. class a,NYT,"",12214911.0,522676000.0,0.0192528,0.0213,730,-484127.0,-3.812312,reduction,7.3250611,Q4 2008,COMMUNICATIONS,13F,09/30/2020,16.59,51.35
Acceleron pharma inc,XLRN,"",4641005.0,522254000.0,0.0192373,0.0169,731,204593.0,4.611677,addition,7.7483293,Q1 2014,HEALTH CARE,13F,09/30/2020,38.6759,130.92
Sonoco products co.,SON,"",10196209.0,520722000.0,0.0191808,0.022,732,-335221.0,-3.183053,reduction,10.1579652,Q4 2007,MATERIALS,13F,09/30/2020,53.13,59.43
Ishares core international aggregate bond etf,IAGG,"",9339677.0,519845000.0,0.0191485,0.0184,733,1044718.0,12.594613,addition,No Data,Q4 2015,FINANCE,13F,09/30/2020,53.3686,56.06
Inphi corp,IPHI,"",4629551.0,519668000.0,0.019142,0.0184,734,698053.0,17.755395,addition,8.9149689,Q2 2011,INFORMATION TECHNOLOGY,13F,09/30/2020,58.7917,160.5
Landstar system inc,LSTR,"",4139793.0,519503000.0,0.0191359,0.0189,735,-79793.0,-1.891015,reduction,10.7864809,Q3 2008,TRANSPORTS,13F,09/30/2020,91.6,135.36
Americold realty trust,COLD,"",14428241.0,515808000.0,0.0189998,0.0207,736,147916.0,1.035803,addition,7.0857706,Q1 2018,INDUSTRIALS,13F,09/30/2020,26.7532,36.4
Ufp industries inc,UFPI,"",9125051.0,515656000.0,0.0189942,0.0185,737,-241915.0,-2.58264,reduction,14.9177263,Q4 2009,INDUSTRIALS,13F,09/30/2020,31.07,56.41
Hill-rom holdings,HRC,"",6168235.0,515109000.0,0.0189741,0.0281,738,-237500.0,-3.707615,reduction,9.2607820,Q2 2009,HEALTH CARE,13F,09/30/2020,78.16,97.94
Power integrations  inc.,POWI,"",9287073.0,514506000.0,0.0189519,0.0218,739,25287.0,0.273025,addition,15.5368944,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,36.5215,79.54
Brooks automation inc,BRKS,"",11082926.0,512697000.0,0.0188852,0.0194,740,94433.0,0.859381,addition,15.0256088,Q2 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,25.776,74.56
Physicians realty trust,DOC,"",28438614.0,509336000.0,0.0187614,0.0198,741,121210.0,0.428041,addition,13.6629407,Q3 2013,REAL ESTATE,13F,09/30/2020,18.5871,17.98
Vistra energy corp,VST,"",26969358.0,508643000.0,0.0187359,0.0201,742,-68951.0,-0.255012,reduction,5.5176877,Q2 2017,ENERGY,13F,09/30/2020,20.13,18.71
Comerica  inc. (detroit  mi) (detroit bank & trust),CMA,"",13268657.0,507526000.0,0.0186948,0.0208,743,-413122.0,-3.019505,reduction,9.5430950,Q4 2008,FINANCE,13F,09/30/2020,63.99,55.9
Crown holdings inc. (crown cork & seal),CCK,"",6580128.0,505749000.0,0.0186293,0.017,744,54718.0,0.838537,addition,4.8826471,Q3 2007,MATERIALS,13F,09/30/2020,52.7522,98.6
Lamar advertising co,LAMR,"",7640968.0,505603000.0,0.0186239,0.021,745,-254255.0,-3.220365,reduction,7.5795816,Q2 2009,COMMUNICATIONS,13F,09/30/2020,75.25,81.39
Elastic nv,ESTC,"",4684844.0,505449000.0,0.0186182,0.0131,746,1125648.0,31.626468,addition,5.4303147,Q4 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,82.8039,155.99
Vail resorts inc,MTN,"",2356355.0,504189000.0,0.0185718,0.0166,747,77534.0,3.402373,addition,5.8579038,Q4 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,201.4171,275.15
Lexington realty trust,LXP,"",48234882.0,504055000.0,0.0185669,0.02,748,763886.0,1.609164,addition,17.4271450,Q4 2009,REAL ESTATE,13F,09/30/2020,9.9481,10.76
Keurig dr pepper inc,KDP,"",18236287.0,503320000.0,0.0185398,0.0179,749,2401659.0,15.167132,addition,1.2959306,Q1 2009,CONSUMER STAPLES,13F,09/30/2020,52.1903,31.88
Assurant inc.,AIZ,"",4147275.0,503104000.0,0.0185319,0.0174,750,-83367.0,-1.970552,reduction,6.9529065,Q3 2007,FINANCE,13F,09/30/2020,96.93,132.62
First horizon national corp. (first national bank  memphis  tn),FHN,"",53106577.0,500796000.0,0.0184469,0.0135,751,19273731.0,56.967513,addition,9.5623106,Q3 2008,FINANCE,13F,09/30/2020,15.0872,12.64
Ingredion inc.,INGR,"",6588172.0,498593000.0,0.0183657,0.023,752,-344286.0,-4.96629,reduction,9.8349938,Q2 2012,MATERIALS,13F,09/30/2020,117.83,79.36
Carnival corp.,CCL,"",32810413.0,498062000.0,0.0183461,0.0208,753,1055839.0,3.324998,addition,3.7174663,Q4 2008,CONSUMER DISCRETIONARY,13F,09/30/2020,47.7181,20.84
Cabot oil & gas corp.,COG,"",28575681.0,496072000.0,0.0182728,0.0199,754,-435241.0,-1.500266,reduction,7.1693737,Q4 2009,ENERGY,13F,09/30/2020,23.89,16.94
Ishares edge msci min vol eafe etf,EFAV,"",7247134.0,493747000.0,0.0181872,0.0186,755,193542.0,2.743879,addition,No Data,Q3 2012,FINANCE,13F,09/30/2020,67.1664,72.49
Lincoln electric holdings inc,LECO,"",5352338.0,492629000.0,0.018146,0.0186,756,-172947.0,-3.130101,reduction,9.0157469,Q1 2009,INDUSTRIALS,13F,09/30/2020,87.17,118.81
