Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
51job inc adr,JOBS,"",2869062.0,225249000.0,0.0378608,0.037,442,196606.0,7.356753,addition,4.2720123,Q2 2014,INDUSTRIALS,13F,09/30/2020,64.1669,68.05
United parcel service  inc. class b,UPS,"",1333674.0,224724000.0,0.0377725,0.0472,443,-864946.0,-39.340404,reduction,0.1544721,Q1 2001,TRANSPORTS,13F,09/30/2020,100.17,172.19
Natera inc,NTRA,"",3086915.0,224326000.0,0.0377056,0.0298,444,-5894.0,-0.190571,reduction,3.6725166,Q4 2017,HEALTH CARE,13F,09/30/2020,32.81,111.74
Cubesmart,CUBE,"",6935068.0,224140000.0,0.0376744,0.0291,445,1348393.0,24.135877,addition,3.5794318,Q4 2005,REAL ESTATE,13F,09/30/2020,29.4341,33.7
Vereit inc,VER,"",6929150.4,223811000.0,0.0376191,0.0429,446,17869.2,0.258551,addition,3.2140631,Q1 2013,REAL ESTATE,13F,09/30/2020,8.5946,37.58
Kimco realty corp.,KIM,"",19823848.0,223614000.0,0.037586,0.0349,447,5732064.0,40.676638,addition,4.5835102,Q1 2001,REAL ESTATE,13F,09/30/2020,19.6907,14.52
Ishares north american tech-software etf,IGV,"",714652.0,221935000.0,0.0373038,0.0439,448,-85109.0,-10.641804,reduction,No Data,Q2 2008,INFORMATION TECHNOLOGY,13F,09/30/2020,230.57,360.38
Ishares national muni bond etf,MUB,"",1902781.0,220932000.0,0.0371352,0.0351,449,324499.0,20.560267,addition,No Data,Q2 2010,FINANCE,13F,09/30/2020,113.1928,117.18
Liberty broadband corp class c,LBRDK,"",1543378.0,220827000.0,0.0371175,0.0319,450,211300.0,15.862434,addition,0.8483356,Q4 2014,COMMUNICATIONS,13F,09/30/2020,101.6832,159.43
Ubs group ag adr,UBS,"",20004897.0,220254000.0,0.0370212,0.034,451,4731536.0,30.97901,addition,0.5576777,Q4 2014,FINANCE,13F,09/30/2020,13.6084,14.07
Cummins inc,CMI,"",1030289.0,219348000.0,0.0368689,0.0395,452,-152143.0,-12.866956,reduction,0.6976708,Q1 2001,INDUSTRIALS,13F,09/30/2020,149.99,226.53
Bill.com holdings  inc.,BILL,"",2145183.0,218036000.0,0.0366484,0.0543,453,-973849.0,-31.222796,reduction,2.6754406,Q4 2019,INFORMATION TECHNOLOGY,13F,09/30/2020,44.43,148.39
Boston beer inc class a,SAM,"",247278.0,217709000.0,0.0365934,0.001,454,237647.0,2467.521545,addition,2.0252528,Q3 2014,CONSUMER STAPLES,13F,09/30/2020,862.3055,1014.93
Discovery inc series a,DISCA,"",9915109.0,215653000.0,0.0362479,0.039,455,334342.0,3.489721,addition,1.9560717,Q4 2008,COMMUNICATIONS,13F,09/30/2020,23.9924,28.57
Enbridge  inc. (interprovincial pipe line system - ipl energy),ENB,"",7234384.0,213775000.0,0.0359322,0.0411,456,230246.0,3.287285,addition,0.3572193,Q3 2007,ENERGY,13F,09/30/2020,34.4185,32.19
Nio inc,NIO,"",10206993.0,212817000.0,0.0357712,0.009,457,4171616.0,69.119394,addition,0.8348397,Q1 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,10.2751,45.77
Ralph lauren corp. class a,RL,"",3153386.0,212350000.0,0.0356927,0.0417,458,175667.0,5.899381,addition,4.3170645,Q1 2003,CONSUMER DISCRETIONARY,13F,09/30/2020,91.9267,100.92
Citigroup  inc.,C,CALL,4990600.0,211701000.0,0.0355836,0.0217,459,2787600.0,126.536541,addition,N/A,Q3 2014,FINANCE,13F,09/30/2020,,60.57
Vornado realty trust,VNO,"",6881452.0,211467019.96,0.0355443,0.0536,460,-2555334.0,-27.078435,reduction,3.6000057,,REAL ESTATE,13G,10/30/2020,,36.15
Intercontinental exchange inc,ICE,"",2129476.0,211181000.0,0.0354962,0.0381,461,-23791.0,-1.104879,reduction,0.3794178,Q2 2006,FINANCE,13F,09/30/2020,55.4,112.69
American international group  inc.,AIG,"",7705247.0,210275000.0,0.0353439,0.0462,462,32209.0,0.419769,addition,0.8944676,Q1 2001,FINANCE,13F,09/30/2020,57.9523,37.37
Irhythm technologies inc,IRTC,"",895505.0,209173000.0,0.0351587,0.0217,463,-74227.0,-7.654383,reduction,3.1247002,Q4 2016,HEALTH CARE,13F,09/30/2020,66.93,242.12
Spdr s&p financial etf,XLF,CALL,8799600.0,208991000.0,0.0351281,0.037,464,513400.0,6.195844,addition,No Data,Q3 2015,FINANCE,13F,09/30/2020,,28.95
Electronic arts  inc.,EA,"",1605544.0,208754000.0,0.0350882,0.039,465,76109.0,4.976282,addition,0.5559424,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,96.3356,141.81
Alleghany corp (ny),Y,"",400677.0,208463000.0,0.0350393,0.0349,466,30889.0,8.353165,addition,2.7995878,Q2 2009,FINANCE,13F,09/30/2020,408.7412,598.15
Cdw corp.,CDW,"",1758514.0,207697000.0,0.0349106,0.0381,467,61276.0,3.610336,addition,1.2325774,Q3 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,52.0367,129.23
Mks instruments inc,MKSI,"",1873907.0,207518000.0,0.0348805,0.0367,468,194445.0,11.577815,addition,3.3993614,Q3 2003,INFORMATION TECHNOLOGY,13F,09/30/2020,81.4377,149.88
Synnex corp,SNX,"",3846102.67,207445000.0,0.0348682,0.0372,469,-107875.38,-2.728275,reduction,3.0435721,Q4 2004,INFORMATION TECHNOLOGY,13F,09/30/2020,106.3,82.69
Essex property trust  inc.,ESS,"",1039247.0,207433000.0,0.0348662,0.0564,470,-236461.0,-18.535668,reduction,1.5936940,Q1 2001,REAL ESTATE,13F,09/30/2020,236.04,234.25
Emerson electric co.,EMR,"",3182482.0,207371000.0,0.0348558,0.0306,471,623278.0,24.35437,addition,0.5325510,Q1 2001,INDUSTRIALS,13F,09/30/2020,62.2167,79.98
Kinsale capital group inc,KNSL,"",1109466.0,206671000.0,0.0347381,0.037,472,-124405.0,-10.082496,reduction,5.1171504,Q3 2016,FINANCE,13F,09/30/2020,51.64,207.28
Coresite realty corp,COR,"",1717355.0,206460000.0,0.0347027,0.0116,473,1221347.0,246.235343,addition,4.0377136,Q4 2011,REAL ESTATE,13F,09/30/2020,111.4515,124.68
Brunswick corp.,BC,"",3523700.0,206382000.0,0.0346895,0.0438,474,-18890.0,-0.533226,reduction,4.4512652,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,50.12,81.49
Oracle corp,ORCL,"",3445572.0,204908000.0,0.0344418,0.0486,475,-1110928.0,-24.38117,reduction,0.1144371,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,48.92,64.96
Elanco animal health inc,ELAN,"",7636771.0,204360000.0,0.0343497,0.0256,476,1446051.0,23.358365,addition,1.6184784,Q3 2018,HEALTH CARE,13F,09/30/2020,27.1275,30.54
Raymond james financial inc.,RJF,"",2812783.0,203363000.0,0.0341821,0.0381,477,-53260.0,-1.858311,reduction,2.0507345,Q1 2001,FINANCE,13F,09/30/2020,54.67,92.92
Elastic nv,ESTC,"",1867075.0,202520000.0,0.0340404,0.0301,478,174836.0,10.331638,addition,2.1641713,Q4 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,69.1251,155.99
Linde plc (praxair inc.),LIN,CALL,855900.0,202360000.0,0.0340135,0.0032,479,776800.0,982.04804,addition,N/A,Q2 2018,MATERIALS,13F,09/30/2020,,256.62
Trex company,TREX,"",2857009.0,202248000.0,0.0339947,0.0301,480,455393.0,18.961941,addition,2.4681238,Q1 2009,INDUSTRIALS,13F,09/30/2020,47.937,86.29
Zoetis  inc.,ZTS,"",1243878.0,202105000.0,0.0339707,0.0289,481,151010.0,13.817771,addition,0.2617893,Q1 2013,HEALTH CARE,13F,09/30/2020,114.8506,160.72
Twist bioscience corp,TWST,"",2559541.0,201665000.0,0.0338967,0.0273,482,-568140.0,-18.164896,reduction,5.7307900,Q4 2018,HEALTH CARE,13F,09/30/2020,28.15,164.04
National fuel gas co.,NFG,"",4877950.0,200727000.0,0.033739,0.0356,483,480457.0,10.925702,addition,5.3630796,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,57.5653,42.14
Tesla inc,TSLA,CALL,478500.0,200525000.0,0.0337051,0.018,484,46000.0,10.635838,addition,N/A,Q3 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,,661.77
Regency centers corp,REG,"",5289258.0,199776000.0,0.0335792,0.0341,485,1437994.0,37.338235,addition,3.1174264,Q4 2002,REAL ESTATE,13F,09/30/2020,49.6191,45.41
Valero energy corp.,VLO,"",4598299.0,199611000.0,0.0335515,0.0555,486,-286558.0,-5.866252,reduction,1.1277050,Q4 2001,ENERGY,13F,09/30/2020,62.9,55.68
Spdr dj euro stoxx 50 etf,FEZ,"",5437905.0,199080000.0,0.0334622,0.03,487,1060857.0,24.236814,addition,No Data,Q4 2012,FINANCE,13F,09/30/2020,34.9012,41.82
Hubbell inc class b,HUBB,"",1434322.0,196201000.0,0.0329783,0.0299,488,197010.0,15.922419,addition,2.6449758,Q4 2015,INDUSTRIALS,13F,09/30/2020,110.9002,160.83
Dish network corp  class a,DISH,"",6549811.0,194204000.0,0.0326426,0.0512,489,-1142456.0,-14.852007,reduction,1.2468583,Q1 2008,COMMUNICATIONS,13F,09/30/2020,45.0,31.06
Willis towers watson plc,WLTW,"",930930.0,193717000.0,0.0325608,0.0155,490,523892.0,128.708376,addition,0.7224441,Q2 2002,FINANCE,13F,09/30/2020,193.2193,211.81
Ss&c technologies holdings inc,SSNC,"",3198297.0,193497000.0,0.0325238,0.0337,491,107414.0,3.475188,addition,1.2416725,Q1 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,54.7602,71.69
Not found,HST,"",18023260.0,193389000.0,0.0325056,0.0284,492,4399464.0,32.292498,addition,2.5555367,Q1 2003,REAL ESTATE,13F,09/30/2020,14.5015,14.2
Snowflake  inc.,SNOW,"",740935.0,191998000.0,0.0322718,,493,740935.0,,new,0.2677806,Q3 2020,INFORMATION TECHNOLOGY,13F,09/30/2020,251.0,323.04
Pool corp,POOL,"",584223.0,191940000.0,0.0322621,0.0748,494,-840658.0,-58.998471,reduction,1.4577923,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,73.97,364.73
Quest diagnostics  inc.,DGX,"",1683185.0,191293000.0,0.0321533,0.0665,495,-1342307.0,-44.366569,reduction,1.2532778,Q1 2001,HEALTH CARE,13F,09/30/2020,100.7,120.23
Universal health services class b,UHS,"",1865248.0,191244000.0,0.0321451,0.033,496,24683.0,1.341056,addition,2.1955057,Q2 2008,HEALTH CARE,13F,09/30/2020,121.9004,136.93
Silgan holdings inc,SLGN,"",5179081.0,190124000.0,0.0319568,0.0335,497,-181132.0,-3.379194,reduction,4.6706428,Q2 2001,MATERIALS,13F,09/30/2020,20.97,36.85
Ribbon communications inc,RBBN,"",49949385.0,189808000.0,0.0319037,0.0379,498,0.0,0.0,,34.4126398,Q2 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,7.7,6.61
Masco corp.,MAS,"",3373422.0,189315000.0,0.0318209,0.0326,499,11078.0,0.329473,addition,1.2954770,Q1 2001,INDUSTRIALS,13F,09/30/2020,30.7802,56.79
Humana  inc.,HUM,"",470647.0,188964000.0,0.0317619,0.043,500,-104229.0,-18.130693,reduction,0.3557622,Q1 2001,HEALTH CARE,13F,09/30/2020,201.41,404.83
Sba communications corp.,SBAC,"",599512.0,188168000.0,0.0316281,0.0287,501,99515.0,19.903119,addition,0.5355724,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,240.9257,275.02
Equity residential,EQR,"",3675061.0,187760000.0,0.0315595,0.0407,502,86896.0,2.421739,addition,0.9873619,Q1 2001,REAL ESTATE,13F,09/30/2020,67.6058,58.2
Ishares msci brazil capped etf,EWZ,"",6906605.0,187652000.0,0.0315413,0.0318,503,1171315.0,20.422943,addition,No Data,Q1 2006,FINANCE,13F,09/30/2020,30.9484,36.96
Uber technologies inc,UBER,"",5213486.0,184714000.0,0.0310475,0.0364,504,-851827.0,-14.044238,reduction,0.2974677,Q2 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,30.54,52.88
Ishares msci pacific ex-japan index fund,EPP,"",4521851.0,183632000.0,0.0308656,0.0345,505,28952.0,0.644395,addition,No Data,Q4 2003,FINANCE,13F,09/30/2020,42.1996,47.53
Adobe systems  inc.,ADBE,PUT,374700.0,183352000.0,0.0308186,0.0066,506,296400.0,378.544061,addition,N/A,Q1 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,,499.86
National retail properties  inc.,NNN,"",5283431.0,183335000.0,0.0308157,0.0363,507,-16496.0,-0.31125,reduction,3.0445020,Q3 2004,REAL ESTATE,13F,09/30/2020,45.27,42.1
Envestnet inc,ENV,"",2342679.0,180972000.0,0.0304185,0.0315,508,122996.0,5.541152,addition,4.3566502,Q3 2010,COMMUNICATIONS,13F,09/30/2020,50.8669,83.85
Fmc corp. (food machinery & chemical corp.),FMC,"",1708898.0,179964000.0,0.0302491,0.0399,509,-367854.0,-17.712948,reduction,1.3189365,Q1 2001,MATERIALS,13F,09/30/2020,74.7,114.43
Grubhub inc,GRUB,"",2459570.0,179893000.0,0.0302372,0.0611,510,-2045147.0,-45.400122,reduction,2.6653994,Q2 2014,COMMUNICATIONS,13F,09/30/2020,67.15,73.6
Iqiyi inc,IQ,"",7870306.0,179443000.0,0.0301615,0.0281,511,1587719.0,25.271739,addition,1.0727673,Q2 2018,COMMUNICATIONS,13F,09/30/2020,21.9095,17.44
Encompass health corp,EHC,"",2848403.0,179393000.0,0.0301531,0.0333,512,58239.0,2.087297,addition,2.8642725,Q4 2006,HEALTH CARE,13F,09/30/2020,43.1849,82.68
Eog resources inc,EOG,"",4947189.0,179039000.0,0.0300936,0.05,513,-165753.0,-3.241832,reduction,0.8496769,Q1 2001,ENERGY,13F,09/30/2020,74.02,49.6
Xilinx  inc,XLNX,"",1717653.0,178001000.0,0.0299192,0.0314,514,63815.0,3.8586,addition,0.7030514,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,101.2552,141.99
Burlington stores inc,BURL,"",868602.0,177845000.0,0.0298929,0.0309,515,54608.0,6.708649,addition,1.3128100,Q2 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,199.5395,247.88
Dowdupont inc. (dow chemical),DD,"",3200319.0,176626000.0,0.029688,0.0414,516,-840595.0,-20.802101,reduction,0.4361132,Q1 2001,MATERIALS,13F,09/30/2020,167.13,69.55
Coupa software inc,COUP,"",639899.0,175595000.0,0.0295147,0.0191,517,283458.0,79.524522,addition,0.9294349,Q4 2016,INFORMATION TECHNOLOGY,13F,09/30/2020,244.8178,356.74
Carvana co,CVNA,CALL,774000.0,174947000.0,0.0294058,0.0061,518,511000.0,194.296578,addition,N/A,Q1 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,,274.71
Ingersoll rand inc,IR,"",4855511.0,174167000.0,0.0292747,0.0229,519,629322.0,14.891005,addition,1.1642262,Q2 2017,INDUSTRIALS,13F,09/30/2020,29.9338,46.03
Cree inc.,CREE,"",2763615.0,173307000.0,0.0291302,0.0268,520,421149.0,17.978874,addition,2.5188770,Q2 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,59.0866,103.1
Eqt corporation (equitable gas co.),EQT,"",11638352.0,173178677.76,0.0291086,0.0255,521,-190922.0,-1.613979,reduction,4.5532896,,UTILITIES AND TELECOMMUNICATIONS,13G,11/30/2020,,13.91
Jpmorgan u.s. aggregate bond etf,JAGG,"",6165054.0,172560000.0,0.0290046,0.0169,522,3035997.0,97.025941,addition,No Data,Q4 2018,FINANCE,13F,09/30/2020,27.4678,27.86
Monolithic power systems inc,MPWR,"",623157.0,172370000.0,0.0289727,0.0351,523,-144463.0,-18.819598,reduction,1.3874758,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,116.93,357.07
Gilead sciences inc.,GILD,"",2768587.0,171930000.0,0.0288987,0.0412,524,-5061.0,-0.182467,reduction,0.2208290,Q1 2001,HEALTH CARE,13F,09/30/2020,70.42,57.07
Alphabet inc. class a,GOOGL,CALL,116400.0,170645000.0,0.0286827,0.005,525,98000.0,532.608696,addition,N/A,Q4 2015,COMMUNICATIONS,13F,09/30/2020,,1734.16
Q2 holdings inc,QTWO,"",1842796.0,168893000.0,0.0283882,0.0305,526,388.0,0.021059,addition,3.4456766,Q2 2014,COMMUNICATIONS,13F,09/30/2020,35.5617,128.13
Cabot microelectronics corp,CCMP,"",1178622.0,167943000.0,0.0282286,0.0312,527,20047.0,1.730315,addition,4.0564830,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,70.6683,143.83
Bank of nova scotia (nyse) adr,BNS,"",4055927.0,167875000.0,0.0282171,0.0358,528,-440618.0,-9.799035,reduction,0.3348053,Q4 2002,FINANCE,13F,09/30/2020,53.97,53.49
Sempra energy  inc.,SRE,"",1442101.0,167544000.0,0.0281615,0.0582,529,-1130049.0,-43.934024,reduction,0.4985489,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,102.38,125.9
Rli corp.,RLI,"",1979775.0,166736000.0,0.0280257,0.0313,530,6112.0,0.309678,addition,4.4041388,Q4 2015,FINANCE,13F,09/30/2020,70.8,103.78
Genuine parts co.,GPC,"",1752954.0,166073000.0,0.0279142,0.0248,531,276729.0,18.74572,addition,1.2150999,Q1 2001,INDUSTRIALS,13F,09/30/2020,84.2896,99.36
Keurig dr pepper inc,KDP,"",6094664.0,165227000.0,0.027772,0.0332,532,31194.0,0.514458,addition,0.4331069,Q2 2008,CONSUMER STAPLES,13F,09/30/2020,65.4254,31.88
Equifax inc.,EFX,"",1042013.0,164472000.0,0.0276451,0.0231,533,346879.0,49.901026,addition,0.8579243,Q1 2001,INDUSTRIALS,13F,09/30/2020,140.249,193.96
Iaa inc,IAA,"",3165313.0,163996000.0,0.0275651,0.0226,534,129680.0,4.271926,addition,2.3613002,Q2 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,39.7944,64.94
Duke energy corp.,DUK,"",1984089.0,163507000.0,0.0274829,0.0476,535,-1105040.0,-35.771896,reduction,0.2697855,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,88.69,89.67
Ceridian hcm holding inc,CDAY,"",1973406.0,162706000.0,0.0273483,0.0337,536,-228617.0,-10.382135,reduction,1.3635349,Q2 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,78.82,110.06
Bright horizons family solutions  inc.,BFAM,"",1084604.0,162420000.0,0.0273002,0.0203,537,186030.0,20.702802,addition,1.7954341,Q4 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,108.4122,165.34
Communication services select sector spdr fund,XLC,"",2722906.0,161632000.0,0.0271678,0.0234,538,481728.0,21.494411,addition,No Data,Q3 2018,FINANCE,13F,09/30/2020,53.2433,66.26
Lithia motors inc  class a,LAD,"",722084.0,160988000.0,0.0270595,0.0193,539,61460.0,9.303325,addition,3.1613578,Q2 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,105.6564,290.01
Cushman & wakefield plc,CWK,"",15306418.0,160717000.0,0.027014,0.035,540,740572.0,5.084305,addition,6.9379554,Q3 2018,REAL ESTATE,13F,09/30/2020,16.8002,15.31
Ishares esg msci usa etf,ESGU,"",2113641.0,159939000.0,0.0268832,0.0236,541,367044.0,21.014808,addition,No Data,Q4 2018,FINANCE,13F,09/30/2020,65.3849,85.17
Outfront media inc,OUT,"",10927043.0,159426000.0,0.026797,0.0336,542,-1359946.0,-11.06818,reduction,7.5666626,Q4 2014,COMMUNICATIONS,13F,09/30/2020,23.17,19.24
Sarepta therapeutics inc,SRPT,"",1126509.0,159153000.0,0.0267511,0.0488,543,-451404.0,-28.607661,reduction,1.4349443,Q4 2015,HEALTH CARE,13F,09/30/2020,130.81,175.03
Moderna inc,MRNA,"",2248891.0,158591000.0,0.0266566,0.0208,544,568761.0,33.852202,addition,0.5699356,Q4 2018,HEALTH CARE,13F,09/30/2020,29.9064,123.39
Royalty pharma plc,RPRX,"",3751236.0,157590000.0,0.0264884,0.0349,545,27312.0,0.73342,addition,N/A,Q2 2020,HEALTH CARE,13F,09/30/2020,48.5028,48.9
Focus financial partners inc,FOCS,"",4772841.0,156931000.0,0.0263776,0.0284,546,319471.0,7.173691,addition,6.8573541,Q3 2018,FINANCE,13F,09/30/2020,29.431,44.71
Ishares u.s. medical devices etf,IHI,"",530334.0,156370000.0,0.0262833,0.0037,547,458686.0,640.193725,addition,No Data,Q4 2015,HEALTH CARE,13F,09/30/2020,293.2095,322.77
Udr inc. (old dominion reit - united dominion realty trust),UDR,"",4829228.0,156082000.0,0.0262349,0.0253,548,1324205.0,37.780209,addition,1.6366554,Q1 2007,REAL ESTATE,13F,09/30/2020,36.6309,37.32
Discover financial services,DFS,"",2798653.0,155716000.0,0.0261734,0.0199,549,742228.0,36.093123,addition,0.9133355,Q3 2007,FINANCE,13F,09/30/2020,54.2089,88.29
Abiomed inc,ABMD,"",569319.0,155117000.0,0.0260727,0.025,550,33013.0,6.155628,addition,1.2638260,Q3 2015,HEALTH CARE,13F,09/30/2020,281.365,303.41
Acuity brands inc (holding company),AYI,"",1526704.0,154181000.0,0.0259154,0.0281,551,3486.0,0.228858,addition,3.8516768,Q4 2001,INDUSTRIALS,13F,09/30/2020,138.9562,118.95
Pinterest inc,PINS,"",3793881.0,153880000.0,0.0258648,0.0021,552,3308414.0,681.491018,addition,0.6317334,Q2 2019,COMMUNICATIONS,13F,09/30/2020,38.5938,71.04
Ishares msci brazil capped etf,EWZ,PUT,5653000.0,153592000.0,0.0258164,0.0161,553,2751600.0,94.836975,addition,No Data,Q3 2015,FINANCE,13F,09/30/2020,,36.96
Simon property group  inc.,SPG,"",2397686.0,153426000.0,0.0257885,0.0272,554,335351.0,16.260743,addition,0.7838259,Q1 2001,REAL ESTATE,13F,09/30/2020,149.3603,84.37
Spdr s&p technology etf,XLK,"",1325252.0,153370000.0,0.0257791,0.0395,555,-634317.0,-32.37023,reduction,No Data,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,72.49,129.06
Schein (henry) inc.,HSIC,"",2614421.0,153127000.0,0.0257382,0.0254,556,359818.0,15.959262,addition,1.8312405,Q1 2001,HEALTH CARE,13F,09/30/2020,38.6954,65.83
Franco-nevada corp,FNV,"",1094281.0,152674000.0,0.0256621,0.0253,557,156681.0,16.710858,addition,0.5741590,Q3 2011,MATERIALS,13F,09/30/2020,79.9883,129.97
Yandex n.v.,YNDX,"",2356493.0,152277000.0,0.0255954,0.0126,558,1052516.0,80.715841,addition,0.6731406,Q2 2012,COMMUNICATIONS,13F,09/30/2020,47.8193,67.65
Skyworks solutions  inc.,SWKS,"",1051913.0,151844000.0,0.0255226,0.0278,559,-75189.0,-6.671002,reduction,0.6297519,Q3 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,89.67,151.21
Boeing company,BA,"",919976.0,150509000.0,0.0252982,0.0972,560,-1827428.0,-66.514717,reduction,0.1629866,Q1 2001,INDUSTRIALS,13F,09/30/2020,241.48,217.15
First horizon national corp. (first national bank  memphis  tn),FHN,"",16308609.0,150365000.0,0.025274,0.0168,561,7547864.0,86.155504,addition,2.9365098,Q1 2001,FINANCE,13F,09/30/2020,12.5188,12.64
Equitrans midstream corp,ETRN,"",17104048.0,149490000.0,0.0251269,0.029,562,-964525.0,-5.338136,reduction,3.9549675,Q4 2018,ENERGY,13F,09/30/2020,14.62,8.16
Autodesk  inc.,ADSK,"",638795.0,148789000.0,0.0250091,0.0273,563,48260.0,8.172251,addition,0.2913158,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,136.0966,301.39
Selectquote  inc.,SLQT,"",7298660.0,147944000.0,0.024867,0.0163,564,3956058.0,118.352649,addition,4.4896465,Q2 2020,FINANCE,13F,09/30/2020,22.5765,22.29
Granite real estate investment trusts,GRP.U,"",2575163.0,147711000.0,0.0248279,0.0261,565,-46668.0,-1.779977,reduction,4.4523575,Q1 2015,REAL ESTATE,13F,09/30/2020,49.17,60.61
Tradeweb markets inc,TW,"",2543593.0,147604000.0,0.0248099,,566,2543593.0,,new,1.1194962,Q3 2020,FINANCE,13F,09/30/2020,58.0,63.39
Aon plc,AON,"",718740.0,147406000.0,0.0247766,0.0235,567,86039.0,13.598682,addition,0.3102694,Q1 2001,FINANCE,13F,09/30/2020,178.5532,210.61
Us foods holding corp,USFD,"",6655673.0,147090000.0,0.0247235,0.0233,568,544077.0,8.902372,addition,3.0164885,Q2 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,19.9152,33.31
American campus communities inc,ACC,"",4232387.0,146906000.0,0.0246926,0.023,569,828407.0,24.336424,addition,3.0751455,Q4 2007,REAL ESTATE,13F,09/30/2020,40.0352,43.5
Darden restaurants inc,DRI,"",1454351.0,146598000.0,0.0246408,0.016,570,360504.0,32.957443,addition,1.1180382,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,84.419,117.89
Dow inc,DOW,"",3130921.0,145805000.0,0.0245075,0.0195,571,648712.0,26.134463,addition,0.4224572,Q2 2019,MATERIALS,13F,09/30/2020,46.7408,54.79
Cooper companies (the),COO,"",434702.0,145011000.0,0.0243741,0.0148,572,164820.0,61.071135,addition,0.8149583,Q1 2001,HEALTH CARE,13F,09/30/2020,302.9363,358.37
Fedex corporation,FDX,PUT,572000.0,145002000.0,0.0243725,,573,572000.0,,new,N/A,Q4 2016,TRANSPORTS,13F,09/30/2020,,268.82
Carrier global corp.,CARR,"",4721433.0,144006000.0,0.0242051,0.0265,574,-1469331.0,-23.734243,reduction,0.5450963,Q2 2020,INDUSTRIALS,13F,09/30/2020,22.22,37.89
Idexx laboratories inc.,IDXX,"",373410.0,143785000.0,0.024168,0.0267,575,-45840.0,-10.93381,reduction,0.4390235,Q1 2001,HEALTH CARE,13F,09/30/2020,158.37,497.14
Nevro corp,NVRO,"",1030397.0,142936000.0,0.0240253,0.0229,576,38015.0,3.830682,addition,3.0029380,Q4 2014,HEALTH CARE,13F,09/30/2020,63.5324,182.41
Paylocity holding corp,PCTY,"",878706.0,142639000.0,0.0239754,0.0203,577,157665.0,21.866302,addition,1.6328733,Q4 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,147.1995,214.28
Ishares msci south korea capped etf,EWY,"",2207553.0,142453000.0,0.0239441,0.0108,578,1229697.0,125.754406,addition,No Data,Q4 2007,FINANCE,13F,09/30/2020,57.8939,82.16
